Citing Journal Data,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,Rest
1, ,ALL Journals,4247,48,229,355,362,353,288,228,233,183,170,1798
2, ,ALL OTHERS (828),828,8,40,55,48,62,37,41,24,35,27,451
3,3.382,CHILD DEV,204,1,6,5,8,14,9,10,6,9,6,130
4,3.198,DEVELOPMENTAL SCI,157,20,16,30,31,24,6,4,9,3,9,5
5,3.038,DEV PSYCHOL,156,3,3,7,14,11,10,7,9,7,6,79
6,3.831,COGNITION,147,2,6,16,12,10,14,9,10,12,3,53
7, ,SCIENCE,88,0,4,4,9,1,11,2,6,5,2,44
8,0.970,INFANT BEHAV DEV,86,0,3,2,2,3,5,0,0,3,8,60
9,9.389,TRENDS COGN SCI,75,0,12,16,7,7,4,8,7,3,11,0
10,4.251,PSYCHOL SCI,73,0,6,17,9,9,10,4,3,3,4,8
11,7.803,PSYCHOL REV,71,0,1,5,7,3,1,4,1,5,4,40
12,1.563,J EXP CHILD PSYCHOL,68,0,1,0,3,3,4,7,3,0,1,46
13,1.197,COGNITIVE DEV,53,0,0,4,1,2,2,5,5,7,0,27
14,1.694,INFANCY,51,1,8,9,13,3,2,2,12,0,0,1
15, ,P NATL ACAD SCI USA,46,0,5,7,3,11,3,0,1,3,2,11
16,4.026,COGNITIVE PSYCHOL,44,0,1,0,3,3,6,1,0,6,3,21
17, ,NATURE,44,0,1,1,4,4,4,2,2,2,2,22
18,3.630,NEUROPSYCHOLOGIA,44,2,4,2,10,1,7,0,2,3,1,12
19,0.880,J CHILD LANG,42,1,1,3,1,3,2,2,3,0,2,24
20,3.000,MONOGR SOC RES CHILD,38,0,0,2,0,3,0,1,3,0,6,23
21, ,NAT NEUROSCI,37,0,7,5,4,8,1,3,1,6,2,0
22, ,NEUROIMAGE,37,0,5,4,3,5,10,5,1,3,0,1
23,17.462,BEHAV BRAIN SCI,36,0,1,10,3,1,3,4,2,1,0,11
24,1.205,BRIT J DEV PSYCHOL,36,0,2,1,1,3,2,4,1,2,2,18
25,4.997,J COGNITIVE NEUROSCI,33,0,0,5,4,2,7,1,6,1,0,7
26,2.179,COGNITIVE SCI,31,1,2,3,5,6,1,1,1,0,0,11
27,4.432,J CHILD PSYCHOL PSYC,31,0,3,0,4,3,1,5,2,3,2,8
28, ,DEV PSYCHOBIOL,29,1,2,2,2,2,6,1,1,0,1,11
29, ,J COGN DEV,28,0,6,6,4,1,3,4,4,0,0,0
30,1.793,J COMP PSYCHOL,28,0,1,1,4,0,0,3,3,2,3,11
31,2.922,DEV NEUROPSYCHOL,27,0,1,3,3,1,2,0,0,2,1,14
32,1.617,PERCEPTION,27,0,1,1,1,0,4,2,3,3,1,11
33, ,ANIM COGN,26,0,0,2,2,15,3,2,0,0,0,2
34, ,J ACOUST SOC AM,26,0,0,2,2,2,0,3,1,1,0,15
35,1.452,J SPEECH LANG HEAR R,24,0,0,4,3,3,1,6,0,1,2,4
36, ,NEUROREPORT,23,0,1,1,5,1,2,5,1,2,2,3
37,2.580,J EXP PSYCHOL HUMAN,22,0,1,1,0,2,0,0,0,0,5,13
38, ,J NEUROSCI,21,0,3,4,3,1,0,1,1,0,3,5
39, ,VISION RES,21,0,0,0,0,1,0,0,0,2,1,17
40,10.905,PSYCHOL BULL,20,0,0,0,2,1,0,2,4,1,0,10
41,2.641,BRAIN LANG,19,0,1,3,1,2,1,1,4,0,1,5
42, ,BRAIN,18,0,0,1,2,2,2,1,3,2,0,5
43,1.371,PERCEPT PSYCHOPHYS,18,0,0,1,0,0,1,0,2,0,0,14
44,5.594,J EXP PSYCHOL GEN,17,0,1,0,2,2,1,2,0,0,0,9
45, ,ANNU REV NEUROSCI,16,0,0,0,6,0,0,1,0,2,1,6
46,2.032,DEV REV,16,0,0,0,5,1,1,1,1,0,0,7
47,3.212,J AUTISM DEV DISORD,15,0,2,1,2,0,1,0,1,1,2,5
48,2.308,BRAIN COGNITION,14,0,1,0,4,3,1,0,1,1,0,3
49, ,CEREB CORTEX,14,0,4,4,1,2,1,0,2,0,0,0
50,2.474,J MEM LANG,14,0,0,0,1,1,0,1,0,2,1,8
51, ,ANN NY ACAD SCI,13,0,0,1,5,0,0,0,0,0,0,7
52,13.400,ANNU REV PSYCHOL,12,1,0,1,0,0,3,3,0,0,0,4
53, ,ATTENTION PERFORM,12,0,5,1,2,0,0,0,0,0,0,4
54, ,COGNITIVE BRAIN RES,12,0,0,7,2,0,2,0,0,0,0,1
55,2.750,CURR DIR PSYCHOL SCI,12,0,0,2,1,1,2,1,0,0,0,5
56, ,CURR OPIN NEUROBIOL,12,0,0,5,1,2,1,0,1,0,0,2
57, ,DEV MED CHILD NEUROL,12,0,0,0,0,2,4,0,0,1,0,5
58, ,PHILOS T R SOC B,12,0,0,0,0,9,0,0,0,0,1,2
59,1.935,PSYCHON B REV,12,0,1,3,0,2,0,2,3,0,0,1
60,3.349,PSYCHOPHYSIOLOGY,12,0,0,0,2,2,1,1,1,1,0,4
61,6.967,AM PSYCHOL,11,0,0,0,0,0,2,0,3,0,1,5
62,1.580,APPL PSYCHOLINGUIST,11,0,2,2,0,0,2,0,0,0,0,5
63, ,BIOL PSYCHIAT,11,0,0,2,2,1,2,1,1,1,0,1
64, ,EXP BRAIN RES,11,0,1,0,1,1,3,1,1,1,0,2
65,2.408,J EXP PSYCHOL LEARN,11,0,0,0,2,1,0,0,0,0,2,6
66, ,TRENDS NEUROSCI,11,0,0,2,2,0,1,1,0,0,1,4
67, ,CLIN NEUROPHYSIOL,10,0,0,1,0,0,3,1,5,0,0,0
68, ,EUR J NEUROSCI,10,0,2,1,1,3,1,2,0,0,0,0
69,4.505,J PERS SOC PSYCHOL,10,0,1,0,0,0,2,1,0,1,0,5
70, ,NAT REV NEUROSCI,10,0,2,1,3,2,0,2,0,0,0,0
71, ,NEURON,10,0,1,1,3,0,1,1,0,1,1,1
72, ,1 LANGUAGE,9,0,0,1,2,1,0,0,0,0,1,4
73, ,ANIM BEHAV,9,0,0,0,1,0,0,1,0,0,1,6
74,2.715,BIOL PSYCHOL,9,0,1,1,0,0,0,0,4,0,0,3
75, ,CORTEX,9,0,0,5,0,1,0,0,0,0,0,3
76,4.374,DEV PSYCHOPATHOL,9,0,1,3,0,0,3,2,0,0,0,0
77, ,ELECTROEN CLIN NEURO,9,0,0,0,0,0,0,0,0,0,0,9
78,1.091,INFANT CHILD DEV,9,1,0,0,1,1,4,2,0,0,0,0
79, ,J SPEECH HEAR RES,9,0,0,0,0,0,0,0,0,0,0,9
80,1.538,BRIT J PSYCHOL,8,0,0,0,0,0,0,0,1,1,0,6
81,1.925,COGN NEUROPSYCHOL,8,0,0,0,2,1,0,0,2,0,0,3
82, ,COGNITIVE NEUROSCIEN,8,0,0,0,4,0,0,0,2,0,1,1
83,2.075,J EXP PSYCHOL ANIM B,8,0,1,2,0,0,1,0,0,0,1,3
84, ,J NEUROPHYSIOL,8,0,0,0,0,1,1,1,0,2,0,3
85, ,J VERB LEARN VERB BE,8,0,0,0,0,0,0,0,0,0,0,8
86, ,MAPPING MIND DOMAIN,8,0,0,0,0,0,0,0,0,0,0,8
87,1.604,MEM COGNITION,8,0,0,1,0,1,0,0,0,0,0,6
