Citing Journal Data,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,Rest
1, ,ALL Journals,2741,4,28,144,199,278,208,197,167,187,142,1187
2, ,ALL OTHERS (1192),1192,1,13,43,92,116,99,85,81,74,56,532
3,0.270,ETR&D-EDUC TECH RES,94,0,1,1,5,10,15,8,6,10,3,35
4,2.231,EDUC PSYCHOL-US,53,0,1,0,4,28,0,0,1,3,0,16
5, ,EDUC TECHNOL,53,0,0,2,1,9,3,1,2,3,2,30
6, ,EDUC TECHNOL RES DE,51,0,1,32,0,0,0,1,5,2,1,9
7, ,EDUC RESEARCHER,48,0,0,1,1,12,1,3,1,1,7,21
8,1.571,J LEARN SCI,41,0,0,3,9,2,2,3,1,5,2,14
9, ,INSTRUCTIONAL DES,37,0,0,1,0,0,0,0,0,21,0,15
10,2.353,J EDUC PSYCHOL,35,0,0,0,2,1,0,3,3,1,2,23
11, ,HDB RES ED COMMUNICA,27,0,0,0,10,2,0,0,1,0,0,14
12,2.600,REV EDUC RES,27,0,0,0,1,2,3,1,0,0,3,17
13,0.795,INSTR SCI,24,0,0,0,13,1,0,1,2,0,1,6
14, ,J EDUC COMPUT RES,23,0,0,1,1,2,1,3,4,0,0,11
15,1.516,EDUC PSYCHOL REV,22,0,0,2,1,0,3,0,0,0,11,5
16,1.519,COGNITION INSTRUCT,21,0,0,0,0,0,1,3,0,0,2,15
17,0.574,BRIT J EDUC TECHNOL,19,0,1,5,2,0,1,1,1,8,0,0
18,1.029,LEARN INSTR,18,0,0,0,2,3,5,1,0,0,0,7
19,1.930,AM EDUC RES J,15,0,0,0,1,2,3,6,0,0,0,3
20,0.800,J COMPUT ASSIST LEAR,15,0,0,2,3,2,8,0,0,0,0,0
21, ,J RES COMPUTING ED,15,0,0,0,0,0,0,1,3,5,1,5
22,1.148,J RES SCI TEACH,14,0,0,0,2,3,0,1,1,1,0,6
23, ,J RES TECHNOLOGY ED,14,0,0,4,1,5,1,3,0,0,0,0
24, ,J TECHNOL TEACHER,14,0,2,1,1,1,1,5,2,1,0,0
25, ,ANNU M AM EDUC RES,13,2,1,0,1,2,2,0,0,1,3,1
