Cited Journal Data: JOURNAL OF MEMORY AND LANGUAGE,,,,,,,,,,,,,,
,Impact Factor,Citing Journal,All Yrs,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,Rest
1,,ALL Journals,7285,46,319,270,213,248,291,934,307,307,292,4058
2,,ALL OTHERS (275),275,1,7,4,1,5,7,66,5,9,22,148
3,2.560,FRONT PSYCHOL,486,7,36,20,21,14,19,57,20,20,15,257
4,4.237,J MEM LANG,469,5,31,24,22,14,18,71,24,23,16,221
5,,LANG COGN NEUROSCI,467,1,8,10,24,19,20,49,28,23,14,271
6,2.862,J EXP PSYCHOL LEARN,275,2,21,16,12,14,15,35,7,12,7,134
7,2.457,MEM COGNITION,235,2,11,12,9,14,7,32,7,10,12,119
8,3.479,COGNITION,230,2,18,10,6,10,15,44,14,11,4,96
9,2.127,Q J EXP PSYCHOL,220,0,8,8,10,7,8,26,5,18,11,119
10,,PLOS ONE,173,2,10,5,3,3,7,32,11,7,10,83
11,3.215,BRAIN LANG,126,1,4,3,7,2,5,13,2,2,3,84
12,2.009,BILING-LANG COGN,122,0,0,3,4,6,2,11,4,5,5,82
13,3.302,NEUROPSYCHOLOGIA,114,1,4,8,3,2,3,12,4,5,5,67
14,,FRONT HUM NEUROSCI,109,3,5,5,5,4,2,7,5,8,2,63
15,5.929,J EXP PSYCHOL GEN,101,0,7,7,4,4,4,14,4,3,7,47
16,0.647,LINGUA,101,0,4,3,2,4,6,19,4,3,4,52
17,2.248,ACTA PSYCHOL,98,1,3,4,1,3,8,11,7,6,5,49
18,3.369,PSYCHON B REV,92,0,13,1,3,6,5,12,4,3,4,41
19,5.064,COGNITIVE PSYCHOL,86,1,8,3,1,5,2,17,5,3,3,38
20,1.688,MEMORY,86,0,2,5,4,1,4,8,3,2,13,44
21,1.598,J CHILD LANG,79,0,0,2,0,5,3,12,5,3,0,49
22,1.431,J COGN PSYCHOL,76,3,7,1,2,4,7,6,3,0,2,41
23,1.040,LANG SPEECH,74,0,1,1,1,1,5,6,6,2,5,46
24,0.887,DISCOURSE PROCESS,73,0,1,0,0,0,0,12,1,10,2,47
25,2.549,J EXP CHILD PSYCHOL,68,1,0,1,1,4,2,3,4,3,3,46
26,0.633,J PSYCHOLINGUIST RES,66,0,0,1,0,3,2,6,2,2,2,48
27,1.598,J PHONETICS,65,0,7,3,1,2,4,11,5,1,3,28
28,1.634,READ WRIT,65,0,0,1,1,3,1,8,3,3,0,45
29,2.073,COGN NEUROPSYCHOL,63,0,0,8,1,3,5,8,1,3,3,31
30,3.358,J EXP PSYCHOL HUMAN,62,0,5,1,2,1,5,12,5,2,1,28
31,1.612,LANG LEARN,60,0,4,2,0,4,2,6,3,2,3,34
32,1.512,APPL PSYCHOLINGUIST,59,0,1,1,0,3,1,12,2,1,0,38
33,14.756,PSYCHOL BULL,56,0,1,2,4,1,7,5,0,5,3,28
34,2.070,J SPEECH LANG HEAR R,53,0,1,2,0,3,3,9,3,0,0,32
35,2.446,COGNITIVE SCI,49,0,0,1,1,1,5,5,4,3,3,26
36,,BRAIN RES,48,0,1,3,1,2,1,2,0,3,1,34
37,,PHILOS T R SOC B,48,0,1,1,1,3,5,1,4,5,1,26
38,2.928,BEHAV RES METHODS,45,0,0,0,3,2,1,6,2,4,1,26
39,4.085,J COGNITIVE NEUROSCI,43,1,1,1,2,5,4,3,4,2,0,20
40,,NEUROIMAGE,43,0,1,0,1,1,2,10,1,1,4,22
41,2.964,PSYCHOL LEARN MOTIV,40,0,3,5,5,1,2,1,2,0,2,19
42,4.940,PSYCHOL SCI,38,0,4,3,0,1,2,9,1,3,0,15
43,1.321,APPL COGNITIVE PSYCH,37,0,1,4,1,2,2,3,2,0,3,19
44,4.141,DEV PSYCHOL,35,0,1,0,3,2,1,4,2,0,0,22
45,,CORTEX,34,1,1,1,1,1,0,0,4,2,2,21
46,,SPEECH COMMUN,34,0,0,1,0,2,0,4,6,0,1,20
47,2.168,ATTEN PERCEPT PSYCHO,33,0,3,2,1,0,1,7,2,1,1,15
48,1.388,COGN PROCESS,31,0,1,0,2,2,1,3,1,0,1,20
49,1.941,CONSCIOUS COGN,30,0,0,3,0,0,2,0,0,0,6,19
50,1.368,SECOND LANG RES,30,0,1,3,1,1,0,2,1,3,1,17
51,1.556,STUD SECOND LANG ACQ,29,0,0,1,0,0,1,0,1,2,0,24
52,21.965,TRENDS COGN SCI,28,1,2,5,1,1,0,0,5,0,0,13
53,1.489,J NEUROLINGUIST,26,1,1,0,0,0,2,1,4,1,1,15
54,3.808,DEVELOPMENTAL SCI,25,0,1,0,0,2,1,5,1,2,1,12
55,2.646,PSYCHOL AGING,24,0,0,1,3,0,1,3,0,1,1,14
56,,APHASIOLOGY,23,0,0,1,0,1,0,2,2,2,1,14
57,2.477,BRAIN COGNITION,23,0,0,3,0,2,2,1,1,0,0,14
58,2.201,COGNITION EMOTION,23,0,1,2,0,0,4,3,2,3,2,6
59,0.831,J PRAGMATICS,23,0,5,1,0,0,1,1,2,2,0,11
60,0.575,CLIN LINGUIST PHONET,21,0,1,0,0,0,1,3,1,0,0,15
61,2.076,EXP PSYCHOL,21,0,1,2,1,1,1,1,1,2,1,10
62,0.697,INT J BILINGUAL,21,0,0,0,0,0,0,2,0,0,1,18
63,,J ACOUST SOC AM,21,0,4,1,0,1,0,6,0,1,0,8
64,3.518,J EDUC PSYCHOL,21,0,0,2,0,2,2,2,1,0,0,12
65,1.887,RES DEV DISABIL,21,0,0,0,0,1,0,1,0,2,2,15
66,,HUM BRAIN MAPP,20,0,0,0,0,1,0,2,0,1,1,15
67,1.921,VIS COGN,20,0,6,2,3,0,0,5,0,0,0,4
68,1.218,CAN J EXP PSYCHOL,19,0,0,2,0,2,0,1,0,2,0,12
69,2.863,PSYCHOL RES-PSYCH FO,19,0,4,0,1,0,0,3,0,1,1,9
70,1.444,ANN DYSLEXIA,18,0,0,2,0,0,1,3,0,0,0,12
71,,CEREB CORTEX,18,0,0,1,0,1,0,1,0,1,1,13
72,7.972,PSYCHOL REV,18,0,1,0,0,1,2,4,0,0,0,10
73,,FRONT NEUROSCI-SWITZ,17,1,1,1,0,0,0,4,0,0,1,9
74,1.083,LANG ACQUIS,17,0,0,0,0,0,0,6,0,2,1,8
75,0.317,PSYCHOL FR,17,0,0,0,0,0,2,0,0,0,0,15
76,,COGN AFFECT BEHAV NE,16,0,2,1,0,0,1,1,0,1,0,10
77,1.175,COGN LINGUIST,15,1,0,0,1,1,0,1,2,1,0,8
78,1.884,LANGUAGE,15,0,0,0,0,1,0,5,0,1,0,8
79,4.061,CHILD DEV,14,0,1,3,0,0,1,5,0,0,0,4
80,1.621,LEARN INDIVID DIFFER,14,0,0,0,0,1,0,1,1,0,0,11
