Cited Journal Data: JOURNAL OF NEUROSCIENCE,,,,,,,,,,,,,,
,Impact Factor,Citing Journal,All Yrs,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,Rest
1,,ALL Journals,173265,1766,9575,12204,14328,13181,12695,11650,11786,10398,9192,66490
2,,ALL OTHERS (957),957,7,33,40,61,81,55,78,53,52,64,433
3,6.344,J NEUROSCI,10177,234,800,867,932,833,761,655,629,572,515,3379
4,3.234,PLOS ONE,8335,81,453,582,679,607,600,526,573,538,403,3293
5,3.357,NEUROSCIENCE,3446,27,162,195,244,216,222,209,212,187,196,1576
6,15.054,NEURON,3111,69,264,249,328,271,253,216,189,180,137,955
7,2.887,J NEUROPHYSIOL,3108,28,174,188,249,233,213,198,193,181,165,1286
8,6.357,NEUROIMAGE,2991,28,190,315,410,303,360,205,187,186,122,685
9,4.289,FRONT CELL NEUROSCI,2824,66,175,182,182,198,180,183,206,172,166,1114
10,3.181,EUR J NEUROSCI,2291,18,129,159,205,190,148,135,157,144,123,883
11,5.106,NEUROPHARMACOLOGY,2270,6,91,158,189,166,142,142,168,116,144,948
12,9.674,P NATL ACAD SCI USA,1963,41,149,149,171,164,154,127,118,121,91,678
13,3.626,FRONT HUM NEUROSCI,1910,50,172,148,205,157,170,97,148,113,90,560
14,8.665,CEREB CORTEX,1667,0,9,92,203,168,163,124,144,100,72,592
15,3.270,FRONT BEHAV NEUROSCI,1575,34,97,97,141,136,119,109,88,73,89,592
16,3.656,FRONT NEUROSCI-SWITZ,1549,27,146,130,143,130,122,94,95,99,91,472
17,4.573,J BIOL CHEM,1450,15,69,89,104,122,112,98,108,81,98,554
18,6.628,CURR OPIN NEUROBIOL,1324,23,178,155,153,136,86,84,79,56,58,316
19,3.028,BEHAV BRAIN RES,1318,14,67,53,77,86,79,87,91,72,87,605
20,2.843,BRAIN RES,1303,8,39,67,75,75,89,74,74,96,73,633
21,3.225,J COMP NEUROL,1301,2,69,73,102,78,63,61,58,88,64,643
22,3.568,FRONT NEURAL CIRCUIT,1286,35,97,84,81,79,72,82,55,56,74,571
23,7.055,PHILOS T R SOC B,1246,8,89,75,139,92,82,84,77,75,49,476
24,5.969,HUM BRAIN MAPP,1232,2,40,94,148,151,115,111,112,95,68,296
25,5.037,J PHYSIOL-LONDON,1202,16,64,86,107,77,91,73,81,77,66,464
26,11.470,NAT COMMUN,1188,16,70,100,115,119,95,93,97,72,54,357
27,8.802,NEUROSCI BIOBEHAV R,1165,12,59,85,92,111,83,82,107,70,68,396
28,,FRONT PSYCHOL,1129,50,84,99,118,98,125,60,75,63,45,312
29,16.095,NAT NEUROSCI,1103,11,108,118,114,80,84,85,71,65,42,325
30,7.048,NEUROPSYCHOPHARMACOL,1051,7,52,102,92,74,63,95,71,56,48,391
31,5.078,NEUROBIOL DIS,1044,17,41,95,81,75,73,77,70,74,63,378
32,3.652,NEUROBIOL LEARN MEM,1034,5,52,69,67,64,60,60,58,69,67,463
33,4.281,J NEUROCHEM,1003,7,37,80,68,63,70,58,72,46,46,456
34,4.696,EXP NEUROL,994,5,57,63,65,66,62,69,69,59,35,444
35,2.833,PROG BRAIN RES,973,16,68,55,52,80,59,70,85,64,50,374
36,9.992,PROG NEUROBIOL,899,2,34,47,77,47,79,55,75,55,69,359
37,3.302,NEUROPSYCHOLOGIA,891,7,67,88,106,89,69,53,76,64,52,220
38,2.030,NEUROSCI LETT,880,9,44,43,76,61,56,48,47,49,56,391
39,3.875,PSYCHOPHARMACOLOGY,873,3,36,53,67,41,56,61,39,46,50,421
40,4.085,J COGNITIVE NEUROSCI,841,0,53,74,109,85,110,55,62,61,32,200
41,9.322,ELIFE,839,18,79,84,80,46,58,47,59,47,45,276
42,31.427,NAT REV NEUROSCI,835,19,71,71,74,60,60,51,61,47,32,289
43,3.544,FRONT NEUROANAT,833,19,58,42,42,53,59,36,61,37,44,382
44,5.137,MOL NEUROBIOL,824,0,32,48,60,54,53,75,56,57,54,335
45,2.201,FRONT COMPUT NEUROSC,814,11,50,45,65,63,45,66,38,63,46,322
46,9.571,CURR BIOL,778,16,84,73,76,58,49,69,33,43,41,236
47,6.031,GLIA,764,5,46,57,65,40,64,65,42,47,22,311
48,4.162,HIPPOCAMPUS,746,0,47,39,67,48,46,36,44,44,32,343
49,5.013,NEUROBIOL AGING,745,3,35,73,54,76,65,62,55,33,44,245
50,13.555,TRENDS NEUROSCI,731,16,77,65,78,67,48,53,47,36,32,212
51,4.151,J ALZHEIMERS DIS,712,3,44,50,68,50,55,50,54,34,69,235
52,4.620,PLOS COMPUT BIOL,702,8,45,61,54,49,48,55,28,48,35,271
53,10.255,BIOL PSYCHIAT,668,0,29,63,65,61,54,53,67,50,25,201
54,4.842,BRIT J PHARMACOL,668,1,28,24,51,43,52,52,48,43,46,280
55,4.000,FRONT AGING NEUROSCI,663,15,65,47,55,53,53,48,51,35,47,194
56,1.579,BIOMED RES INT,662,6,25,39,45,43,41,41,43,35,30,314
57,5.618,BRAIN STRUCT FUNCT,637,0,7,39,42,47,42,36,51,43,26,304
58,9.196,BRAIN,630,6,29,61,59,51,56,43,59,37,27,202
59,27.324,PHYSIOL REV,599,0,26,45,54,47,48,48,43,28,37,223
60,6.393,HUM MOL GENET,583,1,26,60,59,57,50,58,41,31,34,166
61,3.370,DEV NEUROBIOL,582,0,29,44,44,47,51,54,31,34,25,223
62,5.213,PAIN,578,4,29,38,59,26,50,57,43,48,30,194
63,5.578,SCI REP-UK,578,6,38,55,54,33,35,35,39,36,42,205
64,8.358,CELL REP,572,13,56,51,62,53,36,41,38,39,31,152
65,5.808,CELL MOL LIFE SCI,571,0,20,35,56,47,43,52,42,49,37,190
