Cited Journal Data: JOURNAL OF EDUCATIONAL PSYCHOLOGY,,,,,,,,,,,,,,
,Impact Factor,Citing Journal,All Yrs,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,Rest
1,,ALL Journals,11078,39,265,312,320,477,557,587,493,583,380,7065
2,,ALL OTHERS (576),576,0,9,11,8,13,16,10,17,19,10,463
3,3.518,J EDUC PSYCHOL,437,11,28,33,21,33,33,29,13,26,14,196
4,1.621,LEARN INDIVID DIFFER,301,1,10,17,11,17,19,19,10,14,12,171
5,1.634,READ WRIT,286,0,1,9,6,16,15,24,14,26,8,167
6,3.585,LEARN INSTR,256,0,9,10,11,13,13,14,11,6,7,162
7,1.929,CONTEMP EDUC PSYCHOL,224,2,12,15,6,15,13,13,13,9,8,118
8,0.667,EDUC PSYCHOL-UK,186,0,2,6,7,6,7,8,3,10,13,124
9,2.560,FRONT PSYCHOL,178,4,4,5,4,7,8,12,4,14,4,112
10,2.694,COMPUT HUM BEHAV,162,0,5,0,4,1,3,6,6,4,3,130
11,,PROCD SOC BEHV,162,0,4,4,2,2,3,3,9,3,4,128
12,2.000,BRIT J EDUC PSYCHOL,159,3,4,9,9,7,6,9,8,11,4,89
13,2.556,COMPUT EDUC,158,0,11,7,5,5,7,6,4,8,3,102
14,0.790,EUR J PSYCHOL EDUC,135,0,1,2,3,11,11,10,6,5,5,81
15,,PLOS ONE,133,0,3,2,3,5,5,5,5,10,5,90
16,2.565,EDUC PSYCHOL REV,119,1,12,3,8,3,13,2,5,3,3,66
17,2.549,J EXP CHILD PSYCHOL,105,0,3,7,3,7,8,8,4,13,1,51
18,1.426,INSTR SCI,104,0,1,3,7,3,7,8,9,2,4,60
19,1.087,J EXP EDUC,104,0,0,3,3,5,4,7,5,0,4,73
20,1.671,EARLY CHILD RES Q,101,1,2,4,6,8,16,6,5,15,3,35
21,1.901,J LEARN DISABIL-US,91,0,0,2,6,6,1,3,2,16,2,53
22,2.941,SCI STUD READ,89,0,1,4,4,1,2,9,3,6,3,56
23,2.884,READ RES QUART,84,0,0,3,1,10,4,3,2,10,3,48
24,4.141,DEV PSYCHOL,82,0,1,0,3,9,5,11,5,5,5,38
25,1.473,J RES READ,82,0,0,1,1,5,2,8,5,5,3,52
26,0.765,EARLY EDUC DEV,79,1,0,1,3,4,7,5,7,11,1,39
27,4.061,CHILD DEV,77,0,0,0,1,5,9,4,3,7,5,43
28,0.737,ASIA-PAC EDUC RES,73,0,0,4,0,2,1,3,2,1,2,58
29,0.223,EGIT BILIM,71,0,2,0,1,0,0,1,2,2,0,63
30,0.761,PSYCHOL SCHOOLS,68,0,0,1,2,3,3,6,5,3,5,40
31,0.840,J EDUC RES,67,0,0,1,2,2,3,7,1,4,4,43
32,3.611,EDUC PSYCHOL-US,62,1,2,5,3,2,4,2,3,2,3,35
33,1.733,DYSLEXIA,61,0,0,0,0,5,1,6,1,5,0,43
34,1.185,J APPL DEV PSYCHOL,61,0,2,4,1,7,2,7,5,6,1,26
35,2.262,J SCHOOL PSYCHOL,60,2,1,3,0,4,4,8,6,5,3,24
36,0.940,SOC PSYCHOL EDUC,60,0,1,2,1,1,1,5,4,4,3,38
37,1.413,TEACH TEACH EDUC,58,0,1,2,0,4,3,4,6,2,0,36
38,2.182,SCHOOL PSYCHOL QUART,57,0,3,3,2,5,5,7,4,2,4,22
