Cited Journal Data: PSYCHONOMIC BULLETIN ,,,,,,,,,,,,,,
,Impact Factor,Citing Journal,All Yrs,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,Rest
1,,ALL Journals,8425,102,478,489,622,412,656,578,631,528,587,3342
2,,ALL OTHERS (422),422,4,18,13,21,14,28,24,32,13,23,232
3,2.560,FRONT PSYCHOL,652,27,59,46,61,23,40,43,35,38,43,237
4,,PLOS ONE,356,5,33,30,31,16,25,20,28,22,25,121
5,3.358,J EXP PSYCHOL HUMAN,298,5,22,17,22,20,29,20,21,27,25,90
6,3.369,PSYCHON B REV,298,7,26,32,26,15,26,26,24,8,17,91
7,2.168,ATTEN PERCEPT PSYCHO,280,6,15,16,30,8,21,20,25,18,20,101
8,2.862,J EXP PSYCHOL LEARN,265,0,21,19,23,19,11,27,21,18,22,84
9,,FRONT HUM NEUROSCI,233,7,20,13,17,12,9,13,17,11,26,88
10,5.929,J EXP PSYCHOL GEN,219,2,10,13,12,21,16,16,19,20,13,77
11,2.127,Q J EXP PSYCHOL,217,2,4,12,14,10,29,18,16,23,15,74
12,2.248,ACTA PSYCHOL,196,0,6,9,16,13,13,10,13,23,13,80
13,2.457,MEM COGNITION,181,1,9,14,17,5,10,16,14,13,13,69
14,4.237,J MEM LANG,153,0,9,11,13,9,13,18,13,6,8,53
15,3.479,COGNITION,131,1,7,6,7,9,9,12,10,9,5,56
16,,J VISION,115,2,4,9,12,4,9,13,5,6,5,46
17,3.302,NEUROPSYCHOLOGIA,99,0,4,6,7,5,10,5,6,12,8,36
18,1.431,J COGN PSYCHOL,91,0,2,6,6,5,12,4,5,6,3,42
19,2.863,PSYCHOL RES-PSYCH FO,88,0,8,3,11,9,9,8,5,9,7,19
20,1.941,CONSCIOUS COGN,83,0,3,4,2,2,8,6,9,2,1,46
21,,LANG COGN NEUROSCI,81,0,0,0,9,7,6,14,4,5,3,33
22,1.688,MEMORY,76,0,2,6,9,1,1,3,8,6,2,38
23,1.921,VIS COGN,70,1,2,4,6,6,5,6,5,4,2,29
24,4.085,J COGNITIVE NEUROSCI,66,1,1,5,4,3,7,6,4,5,5,25
25,,NEUROIMAGE,66,0,3,3,3,6,7,2,0,3,9,30
26,4.940,PSYCHOL SCI,65,0,4,4,2,3,3,5,4,2,2,36
27,,COGN AFFECT BEHAV NE,63,0,5,2,8,5,7,1,2,1,8,24
28,,VISION RES,62,3,1,1,1,1,3,2,4,4,5,37
29,,EXP BRAIN RES,61,0,3,3,3,5,7,3,2,4,4,27
30,2.964,PSYCHOL LEARN MOTIV,60,0,6,6,3,3,5,2,3,7,6,19
31,2.076,EXP PSYCHOL,55,0,5,3,7,3,7,2,8,4,2,14
32,14.756,PSYCHOL BULL,54,1,0,5,8,3,3,4,4,5,4,17
33,5.064,COGNITIVE PSYCHOL,51,2,0,3,2,2,4,3,3,8,2,22
34,2.609,J MATH PSYCHOL,49,2,2,1,1,1,2,8,6,0,6,20
35,2.549,J EXP CHILD PSYCHOL,45,1,0,2,9,2,3,1,5,1,5,16
36,,NEUROSCI BIOBEHAV R,44,1,2,1,1,4,4,2,1,7,2,19
37,1.321,APPL COGNITIVE PSYCH,43,0,2,1,4,0,2,2,7,3,2,20
38,,J NEUROSCI,43,0,4,1,0,3,6,3,2,4,1,19
39,2.446,COGNITIVE SCI,40,0,1,2,0,7,0,5,2,2,1,20
40,0.906,PERCEPTION,40,1,6,4,1,2,7,2,1,3,5,8
41,,PHILOS T R SOC B,38,0,5,1,2,1,4,2,2,2,10,9
42,1.567,BEHAV PROCESS,37,0,8,2,2,4,2,0,1,1,2,15
43,2.928,BEHAV RES METHODS,37,0,0,5,3,1,5,4,4,4,0,11
44,2.477,BRAIN COGNITION,37,0,1,1,4,0,5,4,5,4,2,11
45,1.388,COGN PROCESS,37,1,1,2,3,2,4,3,5,1,1,14
46,4.141,DEV PSYCHOL,37,0,1,2,6,3,4,2,1,3,3,12
47,7.972,PSYCHOL REV,36,0,1,1,1,1,4,2,1,2,2,21
48,,CEREB CORTEX,34,0,0,1,2,0,6,2,2,5,3,13
49,,FRONT NEUROSCI-SWITZ,34,1,1,5,4,1,2,1,1,1,2,15
50,21.965,TRENDS COGN SCI,33,2,2,2,6,2,1,0,2,2,0,14
51,3.215,BRAIN LANG,31,0,0,2,5,0,4,0,1,2,1,16
52,1.949,J EXP PSYCHOL-ANIM L,31,0,1,2,1,2,4,3,1,0,2,15
53,2.646,PSYCHOL AGING,31,0,4,1,3,0,2,3,1,4,3,10
54,,CORTEX,30,1,0,0,2,4,2,2,0,1,1,17
55,2.565,EDUC PSYCHOL REV,30,0,3,2,4,1,0,1,3,0,5,11
56,1.836,J EXP PSYCHOL-APPL,29,1,4,1,3,2,2,5,4,0,1,6
57,3.383,EMOTION,28,0,1,1,1,2,4,0,1,3,5,10
58,,P NATL ACAD SCI USA,28,0,3,2,1,1,5,1,1,4,1,9
59,2.201,COGNITION EMOTION,25,0,0,2,1,1,3,1,3,6,2,6
60,1.521,JUDGM DECIS MAK,25,0,0,4,0,5,1,3,4,2,1,5
61,3.063,TOP COGN SCI,24,0,2,1,2,1,2,3,0,1,0,12
62,2.073,COGN NEUROPSYCHOL,23,0,2,0,2,1,2,2,5,1,0,8
63,1.865,J EXP ANAL BEHAV,23,0,1,0,0,0,2,1,0,0,0,19
64,,ANIM COGN,22,0,2,1,0,1,2,2,2,0,0,12
65,,EXP AGING RES,22,0,0,0,2,1,0,1,2,2,2,12
66,,FRONT BEHAV NEUROSCI,22,0,2,1,2,2,3,2,0,1,2,7
67,1.694,HUM FACTORS,22,0,1,1,0,4,0,1,8,0,2,5
68,1.621,LEARN INDIVID DIFFER,22,0,2,0,2,3,0,2,0,0,3,10
69,,LECT NOTES COMPUT SC,22,0,3,0,1,0,0,1,6,1,0,10
70,2.009,BILING-LANG COGN,21,0,0,1,3,1,1,2,0,3,0,10
71,,BRAIN RES,21,0,1,0,2,0,2,1,3,1,1,10
72,4.061,CHILD DEV,21,0,0,0,2,1,1,4,3,0,1,9
73,,HUM BRAIN MAPP,21,0,2,0,1,0,2,2,2,1,2,9
74,2.070,J SPEECH LANG HEAR R,21,0,1,2,1,0,1,3,2,0,3,8
