Cited Journal Data: JOURNAL OF EXPERIMENTAL PSYCHOLOGY-LEARNING MEMORY AND COGNITION,,,,,,,,,,,,,,
,Impact Factor,Citing Journal,All Yrs,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,Rest
1,,ALL Journals,11364,91,357,470,531,464,498,515,455,358,448,7177
2,,ALL OTHERS (402),402,2,5,5,12,8,20,11,13,6,6,314
3,2.560,FRONT PSYCHOL,722,12,32,36,40,25,31,44,31,21,23,427
4,2.862,J EXP PSYCHOL LEARN,595,5,31,39,37,39,43,30,21,22,20,308
5,2.457,MEM COGNITION,469,5,20,23,41,20,26,18,18,11,21,266
6,2.127,Q J EXP PSYCHOL,397,0,8,12,18,19,18,16,22,11,22,251
7,4.237,J MEM LANG,337,0,17,20,19,20,13,14,19,10,14,191
8,,PLOS ONE,310,1,7,17,20,10,11,19,11,7,11,196
9,5.929,J EXP PSYCHOL GEN,290,3,16,9,14,9,19,9,10,22,12,167
10,,FRONT HUM NEUROSCI,282,11,14,8,13,9,11,19,7,10,12,168
11,3.369,PSYCHON B REV,242,2,5,17,13,12,6,14,8,4,8,153
12,1.688,MEMORY,240,0,4,22,20,15,11,9,14,3,5,137
13,,LANG COGN NEUROSCI,220,1,4,5,14,8,3,9,12,11,18,135
14,3.302,NEUROPSYCHOLOGIA,202,2,3,13,5,5,7,5,11,7,13,131
15,2.248,ACTA PSYCHOL,193,3,10,11,9,8,15,8,11,9,6,103
16,3.479,COGNITION,189,1,10,14,4,10,7,7,6,10,8,112
17,2.168,ATTEN PERCEPT PSYCHO,183,0,13,8,10,7,7,8,4,4,10,112
18,3.358,J EXP PSYCHOL HUMAN,162,9,19,6,3,9,8,6,7,1,6,88
19,1.431,J COGN PSYCHOL,155,2,4,5,8,4,7,9,4,4,3,105
20,1.941,CONSCIOUS COGN,140,0,4,5,2,4,9,5,8,4,9,90
21,2.964,PSYCHOL LEARN MOTIV,134,0,4,3,6,4,12,6,5,5,4,85
22,14.756,PSYCHOL BULL,126,1,8,8,6,7,7,9,4,7,7,62
23,1.321,APPL COGNITIVE PSYCH,95,0,0,2,6,4,1,3,4,6,5,64
24,2.076,EXP PSYCHOL,94,0,2,5,7,3,6,7,5,1,4,54
25,2.863,PSYCHOL RES-PSYCH FO,94,0,6,11,4,1,3,4,3,3,4,55
26,5.064,COGNITIVE PSYCHOL,90,1,2,3,4,5,3,3,2,1,7,59
27,2.549,J EXP CHILD PSYCHOL,89,0,1,2,3,8,0,6,2,1,6,60
28,0.887,DISCOURSE PROCESS,88,0,4,0,4,4,0,2,3,3,0,68
29,2.446,COGNITIVE SCI,83,0,2,2,4,1,3,7,4,5,2,53
30,3.215,BRAIN LANG,80,0,0,3,2,3,2,2,6,3,5,54
31,4.940,PSYCHOL SCI,80,0,4,4,4,2,7,6,1,4,6,42
32,,NEUROIMAGE,79,0,3,5,4,4,5,7,1,2,3,45
33,,CORTEX,73,0,0,4,4,3,0,2,4,1,6,49
34,1.921,VIS COGN,69,1,3,2,0,3,1,7,2,4,2,44
35,2.009,BILING-LANG COGN,65,0,0,4,3,1,5,9,5,4,3,31
36,,COGN AFFECT BEHAV NE,65,0,2,4,2,5,5,5,3,1,3,35
37,,CEREB CORTEX,60,0,0,2,5,8,2,2,4,1,1,35
38,4.085,J COGNITIVE NEUROSCI,58,0,0,2,1,2,3,7,2,3,3,35
39,,J NEUROSCI,52,0,1,2,0,0,2,6,0,0,1,40
40,21.965,TRENDS COGN SCI,50,1,2,2,2,3,6,1,3,2,3,25
41,1.803,AGING NEUROPSYCHOL C,49,0,0,0,2,3,1,4,1,2,0,36
42,2.694,COMPUT HUM BEHAV,48,0,0,0,0,2,2,0,0,2,1,41
43,1.218,CAN J EXP PSYCHOL,46,3,0,3,0,3,1,2,3,1,1,29
44,4.141,DEV PSYCHOL,46,0,0,3,5,1,4,1,4,1,1,26
45,7.972,PSYCHOL REV,46,1,1,4,2,1,1,0,1,3,3,29
46,,J VISION,45,2,2,2,1,3,1,0,0,3,1,30
47,2.477,BRAIN COGNITION,44,0,1,3,1,3,4,5,0,3,1,23
48,2.201,COGNITION EMOTION,44,0,1,1,2,0,2,2,4,0,1,31
49,1.836,J EXP PSYCHOL-APPL,44,0,3,3,3,4,0,0,1,1,1,28
50,2.646,PSYCHOL AGING,44,2,4,4,1,2,0,3,2,2,1,23
51,2.928,BEHAV RES METHODS,41,0,1,2,1,3,1,2,1,3,2,25
52,1.887,RES DEV DISABIL,41,2,0,0,2,0,0,2,2,2,0,31
53,1.869,WIRES COGN SCI,41,0,2,6,2,0,2,1,1,2,1,24
54,0.440,ANN PSYCHOL,40,0,1,4,5,1,1,1,2,0,2,23
55,0.619,AM J PSYCHOL,39,0,1,0,2,0,1,0,0,2,0,33
56,3.125,J CONSUM RES,38,0,0,0,0,2,0,1,1,3,0,31
