Cited Journal Data: TRENDS IN COGNITIVE SCIENCES,,,,,,,,,,,,,,
,Impact Factor,Citing Journal,All Yrs,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,Rest
1,,ALL Journals,20396,189,922,1582,1722,1367,1247,1148,1611,1493,1821,7294
2,,ALL OTHERS (772),772,3,28,38,75,46,43,35,60,56,85,303
3,2.560,FRONT PSYCHOL,1156,24,53,71,67,70,78,63,90,96,125,419
4,,PLOS ONE,1022,4,49,71,88,59,48,55,99,75,93,381
5,,FRONT HUM NEUROSCI,989,24,51,73,67,73,61,55,81,83,85,336
6,,NEUROIMAGE,831,5,32,84,80,58,47,53,69,76,74,253
7,,J NEUROSCI,494,6,39,47,57,37,35,38,34,38,38,125
8,3.302,NEUROPSYCHOLOGIA,477,6,16,39,43,18,27,25,53,30,47,173
9,7.372,SOC COGN AFFECT NEUR,343,0,4,32,33,11,33,15,51,22,33,109
10,,HUM BRAIN MAPP,334,1,7,27,24,21,26,16,35,23,39,115
11,4.085,J COGNITIVE NEUROSCI,310,0,7,29,37,15,14,29,25,25,33,96
12,,CEREB CORTEX,236,0,1,19,24,19,15,14,20,26,24,74
13,,PHILOS T R SOC B,226,4,21,14,15,15,7,12,14,22,22,80
14,,NEUROSCI BIOBEHAV R,223,4,14,28,18,14,14,15,12,21,12,71
15,21.965,TRENDS COGN SCI,218,9,29,28,22,27,22,3,10,19,11,38
16,,FRONT BEHAV NEUROSCI,204,4,12,18,32,17,9,12,20,18,13,49
17,3.358,J EXP PSYCHOL HUMAN,185,2,6,13,12,10,11,9,8,14,18,82
18,,J VISION,183,0,13,4,20,10,12,12,6,16,15,75
19,,P NATL ACAD SCI USA,183,2,20,17,12,16,13,10,22,15,12,44
20,3.479,COGNITION,173,1,7,11,8,11,18,16,11,11,14,65
21,2.168,ATTEN PERCEPT PSYCHO,164,0,6,13,9,6,10,12,9,10,17,72
22,,CORTEX,160,1,5,15,22,13,6,5,6,7,17,63
23,5.929,J EXP PSYCHOL GEN,160,1,2,13,7,15,10,22,15,14,15,46
24,,COGN AFFECT BEHAV NE,154,1,2,23,11,5,12,10,14,5,19,52
25,1.941,CONSCIOUS COGN,143,1,5,3,12,4,8,10,16,16,21,47
26,,FRONT NEUROSCI-SWITZ,137,4,12,10,12,12,15,10,9,17,5,31
27,2.477,BRAIN COGNITION,135,1,1,12,7,3,6,11,18,3,16,57
28,,NEURON,134,3,14,14,20,18,7,11,4,5,14,24
29,,EXP BRAIN RES,125,0,2,3,4,6,5,5,5,7,6,82
30,,NEUROSCIENCE,118,2,5,4,16,8,5,7,11,10,14,36
31,4.940,PSYCHOL SCI,115,2,3,11,14,13,6,10,3,10,5,38
32,,BRAIN RES,113,0,4,11,18,6,3,5,16,4,9,37
33,2.248,ACTA PSYCHOL,111,0,2,7,5,4,4,12,8,7,6,56
34,,BEHAV BRAIN RES,110,1,3,15,14,8,4,4,15,5,7,34
35,3.369,PSYCHON B REV,102,0,3,1,4,5,11,3,7,10,8,50
36,,J NEUROPHYSIOL,97,1,3,6,5,12,4,9,4,10,5,38
37,,VISION RES,96,0,3,3,9,3,5,4,2,9,11,47
38,,SCI REP-UK,94,1,13,5,7,8,9,4,3,5,6,33
39,,CURR BIOL,90,2,9,3,6,7,5,8,2,4,7,37
40,3.403,BIOL PSYCHOL,88,2,0,10,4,1,6,3,4,7,7,44
41,,BRAIN,88,0,9,11,9,9,7,3,11,3,5,21
42,3.215,BRAIN LANG,86,0,2,6,8,3,0,4,7,5,8,43
43,2.127,Q J EXP PSYCHOL,86,0,4,3,2,5,4,6,6,4,9,43
44,2.862,J EXP PSYCHOL LEARN,84,0,2,5,7,6,7,5,8,5,1,38
45,20.771,BEHAV BRAIN SCI,82,0,6,7,11,6,4,2,12,8,3,23
46,2.549,J EXP CHILD PSYCHOL,78,1,2,4,0,3,7,2,6,6,9,38
47,,EUR J NEUROSCI,74,1,4,9,5,0,5,4,5,9,6,26
48,2.446,COGNITIVE SCI,73,0,1,1,2,7,5,5,3,9,6,34
49,3.665,J AUTISM DEV DISORD,73,0,0,8,3,4,6,1,2,9,2,38
50,3.652,NEUROBIOL LEARN MEM,73,0,8,6,10,5,3,4,10,12,3,12
51,,CURR OPIN NEUROBIOL,71,2,7,10,9,10,3,2,1,7,5,15
52,,SOC NEUROSCI-UK,71,0,0,4,7,1,8,2,10,5,3,31
53,,ANN NY ACAD SCI,70,1,3,10,9,1,6,13,7,1,7,12
54,2.863,PSYCHOL RES-PSYCH FO,65,0,0,7,2,10,4,6,5,3,2,26
55,3.808,DEVELOPMENTAL SCI,64,0,0,4,3,6,5,5,4,3,6,28
56,2.457,MEM COGNITION,64,0,3,0,7,2,2,8,5,4,7,26
57,,DEV COGN NEUROS-NETH,63,2,1,7,2,3,0,3,10,4,12,19
58,,HEARING RES,63,0,0,7,6,6,11,7,1,7,1,17
59,,HIPPOCAMPUS,63,0,11,2,7,9,0,5,7,5,3,14
60,,NAT NEUROSCI,63,1,10,3,6,4,1,4,6,3,7,18
61,,BIOL PSYCHIAT,61,0,5,18,8,3,5,2,3,3,4,10
62,,FRONT AGING NEUROSCI,60,1,4,10,3,4,1,2,7,2,5,21
63,,PHYS LIFE REV,60,1,10,3,1,4,4,7,1,5,3,21
64,2.882,INT J PSYCHOPHYSIOL,59,0,6,6,1,3,5,3,0,2,6,27
65,,FRONT COMPUT NEUROSC,57,0,5,3,1,8,1,4,6,3,3,23
66,4.141,DEV PSYCHOL,55,0,1,2,6,5,1,4,1,3,5,27
67,,PLOS COMPUT BIOL,54,0,5,3,3,7,4,4,5,5,5,13
68,,ANIM COGN,53,0,3,0,1,4,4,1,4,2,9,25
69,3.923,SCHIZOPHR RES,53,1,0,6,6,3,1,6,2,2,2,24
70,1.388,COGN PROCESS,52,2,2,0,2,5,8,0,6,2,2,23
71,0.739,SYNTHESE,52,0,0,4,6,9,1,6,2,5,4,15
72,14.756,PSYCHOL BULL,51,0,0,2,5,4,2,2,5,6,2,23
73,,NAT COMMUN,48,2,9,2,10,3,2,3,4,2,3,8
74,5.938,PSYCHOL MED,48,0,0,9,8,2,1,2,2,2,5,17
75,2.986,PSYCHOPHYSIOLOGY,48,1,1,4,3,3,4,0,4,5,5,18
76,3.383,EMOTION,47,0,1,2,2,1,7,3,6,1,12,12
77,3.269,NEUROPSYCHOLOGY,47,0,0,5,2,5,1,0,6,4,6,18
78,4.061,CHILD DEV,46,0,1,4,3,5,4,4,2,2,3,18
79,,LANG COGN NEUROSCI,46,0,0,0,0,2,3,5,5,6,3,22
80,,PSYCHONEUROENDOCRINO,46,0,1,1,20,2,3,3,1,4,4,7
81,,PSYCHIAT RES-NEUROIM,45,2,0,5,4,2,2,2,3,3,4,18
82,1.869,WIRES COGN SCI,45,0,9,4,3,2,2,2,1,6,2,14
83,,CLIN NEUROPHYSIOL,42,0,0,3,2,6,1,2,0,3,6,19
84,,NAT REV NEUROSCI,41,0,7,4,0,3,7,1,5,7,1,6
85,,DEV PSYCHOBIOL,40,0,0,2,4,2,7,2,3,1,3,16
86,,NEUROIMAGE-CLIN,40,1,2,7,2,3,1,1,4,3,4,12
87,1.921,VIS COGN,40,0,1,2,6,1,2,1,0,0,2,25
88,,BRAIN STRUCT FUNCT,39,0,0,1,2,7,1,1,5,1,6,15
89,5.064,COGNITIVE PSYCHOL,39,0,1,2,0,4,5,3,1,3,0,20
90,0.906,PERCEPTION,39,0,1,3,1,2,1,4,5,1,1,20
91,1.431,J COGN PSYCHOL,38,0,4,4,2,1,3,2,3,3,5,11
92,7.972,PSYCHOL REV,38,0,1,4,4,0,5,2,2,7,1,12
93,,BRAIN STIMUL,36,0,1,5,1,2,2,5,3,1,6,10
94,2.073,COGN NEUROPSYCHOL,36,0,4,0,13,0,1,0,1,1,3,13
95,,NEUROSCI LETT,36,0,0,0,1,2,3,2,3,0,4,21
96,,P ROY SOC B-BIOL SCI,36,0,2,2,6,3,3,2,1,3,3,11
97,,COGN NEUROSCI-UK,35,1,2,1,3,2,1,0,3,4,5,13
98,1.887,RES DEV DISABIL,35,0,0,0,0,5,3,0,0,5,4,18
99,3.245,INTELLIGENCE,34,0,2,0,1,5,0,1,4,1,2,18
100,,NEUROSCIENTIST,34,0,4,5,2,7,2,2,3,2,0,7
101,8.450,SCHIZOPHRENIA BULL,33,0,1,10,4,1,4,2,1,3,1,6
102,3.383,J AFFECT DISORDERS,32,0,2,4,1,3,1,3,1,1,5,11
103,4.237,J MEM LANG,32,0,1,1,1,1,4,1,2,5,3,13
104,,J NEUROSCI METH,32,0,2,5,0,5,1,0,4,2,5,8
105,,LECT NOTES COMPUT SC,32,0,2,1,2,4,1,2,5,2,5,8
106,,NEUROREPORT,32,0,1,2,2,1,0,0,4,0,3,19
107,,PROG NEUROBIOL,32,1,4,6,2,3,1,2,2,1,3,7
108,,PSYCHOPHARMACOLOGY,32,0,0,3,9,1,3,3,2,3,2,6
109,,BRAIN TOPOGR,31,0,1,1,3,2,6,0,0,4,5,9
110,0.831,COGN SYST RES,31,0,0,2,1,1,0,1,0,2,2,22
111,,BRAIN IMAGING BEHAV,30,0,0,1,2,1,1,1,3,4,4,13
112,,TOPOI-INT REV PHILOS,30,0,0,1,0,4,2,4,2,2,2,13
113,2.201,COGNITION EMOTION,29,0,1,4,2,0,3,1,5,1,3,9
114,4.000,DEV REV,29,1,0,4,2,4,2,1,1,1,2,11
115,9.546,PERSPECT PSYCHOL SCI,29,0,0,5,2,3,3,2,1,3,1,9
116,2.467,PSYCHIAT RES,29,0,0,9,2,1,0,2,1,1,1,12
117,2.964,PSYCHOL LEARN MOTIV,29,0,0,2,4,5,0,1,2,2,2,11
118,3.063,TOP COGN SCI,29,0,0,1,2,3,3,2,3,1,2,12
119,,ANNU REV NEUROSCI,28,0,3,3,3,1,0,2,4,7,4,1
120,1.089,MIND LANG,28,0,1,1,1,4,2,2,2,0,2,13
121,4.592,NEUROPSYCHOL REV,28,0,4,4,4,2,1,1,3,1,2,6
122,12.008,JAMA PSYCHIAT,27,0,1,5,4,0,1,2,3,3,3,5
123,,NEUROBIOL AGING,27,0,1,4,6,1,2,0,2,1,3,7
124,,BIOMED RES INT,26,0,3,4,2,1,0,0,2,1,3,10
