Citing Journal Data: MEMORY ,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,Rest
1, ,ALL Journals,5002,49,211,256,294,252,229,305,267,234,214,2691
2, ,ALL OTHERS (700),700,10,30,38,34,34,23,32,35,20,21,423
3,2.862,J EXP PSYCHOL LEARN,469,5,20,23,41,20,26,18,18,11,21,266
4,2.457,MEM COGNITION,341,5,21,28,25,21,14,19,34,19,12,143
5,4.237,J MEM LANG,235,2,11,12,9,14,7,32,7,10,12,119
6,7.972,PSYCHOL REV,203,0,5,3,2,4,6,8,13,1,4,157
7,3.369,PSYCHON B REV,181,1,9,14,17,5,10,16,14,13,13,69
8,5.929,J EXP PSYCHOL GEN,129,4,7,2,7,1,4,5,4,6,7,82
9,4.940,PSYCHOL SCI,108,0,2,4,5,9,10,15,5,11,5,42
10, ,J VERB LEARN VERB BE,92,0,0,0,0,0,0,0,0,0,0,92
11,1.688,MEMORY,82,2,5,9,7,10,9,10,1,7,3,19
12,3.479,COGNITION,80,0,5,6,6,6,4,15,4,2,2,30
13,2.928,BEHAV RES METHODS,76,0,7,2,4,4,4,2,14,1,8,30
14,14.756,PSYCHOL BULL,64,0,0,5,3,1,1,1,3,4,2,44
15,21.965,TRENDS COGN SCI,64,0,3,0,7,2,2,8,5,4,7,26
16,3.358,J EXP PSYCHOL HUMAN,63,0,2,1,2,1,4,2,5,2,5,39
17,5.064,COGNITIVE PSYCHOL,61,1,3,2,1,6,3,2,1,1,5,36
18,2.127,Q J EXP PSYCHOL,60,0,5,4,9,6,8,8,5,5,0,10
19,5.031,J PERS SOC PSYCHOL,54,0,1,0,0,0,2,1,3,4,1,42
20, ,J EXP PSYCHOL,53,0,0,0,0,0,0,0,0,0,0,53
21,1.321,APPL COGNITIVE PSYCH,52,0,0,6,5,5,5,2,3,2,4,20
22,2.646,PSYCHOL AGING,48,0,1,4,1,5,4,5,2,1,1,24
23,2.964,PSYCHOL LEARN MOTIV,42,0,0,2,2,6,4,1,1,5,0,21
24, ,Q J EXP PSYCHOL-A,42,0,0,0,0,0,0,0,0,0,3,39
25,5.678,CURR DIR PSYCHOL SCI,39,0,4,8,4,4,2,2,1,0,3,11
26,0.887,DISCOURSE PROCESS,39,4,2,0,0,0,0,1,2,7,7,16
27,4.085,J COGNITIVE NEUROSCI,38,0,1,3,4,3,2,0,1,6,1,17
28, ,SCIENCE,34,0,0,1,4,3,0,3,0,1,0,22
29,3.518,J EDUC PSYCHOL,33,0,1,0,3,0,0,1,0,1,3,24
30,3.302,NEUROPSYCHOLOGIA,31,0,1,1,7,0,3,1,1,3,2,12
31,2.134,LANG COGNITIVE PROC,30,0,0,1,5,1,2,3,1,2,1,14
32,2.248,ACTA PSYCHOL,26,0,4,4,1,2,2,3,1,0,0,9
33,3.245,INTELLIGENCE,25,0,4,3,2,3,2,4,0,0,2,5
34,2.446,COGNITIVE SCI,24,0,0,0,1,2,3,1,2,1,2,12
35,0.619,AM J PSYCHOL,22,0,0,0,0,0,0,0,1,0,0,21
36,21.810,ANNU REV PSYCHOL,22,0,2,1,1,0,0,4,1,0,2,11
37,3.215,BRAIN LANG,22,0,1,1,0,0,0,2,1,1,0,16
38,2.254,BRIT J PSYCHOL,22,0,1,0,0,2,0,1,1,0,0,17
39,1.941,CONSCIOUS COGN,22,0,1,2,1,1,1,2,1,4,1,8
40,20.771,BEHAV BRAIN SCI,21,0,1,0,0,1,0,0,1,0,0,18
41,1.836,J EXP PSYCHOL-APPL,21,0,0,2,3,0,1,1,3,1,0,10
42, ,P NATL ACAD SCI USA,21,0,0,0,2,0,3,7,1,1,2,5
43, ,PERCEPT PSYCHOPHYS,21,0,0,0,0,0,0,2,1,3,0,15
44, ,NATURE,18,0,0,0,1,2,0,1,0,0,0,14
45, ,NEUROIMAGE,18,1,0,0,5,1,0,2,0,3,1,5
46,2.201,ORGAN BEHAV HUM DEC,17,0,0,0,0,1,1,1,2,0,0,12
47,9.546,PERSPECT PSYCHOL SCI,16,0,0,2,2,3,0,1,0,8,0,0
48,2.863,PSYCHOL RES-PSYCH FO,16,0,3,2,0,3,0,0,3,1,0,4
49,1.218,CAN J EXP PSYCHOL,15,0,1,2,3,2,0,2,1,0,0,4
50, ,J NEUROSCI,15,0,1,0,2,4,2,0,0,2,1,3
51, ,PLOS ONE,14,1,2,4,3,1,1,2,0,0,0,0
52, ,EUR J COGN PSYCHOL,13,0,0,0,0,3,1,1,4,2,1,1
53,2.285,J EXP SOC PSYCHOL,13,0,0,0,1,0,0,1,2,3,0,6
54,2.009,BILING-LANG COGN,12,0,0,2,0,3,0,0,0,2,0,5
55, ,J ACOUST SOC AM,12,0,0,0,1,0,0,2,0,2,0,7
56,2.549,J EXP CHILD PSYCHOL,12,0,0,0,1,2,0,1,1,0,0,7
57,2.909,PERS SOC PSYCHOL B,12,0,0,2,0,0,0,0,1,1,1,7
58,6.100,AM PSYCHOL,11,0,0,0,0,0,0,0,0,0,0,11
59, ,BRAIN RES,11,0,1,0,2,1,1,2,3,1,0,0
60,2.076,EXP PSYCHOL,11,0,5,0,1,0,2,0,1,0,1,1
61,4.141,DEV PSYCHOL,10,0,2,1,0,1,1,1,0,0,1,3
62, ,FRONT HUM NEUROSCI,10,2,2,4,1,0,0,1,0,0,0,0
63,2.069,J BEHAV DECIS MAKING,10,0,1,1,0,1,0,1,0,1,1,4
64,2.200,THINK REASONING,10,1,3,0,0,0,1,0,1,1,2,1
65,1.921,VIS COGN,10,0,0,0,1,0,0,0,2,1,0,6
66,4.061,CHILD DEV,9,0,0,0,0,0,0,0,1,1,0,7
67, ,COGNITIVE BRAIN RES,9,0,0,0,0,0,0,0,0,0,2,7
68,1.521,JUDGM DECIS MAK,9,0,1,0,3,2,1,1,1,0,0,0
69, ,LEARN MEMORY,9,0,0,0,0,0,0,1,1,1,3,3
