Cited Journal Data: PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,,,,,,,,,,,,,,
,Impact Factor,Citing Journal,All Yrs,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,Rest
1,,ALL Journals,586144,7041,33514,41018,40748,42515,41288,37610,35197,32726,30151,244336
2,,ALL OTHERS (1374),1374,14,66,100,79,105,118,66,85,60,99,582
3,3.234,PLOS ONE,29782,243,1364,1807,1983,2063,2073,1936,1839,1731,1599,13144
4,9.674,P NATL ACAD SCI USA,11589,867,1213,1210,1039,986,877,773,607,543,440,3034
5,4.573,J BIOL CHEM,7616,95,416,481,493,476,467,437,440,404,357,3550
6,11.470,NAT COMMUN,4840,89,408,494,463,459,382,302,313,275,264,1391
7,9.112,NUCLEIC ACIDS RES,4053,51,250,277,285,279,246,242,174,203,197,1849
8,5.578,SCI REP-UK,3643,56,253,338,289,323,308,271,223,191,199,1192
9,4.439,J VIROL,3475,31,207,276,232,220,202,189,173,171,222,1552
10,6.344,J NEUROSCI,3311,39,205,229,252,277,276,186,244,186,146,1271
11,,METHOD MOL BIOL,3016,1,42,123,183,144,174,190,181,154,141,1683
12,12.113,J AM CHEM SOC,2783,48,257,247,186,208,185,190,163,187,157,955
13,7.528,PLOS GENET,2593,41,194,206,219,159,180,152,167,146,126,1003
14,4.922,J IMMUNOL,2550,33,164,177,184,224,198,178,131,151,112,998
15,3.015,BIOCHEMISTRY-US,2413,44,173,146,141,134,139,152,115,123,126,1120
16,1.579,BIOMED RES INT,2399,18,83,90,110,145,121,165,145,134,126,1262
17,3.986,BMC GENOMICS,2381,35,139,181,187,167,189,143,135,114,145,946
18,3.302,J PHYS CHEM B,2315,18,127,137,170,136,160,156,170,126,148,967
19,3.972,BIOPHYS J,2147,28,172,177,175,164,164,146,124,135,126,736
20,3.948,FRONT PLANT SCI,2144,40,160,171,149,153,138,108,130,156,113,826
21,46.568,CHEM REV,2096,7,122,148,114,136,139,127,109,121,112,961
22,6.357,NEUROIMAGE,2036,11,90,123,126,216,248,97,160,134,92,739
23,7.562,PLOS PATHOG,1972,31,122,176,144,140,124,104,111,119,122,779
24,9.322,ELIFE,1866,56,143,174,164,159,154,122,99,96,74,625
25,2.952,J CHEM PHYS,1864,27,151,148,114,138,180,143,119,114,143,587
26,4.620,PLOS COMPUT BIOL,1790,19,131,164,142,156,147,134,118,113,108,558
27,41.456,NATURE,1732,84,200,213,162,142,124,99,90,86,70,462
28,3.989,FRONT MICROBIOL,1699,36,137,128,131,143,100,98,95,114,75,642
29,2.288,PHYS REV E,1649,30,113,146,135,150,157,135,87,94,86,516
30,4.493,PHYS CHEM CHEM PHYS,1639,12,112,153,109,101,100,123,111,128,113,577
31,5.808,CELL MOL LIFE SCI,1633,8,93,117,128,131,112,107,104,99,90,644
32,2.297,BIOCHEM BIOPH RES CO,1621,22,74,79,87,90,89,81,86,83,63,867
33,2.862,INT J MOL SCI,1603,24,53,72,108,93,97,107,84,94,95,776
