Cited Journal Data: COMPUTERS IN HUMAN BEHAVIOR,,,,,,,,,,,,,,
,Impact Factor,Citing Journal,All Yrs,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,Rest
1,,ALL Journals,7267,244,741,854,1027,1077,729,665,559,161,207,1003
2,,ALL OTHERS (451),451,10,41,45,46,56,37,57,49,15,20,75
3,2.694,COMPUT HUM BEHAV,1934,106,285,284,299,273,188,133,109,31,17,209
4,2.556,COMPUT EDUC,249,5,29,30,35,31,22,22,15,5,17,38
5,2.182,CYBERPSYCH BEH SOC N,160,6,15,17,28,25,14,14,8,2,3,28
6,,LECT NOTES COMPUT SC,108,3,10,14,12,14,9,8,10,6,5,17
7,0.891,BEHAV INFORM TECHNOL,103,0,3,7,10,27,16,14,8,3,10,5
8,,PROCD SOC BEHV,86,0,7,8,10,11,4,4,9,4,5,24
9,,PLOS ONE,80,1,6,8,11,17,2,9,10,0,3,13
10,,P ANN HICSS,75,0,2,4,9,15,10,8,7,1,4,15
11,1.018,EDUC TECHNOL SOC,71,0,5,3,8,15,12,9,6,2,6,5
12,1.865,INFORM MANAGE-AMSTER,67,2,3,3,11,10,3,9,5,2,3,16
13,1.120,TELEMAT INFORM,64,1,6,4,14,11,6,6,3,3,4,6
14,2.560,FRONT PSYCHOL,52,3,12,6,7,3,5,5,2,1,0,8
15,,IND MANAGE DATA SYST,49,2,3,9,15,9,4,1,0,1,1,4
16,1.360,J COMPUT ASSIST LEAR,48,0,2,1,14,5,7,5,4,2,6,2
17,0.670,J EDUC COMPUT RES,48,2,1,1,15,11,1,5,1,1,2,8
18,0.648,AUSTRALAS J EDUC TEC,47,0,3,3,11,5,4,6,2,3,5,5
19,0.850,INT J HUM-COMPUT INT,45,0,0,4,6,6,11,6,1,1,1,9
20,1.268,INTERACT COMPUT,44,0,1,5,4,6,3,4,6,4,0,11
21,3.117,J COMPUT-MEDIAT COMM,43,0,0,1,8,9,8,5,3,1,0,8
22,,J MED INTERNET RES,43,1,6,2,4,7,5,5,4,3,0,6
23,1.661,INTERNET RES,37,0,5,4,6,6,4,4,4,0,1,3
24,,IEEE INT CONF ADV LE,34,6,5,6,2,2,1,6,1,0,1,4
25,1.293,INT J HUM-COMPUT ST,34,0,3,8,6,5,1,7,2,1,0,1
26,1.951,PERS INDIV DIFFER,34,1,5,5,2,5,6,7,0,0,0,3
27,1.550,INT J INFORM MANAGE,33,2,4,4,5,9,4,1,0,0,2,2
28,1.873,J BEHAV ADDICT,28,5,7,2,4,2,1,1,1,0,0,5
29,0.918,ONLINE INFORM REV,28,2,1,4,6,5,4,3,2,0,0,1
30,,J ASSOC INF SCI TECH,26,1,3,5,7,2,1,2,0,0,1,4
31,1.318,BRIT J EDUC TECHNOL,25,0,0,4,6,3,3,4,0,3,0,2
32,,DECIS SUPPORT SYST,25,1,0,4,3,1,2,6,3,0,1,4
33,3.585,LEARN INSTR,25,0,2,1,6,2,10,2,0,1,1,0
34,2.058,TECHNOL FORECAST SOC,25,1,1,2,4,4,4,3,4,0,0,2
35,0.223,EGIT BILIM,24,0,0,2,0,0,2,9,2,1,2,6
36,3.160,J COMMUN,23,3,2,4,8,0,1,2,1,0,1,1
37,1.676,INFORM COMMUN SOC,22,0,0,7,5,1,4,0,2,0,0,3
38,0.734,INT REV RES OPEN DIS,22,0,1,3,2,2,0,6,1,1,1,5
39,1.323,INTERACT LEARN ENVIR,22,0,0,0,2,3,3,3,1,1,1,8
40,,J COMPUT INFORM SYST,22,0,0,9,3,3,3,1,2,0,1,0
41,2.764,ADDICT BEHAV,20,1,3,1,0,3,0,3,3,0,0,6
42,6.932,CLIN PSYCHOL REV,20,0,6,4,2,1,3,1,1,1,0,1
43,,EXPERT SYST APPL,20,2,1,4,4,3,3,2,0,0,0,1
44,0.992,INT J MENT HEALTH AD,20,1,4,2,2,0,4,0,3,0,0,4
45,0.838,COMUNICAR,19,0,2,3,1,4,2,1,2,1,0,3
46,,CURR PHARM DESIGN,19,0,5,1,0,2,3,1,1,0,0,6
47,1.420,ETR&D-EDUC TECH RES,19,0,3,1,3,0,3,5,1,0,0,3
48,0.504,AN PSICOL-SPAIN,18,0,0,0,1,1,1,2,5,0,1,7
49,1.556,ERGONOMICS,18,0,1,3,5,4,2,0,0,0,1,2
50,0.491,INFORM DEV,18,0,0,1,6,3,4,1,0,1,0,2
51,,INT J ENG EDUC,18,2,3,2,2,5,0,1,0,0,0,3
52,1.957,J ADOLESCENCE,18,2,3,2,2,6,0,1,1,1,0,0
53,0.276,J BLACK STUD,18,0,3,6,2,3,2,2,0,0,0,0
54,1.229,J ELECTRON COMMER RE,18,1,1,4,4,1,0,1,2,1,0,3
55,0.720,QUAL QUANT,18,0,1,3,2,4,2,1,2,0,0,3
56,0.366,SOC BEHAV PERSONAL,18,1,1,2,2,4,2,0,2,0,1,3
57,0.429,CURR PSYCHOL,17,0,4,4,2,1,1,0,2,1,0,2
58,0.455,J ORGAN END USER COM,17,0,2,2,3,1,3,3,1,0,0,2
59,0.560,PSYCHOL REP,17,0,1,0,0,3,5,2,4,0,0,2
60,2.321,GOV INFORM Q,16,1,1,3,1,4,0,0,5,0,0,1
61,1.841,INT J COMP-SUPP COLL,16,0,1,0,2,2,1,3,1,1,4,1
62,2.463,INTERNET HIGH EDUC,16,0,0,1,1,2,4,2,1,0,1,4
63,,J UNIVERS COMPUT SCI,16,6,5,1,0,1,0,0,2,0,0,1
64,1.301,PSYCHIAT DANUB,16,0,2,1,0,1,2,1,2,0,0,7
65,1.735,SEX ROLES,16,2,7,1,1,1,1,1,1,0,0,1
66,1.105,CHILD YOUTH SERV REV,15,1,7,1,1,3,0,0,2,0,0,0
67,2.493,COMMUN RES,15,0,0,5,2,2,2,0,0,0,0,4
68,1.426,INSTR SCI,15,0,0,1,1,3,0,4,0,0,3,3
69,0.700,INT J MOB COMMUN,15,0,1,1,2,4,2,1,0,1,2,1
