Cited Journal Data: PSYCHOLOGICAL REVIEW,,,,,,,,,,,,,,
,Impact Factor,Citing Journal,All Yrs,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,Rest
1,,ALL Journals,24097,31,278,296,343,779,424,565,667,573,492,19649
2,,ALL OTHERS (1122),1122,1,4,2,17,25,9,11,13,10,14,1016
3,2.560,FRONT PSYCHOL,1027,2,17,15,25,41,27,25,36,22,22,795
4,,PLOS ONE,619,1,8,5,8,19,11,12,24,23,15,493
5,5.929,J EXP PSYCHOL GEN,418,0,4,12,11,17,7,16,16,11,15,309
6,,FRONT HUM NEUROSCI,388,1,5,5,4,14,8,11,25,16,14,285
7,2.862,J EXP PSYCHOL LEARN,368,0,14,10,6,12,20,24,21,10,13,238
8,3.358,J EXP PSYCHOL HUMAN,268,2,4,5,3,11,7,13,14,9,15,185
9,7.972,PSYCHOL REV,266,6,17,9,8,21,14,7,12,9,5,158
10,3.369,PSYCHON B REV,265,0,5,7,8,9,14,21,13,5,10,173
11,2.168,ATTEN PERCEPT PSYCHO,216,3,11,8,2,6,4,10,13,6,7,146
12,3.479,COGNITION,215,0,4,5,11,6,9,10,5,6,8,151
13,2.446,COGNITIVE SCI,209,0,5,5,6,4,14,5,8,9,8,145
14,2.457,MEM COGNITION,203,0,5,3,2,4,6,8,13,1,4,157
15,3.302,NEUROPSYCHOLOGIA,200,2,5,2,0,3,2,4,6,7,3,166
16,2.127,Q J EXP PSYCHOL,193,0,2,3,3,1,3,6,8,6,3,158
17,2.248,ACTA PSYCHOL,181,0,3,4,3,6,2,11,12,5,2,133
18,,PHILOS T R SOC B,177,0,0,11,2,6,2,2,10,8,3,133
19,5.031,J PERS SOC PSYCHOL,175,0,2,5,5,16,6,3,0,4,3,131
20,,NEUROIMAGE,170,0,2,1,3,6,5,3,8,7,4,131
21,,J VISION,160,0,1,0,1,3,6,14,8,11,10,106
22,4.237,J MEM LANG,158,0,2,6,6,6,2,7,5,5,5,114
23,,J NEUROSCI,149,1,5,5,0,4,1,2,6,5,2,118
24,14.756,PSYCHOL BULL,138,0,2,3,2,8,2,6,7,7,6,95
25,5.064,COGNITIVE PSYCHOL,137,0,1,3,2,4,4,8,10,4,2,99
26,,P NATL ACAD SCI USA,137,0,4,3,0,13,3,4,3,5,3,99
27,,NEUROSCI BIOBEHAV R,136,0,5,2,1,3,7,1,8,2,1,106
28,2.609,J MATH PSYCHOL,125,0,3,0,6,3,7,5,4,4,2,91
29,4.940,PSYCHOL SCI,122,0,2,2,3,8,1,2,3,2,2,97
30,2.285,J EXP SOC PSYCHOL,121,0,1,2,4,10,2,1,4,4,1,92
31,4.085,J COGNITIVE NEUROSCI,120,0,1,1,0,1,2,1,9,1,4,100
32,,LANG COGN NEUROSCI,115,0,0,2,3,2,0,1,2,8,2,95
33,1.567,BEHAV PROCESS,107,0,2,0,0,0,4,2,3,3,0,93
34,2.964,PSYCHOL LEARN MOTIV,104,0,3,1,3,2,3,2,2,3,0,85
35,,VISION RES,104,0,0,1,2,8,1,6,4,8,9,65
36,,COGN AFFECT BEHAV NE,103,0,0,1,1,2,1,1,3,5,0,89
37,1.869,WIRES COGN SCI,100,0,1,2,1,0,0,2,2,6,2,84
38,3.652,NEUROBIOL LEARN MEM,97,0,0,0,0,3,0,4,2,2,0,86
39,3.063,TOP COGN SCI,97,0,1,3,2,3,13,1,5,5,8,56
40,3.125,J CONSUM RES,95,0,1,0,1,7,3,0,2,0,1,80
41,,LECT NOTES COMPUT SC,95,0,0,1,7,2,1,2,4,1,1,76
42,,FRONT BEHAV NEUROSCI,93,1,0,0,0,1,0,1,4,5,1,80
43,2.909,PERS SOC PSYCHOL B,93,0,0,3,3,4,2,5,2,2,0,72
44,2.694,COMPUT HUM BEHAV,92,0,0,0,0,0,0,1,2,1,1,87
45,1.941,CONSCIOUS COGN,92,0,1,1,0,7,3,1,2,0,2,75
46,,FRONT NEUROSCI-SWITZ,92,0,2,0,0,3,0,1,3,8,3,72
47,4.141,DEV PSYCHOL,91,0,0,0,0,4,1,5,4,5,2,70
48,7.372,SOC COGN AFFECT NEUR,91,0,0,0,1,4,3,1,4,2,0,76
49,1.688,MEMORY,88,0,0,4,0,4,1,3,1,2,2,71
50,1.532,SOC COGNITION,88,0,6,1,1,5,1,2,3,2,1,66
51,3.245,INTELLIGENCE,87,0,0,0,1,1,1,1,7,7,1,68
52,3.215,BRAIN LANG,85,0,0,0,0,2,0,1,5,4,0,73
53,2.201,ORGAN BEHAV HUM DEC,83,0,1,3,2,4,1,3,0,1,2,66
54,,CORTEX,79,0,0,1,0,2,1,1,4,1,1,68
