Cited Journal Data: COGNITION,,,,,,,,,,,,,,
,Impact Factor,Citing Journal,All Yrs,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,Rest
1,,ALL Journals,3067,16,102,189,152,177,190,237,173,277,178,1376
2,,ALL OTHERS (204),204,0,2,5,5,13,14,21,14,12,8,110
3,2.622,COGNITION,177,2,18,19,7,13,17,14,5,18,12,52
4,2.753,J EXP PSYCHOL LEARN,87,0,5,6,8,7,2,12,8,12,1,26
5,1.507,MEM COGNITION,80,0,3,4,6,4,8,4,4,14,2,31
6,2.638,J MEM LANG,79,0,1,4,9,4,2,6,3,9,1,40
7,,TRENDS COGN SCI,62,2,9,7,2,1,5,6,1,6,1,22
8,1.473,BRAIN LANG,56,0,1,0,0,5,1,1,1,8,1,38
9,6.069,PSYCHOL REV,55,0,1,2,4,1,6,2,4,11,1,23
10,2.180,COGNITIVE NEUROPSYCH,54,0,1,12,4,2,2,2,4,13,2,12
11,14.250,BEHAV BRAIN SCI,52,0,1,1,1,8,3,9,1,0,0,28
12,0.725,J PSYCHOLINGUIST RES,51,4,6,5,1,3,3,1,3,1,0,24
13,2.044,DEV PSYCHOL,46,0,2,2,2,0,2,3,1,2,5,27
14,1.252,PERCEPT PSYCHOPHYS,46,0,1,1,4,1,4,8,2,1,2,22
15,1.452,Q J EXP PSYCHOL-A,46,0,0,1,3,2,5,3,5,4,1,22
16,2.247,J EXP PSYCHOL HUMAN,45,0,1,1,4,1,0,3,2,8,2,23
17,0.875,LANG COGNITIVE PROC,45,3,0,2,3,1,2,4,3,4,3,20
18,2.768,CHILD DEV,42,0,4,0,2,7,0,2,0,5,3,19
19,3.463,COGNITIVE PSYCHOL,42,0,1,7,1,2,2,3,1,2,5,18
20,1.580,PSYCHON B REV,41,0,2,3,7,2,1,6,2,4,0,14
21,5.115,J COGNITIVE NEUROSCI,40,0,0,10,2,0,1,3,3,3,0,18
22,1.276,J EXP CHILD PSYCHOL,39,0,2,1,1,3,4,2,2,0,4,20
23,,PROC ANN BUCLD,38,0,7,6,3,3,2,2,0,2,1,12
24,2.778,NEUROPSYCHOLOGIA,37,0,1,2,0,1,3,2,3,12,0,13
25,2.565,PSYCHOL SCI,37,0,0,7,2,3,2,3,1,3,3,13
26,0.945,J CHILD LANG,33,0,1,2,3,1,1,3,1,3,5,13
27,5.851,ANNU REV PSYCHOL,31,0,0,8,2,5,3,3,0,1,3,6
28,2.940,J CHILD PSYCHOL PSYC,31,0,0,0,1,3,3,3,2,1,2,16
29,1.590,J SPEECH LANG HEAR R,30,0,0,0,1,3,0,0,5,2,4,15
30,,ADV CHILD DEV BEHAV,26,0,0,1,2,3,3,3,2,3,5,4
31,0.385,MIND LANG,26,0,2,2,3,1,1,4,0,1,4,8
32,0.122,READ WRIT,26,0,0,0,0,1,4,1,2,3,0,15
33,3.636,J EXP PSYCHOL GEN,24,0,1,2,1,1,2,2,2,4,0,9
34,,BRAIN,21,0,0,0,0,0,3,5,2,4,0,7
35,3.371,LANGUAGE,21,0,0,1,1,4,1,0,1,1,3,9
36,1.193,PERCEPTION,21,0,0,6,1,0,0,1,2,0,2,9
37,1.629,COGNITIVE SCI,20,0,0,1,3,1,3,0,0,2,1,9
38,0.147,SYNTHESE,20,0,0,0,0,1,3,2,1,1,1,11
39,0.800,BRIT J DEV PSYCHOL,19,0,1,0,0,0,3,2,0,1,2,10
40,1.357,DEV REV,19,0,0,0,1,1,3,1,1,1,2,9
41,,VISION RES,19,0,0,6,1,1,0,0,1,0,0,10
42,0.818,APPL PSYCHOLINGUIST,18,1,1,0,3,1,1,1,0,1,1,8
43,0.962,COGNITIVE DEV,18,0,0,2,0,0,1,3,0,1,1,10
44,0.452,EUR J COGN PSYCHOL,18,0,1,1,2,0,0,1,2,1,1,9
45,,NEUROCASE,18,0,0,2,1,0,1,0,1,3,1,9
46,1.522,MEMORY,17,0,0,2,0,0,0,5,2,1,0,7
47,0.630,BRAIN COGNITION,15,0,0,2,0,1,0,0,0,1,2,9
48,0.260,CAH PSYCHOL COGN,15,0,0,3,0,2,2,1,2,0,0,5
49,0.500,CAN J EXP PSYCHOL,15,0,0,0,0,1,2,1,1,3,0,7
50,1.844,J EDUC PSYCHOL,15,0,0,0,2,0,4,0,2,0,2,5
51,,APHASIOLOGY,14,0,0,0,0,0,0,1,0,3,1,9
52,,J EAST ASIAN LINGUIS,14,0,0,0,2,0,1,0,1,0,7,3
53,1.000,J LEARN DISABIL-US,14,0,0,0,0,0,3,1,2,0,0,8
54,,NEUROIMAGE,14,0,0,1,0,0,2,1,1,7,0,2
55,,P NATL ACAD SCI USA,14,0,2,0,0,1,0,3,1,0,0,7
56,,CONNECT SCI,13,0,1,2,1,0,0,0,3,0,0,6
57,2.309,J AUTISM DEV DISORD,13,0,0,0,0,1,2,0,0,1,2,7
58,,LECT NOTES COMPUT SC,13,0,0,2,1,0,0,0,2,0,1,7
59,0.353,LINGUISTICS,13,0,0,1,0,1,0,0,0,1,7,3
60,0.417,PSYCHOL BELG,13,0,4,0,2,1,0,2,0,0,1,3
61,1.053,BRIT J PSYCHOL,12,0,0,4,2,1,1,0,1,0,0,3
62,0.295,VIS COGN,12,0,0,0,0,0,0,0,0,1,0,11
63,,AMST STUD THEORY HIS,11,0,0,0,1,1,1,0,1,0,5,2
64,0.577,EUR CHILD ADOLES PSY,11,0,1,0,0,0,0,0,0,7,0,3
65,1.477,J COMP PSYCHOL,11,0,0,0,0,0,0,0,0,3,0,8
66,0.471,PHILOS PSYCHOL,11,0,0,0,0,0,0,1,0,2,0,8
67,0.450,PHONETICA,11,0,2,0,0,0,0,0,0,2,0,7
68,,PSYCHOL LEARN MOTIV,11,0,0,1,1,2,2,0,0,0,1,4
69,0.093,PSYCHOLOGIA,11,0,0,0,0,0,0,1,0,1,0,9
70,,ACTA ANALYT,10,0,0,0,0,1,0,1,1,0,0,7
71,0.238,ANN PSYCHOL,10,0,0,0,0,1,0,0,0,0,1,8
72,0.340,LANG LEARN,10,0,0,0,0,0,0,0,2,1,3,4
73,2.414,PSYCHOL INQ,10,0,0,0,0,0,2,1,0,1,1,5
74,,CEREB CORTEX,9,0,0,1,0,0,0,4,0,0,0,4
