Citing Journal Data: PHILOSOPHICAL TRANSACTIONS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,Rest
1, ,ALL Journals,33030,955,2849,2800,2534,2419,2106,1938,1818,1549,1380,12682
2, ,ALL OTHERS (3026),3026,55,235,247,190,154,148,146,121,108,98,1524
3,41.456,NATURE,1272,10,102,75,86,86,69,47,64,60,76,597
4,6.344,J NEUROSCI,1246,8,89,75,139,92,82,84,77,75,49,476
5,9.674,P NATL ACAD SCI USA,1112,10,74,101,99,94,88,75,73,57,53,388
6,33.611,SCIENCE,1069,5,109,74,65,68,36,67,55,46,60,484
7,7.055,PHILOS T R SOC B,809,516,39,25,18,22,35,19,17,1,10,107
8,15.054,NEURON,772,17,65,49,78,65,77,49,44,40,33,255
9,16.095,NAT NEUROSCI,523,7,72,45,40,41,31,20,45,24,49,149
10,4.612,EVOLUTION,423,9,19,15,24,26,15,26,22,22,19,226
11,32.242,CELL,409,3,25,42,43,24,24,37,20,26,9,156
12,3.234,PLOS ONE,406,13,100,94,76,52,29,22,19,1,0,0
13,9.571,CURR BIOL,347,3,59,34,30,34,41,22,36,24,16,48
14,9.834,J CELL BIOL,314,1,22,8,32,23,21,10,21,8,5,163
15,31.427,NAT REV NEUROSCI,296,0,8,21,14,44,31,20,17,35,29,77
16,4.573,J BIOL CHEM,293,2,12,25,20,19,18,15,9,14,12,147
17,4.162,HIPPOCAMPUS,276,0,8,26,3,12,5,64,32,13,20,93
18,2.887,J NEUROPHYSIOL,262,0,7,8,8,21,4,16,18,10,14,156
19,6.357,NEUROIMAGE,240,6,32,27,23,28,15,21,11,18,8,51
20,6.462,DEVELOPMENT,231,11,15,23,5,17,16,10,21,14,17,82
21,21.965,TRENDS COGN SCI,226,4,21,14,15,15,7,12,14,22,22,80
22,5.051,P ROY SOC B-BIOL SCI,185,4,21,13,12,10,13,9,4,7,2,90
23,8.665,CEREB CORTEX,184,5,18,16,11,19,14,15,16,5,13,52
24,7.972,PSYCHOL REV,177,0,0,11,2,6,2,2,10,8,3,133
25,3.832,AM NAT,172,3,8,6,10,11,2,4,9,7,6,106
26,3.181,EUR J NEUROSCI,169,1,9,12,3,24,10,14,9,14,10,63
27,19.679,NAT CELL BIOL,165,7,15,15,25,5,11,19,11,11,13,33
28, ,COGNITION,161,2,8,8,3,11,13,22,8,4,9,73
29,5.037,J PHYSIOL-LONDON,157,1,9,9,5,4,4,7,8,9,8,93
30,13.555,TRENDS NEUROSCI,153,0,8,5,14,11,8,11,14,4,5,73
31,5.432,J CELL SCI,143,1,10,18,11,11,2,7,14,3,7,59
32,5.963,GENETICS,142,0,2,3,5,5,6,9,10,18,8,76
33,6.628,CURR OPIN NEUROBIOL,140,2,11,18,15,8,11,8,10,6,5,46
