Citing Journal Data: JOURNAL OF PHONETICS,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,Rest
1, ,ALL Journals,3181,26,95,142,170,153,141,157,158,145,94,1900
2, ,ALL OTHERS (820),820,11,23,38,36,32,35,35,37,32,21,520
3,1.598,J PHONETICS,388,3,16,26,29,26,22,15,23,11,12,205
4, ,J ACOUST SOC AM,271,1,9,3,7,3,9,9,9,15,10,196
5,0.520,PHONETICA,84,0,0,1,1,4,5,6,1,2,3,61
6,4.237,J MEM LANG,65,0,7,3,1,2,4,11,5,1,3,28
7,1.040,LANG SPEECH,60,0,1,2,1,3,2,0,3,1,3,44
8,3.479,COGNITION,47,0,2,0,1,4,3,7,1,1,1,27
9, ,SPEECH COMMUN,45,2,1,3,1,3,2,1,0,3,2,27
10, ,PERCEPT PSYCHOPHYS,41,0,0,0,0,0,0,3,1,1,3,33
11,0.708,PHONOLOGY,39,0,2,3,7,0,3,0,1,6,0,17
12, ,PAP LAB PHONOLOGY,38,0,0,0,0,1,0,0,3,2,0,32
13, ,LAB PHONOLOGY,37,0,1,0,4,8,0,0,9,11,0,4
14,7.972,PSYCHOL REV,29,0,1,1,0,3,1,3,1,0,0,19
15,3.358,J EXP PSYCHOL HUMAN,28,1,0,0,2,3,3,0,2,0,0,17
16,2.446,COGNITIVE SCI,24,0,2,0,6,1,1,4,2,6,1,1
17,1.884,LANGUAGE,24,0,1,0,2,0,3,0,1,1,2,14
18,5.064,COGNITIVE PSYCHOL,21,1,1,0,0,1,0,1,0,0,4,13
19,2.134,LANG COGNITIVE PROC,20,0,1,0,0,2,2,0,2,2,0,11
20,2.862,J EXP PSYCHOL LEARN,19,0,1,0,0,0,0,2,1,0,0,15
21,0.515,J INT PHON ASSOC,19,0,2,3,1,0,1,2,1,1,2,6
22, ,J SPEECH HEAR RES,19,0,0,0,0,0,0,0,0,0,0,19
23,4.940,PSYCHOL SCI,19,0,0,0,1,1,1,4,0,0,1,11
24,2.070,J SPEECH LANG HEAR R,18,0,2,0,3,0,1,1,0,0,0,11
