Citing Journal Data: QUARTERLY JOURNAL OF EXPERIMENTAL PSYCHOLOGY,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,Rest
1, ,ALL Journals,6600,52,222,331,387,377,402,404,364,296,329,3436
2, ,ALL OTHERS (798),798,11,26,30,39,35,24,37,40,27,41,488
3,2.862,J EXP PSYCHOL LEARN,397,0,8,12,18,19,18,16,22,11,22,251
4,3.358,J EXP PSYCHOL HUMAN,260,1,8,13,18,12,11,15,8,22,9,143
5,4.237,J MEM LANG,220,0,8,8,10,7,8,26,5,18,11,119
6,3.369,PSYCHON B REV,217,2,4,12,14,10,29,18,16,23,15,74
7,2.457,MEM COGNITION,214,1,2,9,10,5,5,9,17,11,8,137
8,3.479,COGNITION,193,0,6,8,11,15,13,39,6,3,8,84
9,7.972,PSYCHOL REV,193,0,2,3,3,1,3,6,8,6,3,158
10,2.127,Q J EXP PSYCHOL,180,25,13,17,17,26,26,8,8,10,0,30
11,4.940,PSYCHOL SCI,154,1,7,6,15,10,10,11,5,16,8,65
12,5.929,J EXP PSYCHOL GEN,140,1,4,5,7,6,3,7,5,3,10,89
13,5.064,COGNITIVE PSYCHOL,110,0,0,3,2,4,5,2,7,5,4,78
14, ,PERCEPT PSYCHOPHYS,94,0,0,0,0,0,0,8,10,3,8,65
15,2.928,BEHAV RES METHODS,90,0,3,8,7,9,7,1,22,2,5,26
16,21.965,TRENDS COGN SCI,86,0,4,3,2,5,4,6,6,4,9,43
17,14.756,PSYCHOL BULL,81,0,0,1,1,13,3,6,3,8,3,43
18, ,Q J EXP PSYCHOL-A,70,0,0,0,0,0,0,0,0,0,7,63
19,2.248,ACTA PSYCHOL,69,1,3,5,10,3,7,11,1,2,0,26
20,2.134,LANG COGNITIVE PROC,66,0,6,5,2,1,3,8,3,1,3,34
21,2.549,J EXP CHILD PSYCHOL,57,0,4,10,6,1,12,4,5,0,0,15
22,3.302,NEUROPSYCHOLOGIA,56,0,2,4,7,6,7,4,4,5,5,12
23, ,J EXP PSYCHOL,52,0,0,0,0,0,0,0,0,0,0,52
24,2.646,PSYCHOL AGING,51,0,0,2,0,3,9,3,4,5,3,22
