Citing Journal Data: NATURE,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,Rest
1, ,ALL Journals,44769,2474,5184,5140,4140,3618,2916,2462,2219,1800,1560,13256
2, ,ALL OTHERS (3192),3192,220,337,304,207,162,141,116,112,113,119,1361
3,41.456,NATURE,4671,760,506,591,429,360,263,224,199,153,147,1039
4,33.611,SCIENCE,2299,95,271,239,194,202,170,142,101,96,86,703
5,9.674,P NATL ACAD SCI USA,1732,84,200,213,162,142,124,99,90,86,70,462
6,32.242,CELL,1193,50,159,182,125,71,75,82,62,53,42,292
7,5.993,ASTROPHYS J,959,51,142,113,80,63,50,45,50,35,36,294
8,7.512,PHYS REV LETT,608,24,79,65,60,32,28,34,27,29,22,208
9,4.573,J BIOL CHEM,572,9,41,37,55,44,30,27,31,25,21,252
10,9.112,NUCLEIC ACIDS RES,461,14,47,57,55,40,37,17,36,10,25,123
11,5.107,MON NOT R ASTRON SOC,453,29,75,68,45,29,31,26,13,24,12,101
12,4.378,ASTRON ASTROPHYS,438,20,62,37,49,36,31,31,19,18,13,122
13,29.352,NAT GENET,436,18,54,61,67,29,22,28,36,21,12,88
14,12.113,J AM CHEM SOC,424,24,54,48,45,33,27,24,17,17,19,116
15,3.426,J GEOPHYS RES,392,1,35,36,30,22,15,19,17,13,7,197
16,3.234,PLOS ONE,387,18,78,112,76,40,34,20,9,0,0,0
17,4.981,BIOINFORMATICS,320,5,15,20,34,53,85,12,24,18,11,43
18,14.018,MOL CELL,318,11,44,55,28,34,19,24,23,12,18,50
19,15.054,NEURON,310,9,41,45,50,21,23,11,17,9,11,73
20,2.680,ACTA CRYSTALLOGR D,279,1,4,21,27,133,4,4,8,15,3,59
21,5.339,ASTROPHYS J LETT,264,24,32,31,16,26,8,9,10,9,4,95
22,6.344,J NEUROSCI,252,4,27,22,23,16,17,17,23,14,14,75
23,10.798,GENE DEV,251,7,18,17,26,11,10,24,17,16,10,95
24,14.630,GENOME RES,251,12,26,56,26,34,26,14,7,5,5,40
25,10.434,EMBO J,247,2,22,19,22,21,10,6,8,7,8,122
26,3.736,PHYS REV B,245,9,25,15,21,13,15,21,9,11,7,99
27,55.873,NEW ENGL J MED,244,20,47,45,20,24,17,13,3,4,9,42
28,4.734,EARTH PLANET SC LETT,241,9,21,31,11,28,14,16,12,8,13,78
29,4.196,GEOPHYS RES LETT,225,16,23,16,27,17,23,10,12,21,14,46
30,41.514,NAT BIOTECHNOL,221,16,46,23,21,36,12,15,13,8,7,24
31,32.072,NAT METHODS,217,11,31,56,19,28,27,17,14,11,3,0
32,16.095,NAT NEUROSCI,201,5,37,25,17,24,13,11,11,9,18,31
33,6.462,DEVELOPMENT,200,2,11,12,11,13,19,11,14,12,11,84
34,10.452,BLOOD,196,3,21,25,31,19,15,12,6,13,9,42
35,4.439,J VIROL,188,5,11,14,12,14,22,14,8,7,13,68
36,13.309,NAT STRUCT MOL BIOL,188,12,33,21,24,25,14,7,6,6,4,36
37,7.528,PLOS GENET,188,6,32,36,32,26,18,14,10,12,2,0
38,28.223,NAT MED,187,10,28,25,16,15,12,10,13,9,2,47
39,4.333,J MOL BIOL,185,1,7,7,13,10,9,9,17,10,12,90
40,11.470,NAT COMMUN,180,44,73,43,18,2,0,0,0,0,0,0
41,9.673,NAT PROTOC,176,2,19,24,11,14,41,20,27,18,0,0
42,9.834,J CELL BIOL,174,4,13,12,14,16,12,6,8,8,6,75
43,11.261,ANGEW CHEM INT EDIT,171,7,22,23,12,20,17,12,10,5,11,32
44,13.262,J CLIN INVEST,171,3,21,22,31,19,5,10,5,7,7,41
45,11.740,NAT GEOSCI,170,11,47,17,24,33,27,11,0,0,0,0
46,21.561,IMMUNITY,165,5,22,16,27,12,10,6,10,7,6,44
47,4.922,J IMMUNOL,164,4,10,12,23,25,13,17,12,9,4,35
48,10.810,GENOME BIOL,162,6,12,16,14,24,33,18,8,4,4,23
49,22.268,CELL STEM CELL,154,12,29,26,17,38,10,10,12,0,0,0
50,12.515,J EXP MED,153,2,11,20,19,10,9,10,8,4,5,55
51,9.571,CURR BIOL,152,8,15,17,11,16,13,11,7,7,10,37
52,4.777,MOL CELL BIOL,151,0,2,6,7,0,7,8,10,12,6,93
53,19.679,NAT CELL BIOL,149,1,28,19,26,19,10,6,10,6,5,19
54,3.038,ICARUS,145,5,13,10,15,11,7,9,11,11,2,51
55,2.808,PHYS REV A,143,6,19,16,9,6,6,5,6,2,10,58
56,36.978,NAT REV GENET,138,8,20,28,13,11,13,13,9,5,4,14
57,9.329,CANCER RES,133,3,7,9,13,5,10,7,7,7,12,53
58,3.015,BIOCHEMISTRY-US,132,1,3,9,12,5,10,9,7,8,6,62
59,4.435,J CLIMATE,130,2,17,11,9,8,12,15,7,21,3,25
60,20.004,NAT IMMUNOL,129,2,17,14,26,14,10,7,4,2,7,26
61,9.343,PLOS BIOL,129,9,7,9,17,18,9,21,13,7,9,10
62,4.024,ASTRON J,126,4,9,12,18,9,5,7,8,6,5,43
63, ,**NON-TRADITIONAL**,113,0,0,0,0,0,0,0,0,0,0,113
64,23.523,CANCER CELL,110,3,13,15,23,16,9,4,10,2,7,8
65,45.217,LANCET,110,16,20,18,9,6,4,1,1,0,6,29
66,5.963,GENETICS,106,2,7,9,4,2,2,9,8,5,3,55
67,2.952,J CHEM PHYS,105,0,6,3,4,6,8,3,7,3,4,61
68,37.806,NAT REV MOL CELL BIO,103,5,15,13,11,12,10,9,8,2,3,15
69,9.708,DEV CELL,101,5,12,9,11,13,3,8,7,8,8,17
70, ,PREPRINT,99,32,44,3,3,3,2,0,0,0,0,12
71,4.884,GEOLOGY,98,4,11,8,5,6,5,10,11,4,1,33
72,4.331,GEOCHIM COSMOCHIM AC,95,1,5,6,6,4,7,3,5,5,3,50
73,10.931,AM J HUM GENET,94,3,12,18,7,3,12,9,7,3,2,18
74,9.105,MOL BIOL EVOL,94,0,15,6,23,7,3,6,8,2,2,22
75,2.088,METHOD ENZYMOL,90,0,2,4,4,5,3,3,1,3,2,63
76,37.400,NAT REV CANCER,89,3,6,19,13,7,6,6,7,6,4,12
77,7.562,PLOS PATHOG,88,2,23,14,6,17,10,12,4,0,0,0
78,3.547,DEV BIOL,87,2,3,4,5,9,6,6,8,4,2,38
79,11.215,ASTROPHYS J SUPPL S,86,6,10,6,13,3,5,4,4,3,1,31
80,3.738,PALEOCEANOGRAPHY,85,0,6,7,8,4,6,8,4,4,9,29
81,20.147,NAT PHYS,84,1,15,17,12,11,7,11,5,5,0,0
82,2.808,J BACTERIOL,83,1,6,1,2,11,5,3,3,5,5,41
83,5.053,ATMOS CHEM PHYS,82,3,15,14,13,8,10,5,3,4,1,6
84,17.565,CELL METAB,81,7,18,19,7,6,8,5,3,5,3,0
85,3.225,J COMP NEUROL,80,1,3,1,1,3,1,8,5,4,4,49
86,29.604,REV MOD PHYS,80,1,7,9,8,17,8,3,1,2,4,20
87,5.618,STRUCTURE,80,2,10,11,9,10,3,5,5,8,0,17
88,3.984,J APPL CRYSTALLOGR,79,1,0,6,0,1,3,1,38,1,0,28
89,10.689,ECOL LETT,78,2,14,9,8,3,5,8,7,8,9,5
90,4.572,QUATERNARY SCI REV,78,0,7,7,11,11,6,4,6,5,6,15
91,8.358,CELL REP,77,11,34,31,0,0,0,0,0,0,0,1
92,8.459,ONCOGENE,77,2,7,6,10,5,1,6,10,5,3,22
93,4.936,RNA,77,0,4,9,10,3,7,8,4,0,4,28
94,8.044,GLOBAL CHANGE BIOL,76,1,16,4,7,3,6,9,10,6,1,13
95,4.419,MOL MICROBIOL,76,4,7,4,7,4,5,6,7,5,5,22
96,6.393,HUM MOL GENET,74,3,5,14,12,2,2,4,5,1,2,24
97,46.568,CHEM REV,73,1,5,5,10,9,7,2,2,6,1,25
98,2.923,GEOCHEM GEOPHY GEOSY,73,6,3,9,6,5,5,9,6,4,3,17
99,3.965,GLOBAL BIOGEOCHEM CY,73,0,2,5,1,4,11,2,3,2,7,36
