Citing Journal Data: TRENDS IN COGNITIVE SCIENCES,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,Rest
1, ,ALL Journals,6052,190,761,744,594,517,485,345,341,248,202,1625
2, ,ALL OTHERS (739),739,31,71,62,50,42,59,38,31,27,20,308
3, ,J NEUROSCI,341,8,49,52,51,39,32,19,25,14,10,42
4, ,P NATL ACAD SCI USA,231,3,29,36,30,29,33,13,13,8,5,32
5,21.965,TRENDS COGN SCI,218,9,29,28,22,27,22,3,10,19,11,38
6, ,NEURON,191,5,26,29,26,19,20,14,12,4,5,31
7, ,SCIENCE,189,3,13,13,8,10,9,16,14,11,13,79
8, ,NEUROIMAGE,167,9,27,30,21,17,10,10,13,10,6,14
9, ,NAT NEUROSCI,143,1,22,19,16,11,9,6,14,3,14,28
10, ,NATURE,134,1,12,5,7,3,10,7,4,8,7,70
11, ,CEREB CORTEX,121,9,16,17,12,11,5,11,12,6,6,16
12,4.940,PSYCHOL SCI,110,6,18,12,10,8,11,9,10,4,3,19
13, ,J NEUROPHYSIOL,90,0,9,7,5,12,4,5,5,3,6,34
14,4.085,J COGNITIVE NEUROSCI,86,5,12,10,14,7,6,5,3,6,3,15
15, ,PLOS ONE,83,3,21,29,15,6,5,4,0,0,0,0
16, ,CURR BIOL,79,2,20,17,7,7,5,4,8,2,1,6
17,3.479,COGNITION,75,4,6,10,4,6,8,9,2,1,1,24
18, ,NAT REV NEUROSCI,70,0,6,7,9,9,4,7,5,3,3,17
19,3.302,NEUROPSYCHOLOGIA,69,2,8,7,11,9,4,3,1,6,2,16
20,7.972,PSYCHOL REV,68,0,2,5,1,3,0,2,5,5,2,43
21, ,ANNU REV NEUROSCI,58,1,7,5,3,3,5,5,6,2,2,19
22,2.862,J EXP PSYCHOL LEARN,50,1,2,2,2,3,6,1,3,2,3,25
23, ,PHILOS T R SOC B,50,1,0,10,2,0,3,10,8,1,5,10
24, ,FRONT HUM NEUROSCI,49,4,15,13,2,9,3,1,2,0,0,0
25,14.756,PSYCHOL BULL,49,0,3,5,1,5,2,1,2,1,2,27
26,20.771,BEHAV BRAIN SCI,46,0,10,6,2,0,3,1,2,2,2,18
27, ,CURR OPIN NEUROBIOL,46,2,4,5,5,5,2,4,2,5,3,9
28,5.031,J PERS SOC PSYCHOL,46,0,1,1,2,6,2,1,2,5,0,26
29, ,NEUROSCI BIOBEHAV R,45,0,6,12,4,10,5,0,1,2,2,3
30,5.929,J EXP PSYCHOL GEN,44,3,5,11,3,1,1,1,5,2,0,12
31,3.808,DEVELOPMENTAL SCI,39,2,5,7,7,3,4,1,5,2,1,2
32, ,BRAIN RES,36,1,2,2,3,1,5,4,2,5,0,11
33, ,BRAIN,35,0,3,4,2,2,3,0,2,0,0,19
34, ,BIOL PSYCHIAT,34,2,4,6,5,2,2,2,1,1,5,4
35,4.141,DEV PSYCHOL,34,0,4,4,2,2,3,1,4,1,0,13
36,4.061,CHILD DEV,33,2,9,1,3,4,0,0,1,0,0,13
37,5.064,COGNITIVE PSYCHOL,33,0,1,1,1,1,1,1,0,2,1,24
38,3.369,PSYCHON B REV,33,2,2,2,6,2,1,0,2,2,0,14
39, ,TRENDS NEUROSCI,33,0,1,1,4,0,3,2,4,3,1,14
40, ,EUR J NEUROSCI,32,0,1,6,4,3,4,5,2,1,1,5
41, ,J VISION,30,3,7,5,7,3,0,2,2,0,1,0
42,4.237,J MEM LANG,28,1,2,5,1,1,0,0,5,0,0,13
43,2.560,FRONT PSYCHOL,26,1,8,5,11,1,0,0,0,0,0,0
44,2.457,MEM COGNITION,25,0,1,2,1,2,1,2,2,1,1,12
45, ,NEUROREPORT,25,0,0,3,0,0,3,0,3,4,1,11
46, ,EXP BRAIN RES,24,0,2,0,1,2,3,1,2,1,0,12
47, ,J COMP NEUROL,24,0,2,0,1,1,1,0,1,0,2,16
48,9.546,PERSPECT PSYCHOL SCI,24,0,7,10,3,1,1,0,2,0,0,0
49, ,VISION RES,24,0,1,3,3,2,3,1,1,0,0,10
50, ,HUM BRAIN MAPP,23,1,5,2,1,4,5,0,2,0,1,2
51,3.358,J EXP PSYCHOL HUMAN,23,2,1,2,1,1,2,1,0,2,2,9
52, ,PLOS COMPUT BIOL,23,1,4,0,3,0,7,7,0,1,0,0
53,1.941,CONSCIOUS COGN,22,0,2,2,2,6,0,3,0,1,0,6
54,5.153,J ABNORM PSYCHOL,20,0,0,3,1,1,5,0,1,1,2,6
55, ,NEUROPSYCHOPHARMACOL,20,2,2,1,8,2,3,0,1,0,0,1
56,12.295,AM J PSYCHIAT,19,0,0,2,1,5,0,1,2,0,0,8
57, ,ANN NY ACAD SCI,19,0,3,1,3,2,2,4,2,0,0,2
58,2.201,COGNITION EMOTION,19,0,1,0,6,4,1,1,1,2,0,3
59,2.446,COGNITIVE SCI,19,1,1,0,2,3,3,2,1,0,2,4
60,7.372,SOC COGN AFFECT NEUR,19,6,6,3,1,0,0,1,2,0,0,0
61,5.678,CURR DIR PSYCHOL SCI,18,0,4,0,1,1,3,1,3,1,0,4
62, ,P ROY SOC B-BIOL SCI,18,2,4,1,2,1,2,1,1,0,0,4
63,2.127,Q J EXP PSYCHOL,18,0,3,5,0,1,3,3,3,0,0,0
64,21.810,ANNU REV PSYCHOL,17,1,0,4,1,0,2,3,1,0,0,5
65,14.480,ARCH GEN PSYCHIAT,17,0,0,3,4,0,0,0,0,1,0,9
66,3.215,BRAIN LANG,17,0,4,3,1,4,0,0,1,0,0,4
67, ,ANIM COGN,16,1,2,3,2,2,1,1,1,0,0,3
68, ,NEUROSCIENCE,16,1,1,1,3,1,1,0,0,3,3,2
69, ,PERCEPT PSYCHOPHYS,16,0,0,0,0,0,0,1,2,0,0,13
70, ,PLOS BIOL,16,0,0,2,4,2,3,0,5,0,0,0
71, ,PSYCHOPHARMACOLOGY,16,1,2,5,0,3,0,2,3,0,0,0
72, ,ANIM BEHAV,15,0,1,2,2,0,1,2,0,0,1,6
73,3.383,EMOTION,15,1,1,1,1,2,1,3,2,0,0,3
74,2.285,J EXP SOC PSYCHOL,15,1,0,1,2,4,3,2,1,0,0,1
75,2.646,PSYCHOL AGING,15,0,0,4,2,2,0,2,0,0,0,5
76,2.477,BRAIN COGNITION,14,2,0,2,2,1,3,0,0,0,0,4
77, ,CLIN NEUROPHYSIOL,14,0,1,1,2,0,3,0,2,1,1,3
78,3.356,EMOT REV,13,0,5,1,4,1,2,0,0,0,0,0
79, ,PAIN,13,0,2,1,2,2,0,1,0,1,0,4
80, ,BEHAV BRAIN RES,12,0,0,4,0,3,2,1,0,0,0,2
81, ,BIOL LETTERS,12,1,1,2,2,2,0,0,1,0,3,0
82, ,CORTEX,12,0,2,4,2,1,0,0,0,2,0,1
83, ,HIPPOCAMPUS,12,0,0,2,1,1,1,0,0,1,1,5
84,2.863,PSYCHOL RES-PSYCH FO,12,1,3,1,0,0,1,0,3,0,0,3
85,2.986,PSYCHOPHYSIOLOGY,12,0,1,2,1,2,2,3,0,0,0,1
86,2.248,ACTA PSYCHOL,11,1,0,0,0,2,0,2,0,1,0,5
87,4.829,ADDICTION,11,1,2,1,0,0,2,0,1,2,0,2
88,2.168,ATTEN PERCEPT PSYCHO,11,2,4,0,1,2,2,0,0,0,0,0
89,2.073,COGN NEUROPSYCHOL,11,0,0,4,2,0,1,0,0,0,0,4
90,2.086,INFANCY,11,2,4,1,2,1,0,1,0,0,0,0
91,2.909,PERS SOC PSYCHOL B,11,0,3,0,1,0,1,1,0,1,0,4
92, ,BEHAV ECOL SOCIOBIOL,10,0,1,2,0,2,1,0,0,1,0,3
93,1.951,PERS INDIV DIFFER,10,0,3,2,2,0,0,0,1,1,0,1
94,6.100,AM PSYCHOL,9,0,1,0,0,0,1,1,0,0,2,4
95, ,BEHAV NEUROSCI,9,0,0,1,1,1,0,0,0,2,0,4
96,3.403,BIOL PSYCHOL,9,0,2,0,2,1,1,1,0,1,0,1
97, ,BRAIN BEHAV EVOLUT,9,0,2,1,1,0,0,0,1,0,0,4
98, ,COGN AFFECT BEHAV NE,9,0,1,1,1,2,1,0,2,0,0,1
99,6.459,J CHILD PSYCHOL PSYC,9,0,2,2,0,0,2,0,1,0,0,2
100,2.549,J EXP CHILD PSYCHOL,9,0,2,0,1,0,2,0,0,0,0,4
101,1.688,MEMORY,9,1,0,3,0,1,2,1,0,0,0,1
102, ,PROG NEUROBIOL,9,0,2,0,2,0,1,0,1,0,0,3
103, ,PSYCHONEUROENDOCRINO,9,0,0,2,2,1,1,0,0,1,1,1
104,3.063,TOP COGN SCI,9,0,1,0,2,4,2,0,0,0,0,0
105,1.921,VIS COGN,9,0,2,1,0,0,2,0,1,0,0,3
106, ,COGNITIVE BRAIN RES,8,0,0,0,0,0,0,0,0,0,2,6
107, ,DEV PSYCHOBIOL,8,0,0,2,0,3,0,0,0,0,1,2
108, ,HORM BEHAV,8,0,3,0,1,2,1,0,0,0,1,0
109,1.349,INFANT BEHAV DEV,8,0,1,0,0,0,1,1,0,0,0,5
110,2.882,INT J PSYCHOPHYSIOL,8,0,2,1,0,0,2,0,0,0,2,1
111,2.344,J COMP PSYCHOL,8,0,1,0,0,1,1,1,0,0,1,3
112, ,J PHYSIOL-LONDON,8,1,1,0,0,0,0,0,0,0,0,6
113, ,MOL PSYCHIATR,8,0,2,2,1,0,0,0,0,0,1,2
114, ,NEUROLOGY,8,0,1,0,1,0,0,0,0,0,1,5
115,3.269,NEUROPSYCHOLOGY,8,0,0,0,0,1,2,0,1,0,1,3
116, ,NEW ENGL J MED,8,0,1,0,1,1,3,1,1,0,0,0
117, ,PSYCHIAT RES-NEUROIM,8,0,1,0,4,2,0,0,0,0,0,1
118,1.567,BEHAV PROCESS,7,0,0,3,1,0,1,0,0,0,1,1
119, ,BMJ-BRIT MED J,7,0,1,1,1,1,1,1,0,1,0,0
120, ,BRAIN RES REV,7,0,0,0,0,0,0,2,2,0,0,3
121, ,COGN NEUROSCI-UK,7,1,0,3,3,0,0,0,0,0,0,0
122, ,FRONT INTEGR NEUROSC,7,0,0,4,0,0,3,0,0,0,0,0
123, ,FRONT NEUROSCI-SWITZ,7,0,5,1,0,1,0,0,0,0,0,0
124, ,J ACOUST SOC AM,7,0,1,1,0,0,0,1,0,0,0,4
125,2.264,J RES PERS,7,0,2,0,2,0,0,0,1,2,0,0
126, ,LEARN MEMORY,7,0,0,2,1,0,0,2,0,0,0,2
127, ,NEUROSCI LETT,7,0,0,0,0,0,1,1,3,0,0,2
128, ,PHYSIOL REV,7,1,1,0,1,2,0,0,0,0,0,2
129, ,PROG BRAIN RES,7,0,1,2,1,0,1,0,1,0,0,1
130,2.964,PSYCHOL LEARN MOTIV,7,0,1,0,1,0,0,0,0,0,0,5
