Citing Journal Data: JOURNAL OF MEMORY AND LANGUAGE,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,Rest
1, ,ALL Journals,4319,36,207,265,220,217,213,306,225,191,167,2272
2, ,ALL OTHERS (638),638,9,29,35,33,29,27,26,23,20,21,386
3,4.237,J MEM LANG,469,5,31,24,22,14,18,71,24,23,16,221
4,2.862,J EXP PSYCHOL LEARN,337,0,17,20,19,20,13,14,19,10,14,191
5,3.479,COGNITION,165,1,4,3,8,8,16,16,11,5,9,84
6,7.972,PSYCHOL REV,158,0,2,6,6,6,2,7,5,5,5,114
7,3.369,PSYCHON B REV,153,0,9,11,13,9,13,18,13,6,8,53
8,2.457,MEM COGNITION,132,0,2,6,7,4,4,12,8,5,6,78
9,2.134,LANG COGNITIVE PROC,115,0,11,6,8,5,8,12,3,6,3,53
10,5.064,COGNITIVE PSYCHOL,99,3,4,1,1,5,3,4,6,4,3,65
11,4.940,PSYCHOL SCI,91,0,6,2,7,4,5,8,13,10,2,34
12,5.929,J EXP PSYCHOL GEN,81,0,4,3,6,2,5,5,2,1,3,50
13,3.358,J EXP PSYCHOL HUMAN,62,0,1,1,0,3,3,6,3,5,0,40
14,2.928,BEHAV RES METHODS,53,0,1,5,1,4,8,2,9,2,5,16
15,3.215,BRAIN LANG,52,1,2,1,2,0,6,5,3,4,3,25
16, ,J VERB LEARN VERB BE,52,0,0,0,0,0,0,0,0,0,0,52
17,2.127,Q J EXP PSYCHOL,52,3,5,10,2,6,8,6,2,1,0,9
18,2.446,COGNITIVE SCI,48,0,1,1,3,4,3,1,4,5,5,21
19,4.085,J COGNITIVE NEUROSCI,46,0,6,3,2,4,1,6,2,2,3,17
20,14.756,PSYCHOL BULL,43,0,2,0,1,1,0,7,2,1,4,25
21,20.771,BEHAV BRAIN SCI,37,0,5,12,0,1,0,1,0,0,1,17
22,1.598,J CHILD LANG,37,1,3,1,1,3,2,2,1,1,2,20
23,0.633,J PSYCHOLINGUIST RES,35,1,0,1,0,1,0,0,0,0,1,31
24,21.965,TRENDS COGN SCI,32,0,1,1,1,1,4,1,2,5,3,13
25,2.560,FRONT PSYCHOL,28,0,7,11,8,2,0,0,0,0,0,0
26, ,J ACOUST SOC AM,28,0,1,1,0,0,0,0,2,5,0,19
27, ,SCIENCE,28,0,0,3,2,2,2,2,1,2,1,13
28, ,J EXP PSYCHOL,27,0,0,0,0,0,0,0,0,0,0,27
29,1.040,LANG SPEECH,27,0,3,1,0,1,1,0,1,1,0,19
30,2.964,PSYCHOL LEARN MOTIV,26,0,0,1,4,2,2,3,1,2,0,11
31,2.248,ACTA PSYCHOL,25,0,1,4,8,3,0,2,0,0,1,6
32,4.061,CHILD DEV,25,0,0,2,0,2,0,0,0,0,0,21
33,2.549,J EXP CHILD PSYCHOL,25,0,2,3,1,1,3,1,1,0,1,12
34, ,NEUROIMAGE,24,1,1,4,2,4,0,2,2,2,0,6
35, ,Q J EXP PSYCHOL-A,24,0,0,0,0,0,0,0,0,0,4,20
36, ,PERCEPT PSYCHOPHYS,23,0,0,0,0,0,0,1,0,1,0,21
37,3.808,DEVELOPMENTAL SCI,21,0,0,1,1,2,5,3,3,3,0,3
38, ,P NATL ACAD SCI USA,21,0,2,1,0,2,4,3,3,1,1,4
39,2.009,BILING-LANG COGN,18,1,0,3,1,3,1,0,1,2,0,6
40,2.609,J MATH PSYCHOL,18,0,0,1,3,3,1,1,0,1,0,8
41,2.646,PSYCHOL AGING,18,0,0,4,1,0,0,0,0,0,0,13
42,2.073,COGN NEUROPSYCHOL,17,0,0,0,0,0,0,3,0,0,0,14
43,1.598,J PHONETICS,17,0,0,5,1,2,0,0,0,2,1,6
44,1.884,LANGUAGE,17,0,0,0,1,0,0,0,1,1,1,13
45,1.688,MEMORY,17,0,1,3,1,2,3,0,0,0,1,6
46, ,BRAIN RES,16,0,0,1,1,1,0,2,10,1,0,0
