Citing Journal Data: ACTA PSYCHOLOGICA,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,Rest
1, ,ALL Journals,8656,106,418,530,526,503,494,467,437,403,380,4392
2, ,ALL OTHERS (997),997,24,53,37,39,45,36,46,48,33,36,600
3,3.358,J EXP PSYCHOL HUMAN,330,1,8,18,14,16,14,17,14,11,16,201
4,2.248,ACTA PSYCHOL,255,7,30,27,43,28,12,16,12,5,5,70
5, ,PERCEPT PSYCHOPHYS,240,0,0,0,0,0,0,12,11,7,8,202
6,3.369,PSYCHON B REV,196,0,6,9,16,13,13,10,13,23,13,80
7,2.862,J EXP PSYCHOL LEARN,193,3,10,11,9,8,15,8,11,9,6,103
8,7.972,PSYCHOL REV,181,0,3,4,3,6,2,11,12,5,2,133
9,4.940,PSYCHOL SCI,175,2,7,15,12,14,7,6,13,10,11,78
10, ,EXP BRAIN RES,174,4,13,10,17,21,7,11,3,12,12,64
11,3.302,NEUROPSYCHOLOGIA,157,0,9,5,18,22,17,8,9,6,7,56
12,3.479,COGNITION,153,3,9,6,12,15,17,21,6,8,6,50
13,2.457,MEM COGNITION,148,2,4,6,1,3,8,5,9,14,7,89
14,5.929,J EXP PSYCHOL GEN,144,3,7,7,4,5,2,1,4,8,6,97
15,14.756,PSYCHOL BULL,120,0,4,5,5,17,0,3,8,3,6,69
16,2.863,PSYCHOL RES-PSYCH FO,116,2,7,10,10,6,8,10,9,4,3,47
17,2.127,Q J EXP PSYCHOL,115,4,10,12,7,11,17,14,6,9,0,25
18,21.965,TRENDS COGN SCI,111,0,2,7,5,4,4,12,8,7,6,56
19,4.237,J MEM LANG,98,1,3,4,1,3,8,11,7,6,5,49
20,4.085,J COGNITIVE NEUROSCI,89,1,1,1,13,4,6,6,10,6,9,32
21,0.906,PERCEPTION,87,0,2,3,4,3,9,3,4,1,5,53
22,2.928,BEHAV RES METHODS,82,1,6,10,7,6,4,1,11,5,10,21
23,5.064,COGNITIVE PSYCHOL,82,0,5,1,1,0,2,2,6,1,2,62
24, ,NEUROIMAGE,81,0,4,8,6,7,8,3,9,13,7,16
25, ,J NEUROSCI,78,1,4,9,8,10,6,2,3,5,5,25
26,1.941,CONSCIOUS COGN,77,1,5,13,7,4,8,4,8,7,0,20
27, ,PLOS ONE,77,1,13,23,18,5,8,6,3,0,0,0
28, ,SCIENCE,70,0,0,0,3,2,2,3,5,3,4,48
29,2.477,BRAIN COGNITION,68,1,5,6,8,3,10,5,3,1,7,19
30,5.031,J PERS SOC PSYCHOL,68,0,0,2,3,1,1,2,1,3,0,55
31, ,J EXP PSYCHOL,63,0,0,0,0,0,0,0,0,0,0,63
32, ,VISION RES,61,0,2,1,11,6,1,3,0,7,3,27
33, ,NATURE,60,0,1,1,0,0,1,4,2,1,2,48
34, ,P NATL ACAD SCI USA,59,0,4,11,0,4,6,5,3,4,3,19
35,2.168,ATTEN PERCEPT PSYCHO,56,2,6,10,9,22,6,0,0,0,0,1
36, ,J ACOUST SOC AM,56,0,0,0,0,1,1,2,1,3,4,44
37,2.560,FRONT PSYCHOL,55,0,20,14,16,5,0,0,0,0,0,0
38,2.549,J EXP CHILD PSYCHOL,55,0,11,7,5,3,10,1,2,0,0,16
39, ,NAT NEUROSCI,53,0,0,0,3,3,3,3,5,1,4,31
40,20.771,BEHAV BRAIN SCI,49,0,5,2,1,2,0,5,0,0,0,34
41,3.383,EMOTION,49,0,3,7,0,2,1,4,12,5,3,12
42, ,Q J EXP PSYCHOL-A,47,0,0,0,0,0,0,0,0,0,5,42
43,1.921,VIS COGN,47,1,2,3,2,5,2,2,2,5,3,20
44, ,COGNITIVE BRAIN RES,46,0,0,0,0,0,0,0,0,0,10,36
45,1.949,J EXP PSYCHOL-ANIM L,45,0,0,2,1,1,2,0,0,5,1,33
46,2.646,PSYCHOL AGING,45,0,1,6,3,4,1,3,1,2,3,21
47,2.986,PSYCHOPHYSIOLOGY,43,2,0,4,4,3,4,3,2,1,1,19
48, ,BRAIN RES,40,0,0,3,1,2,5,4,4,12,0,9
49,2.446,COGNITIVE SCI,40,1,2,2,3,3,5,1,4,2,1,16
50,2.000,MUSIC PERCEPT,39,0,0,3,2,4,3,2,3,3,3,16
51,2.076,EXP PSYCHOL,38,2,3,3,5,8,3,6,1,1,2,4
52, ,J NEUROPHYSIOL,37,0,1,3,0,1,2,3,3,3,1,20
53, ,NAT REV NEUROSCI,37,0,1,1,2,4,2,1,3,1,11,11
54,21.810,ANNU REV PSYCHOL,35,1,1,0,5,0,2,10,3,0,0,13
55,2.201,COGNITION EMOTION,35,3,1,1,3,3,6,2,3,0,2,11
56, ,EUR J COGN PSYCHOL,35,0,0,0,0,3,13,1,1,2,0,15
57, ,J VISION,35,0,5,2,7,1,7,5,5,3,0,0
58,1.418,J MOTOR BEHAV,34,0,0,0,0,2,2,1,1,2,1,25
59,1.688,MEMORY,34,1,0,1,5,1,2,3,1,3,4,13
60,2.254,BRIT J PSYCHOL,33,1,2,1,1,0,2,0,3,0,2,21
61, ,CEREB CORTEX,33,0,1,1,1,2,4,1,3,3,9,8
62,5.678,CURR DIR PSYCHOL SCI,33,0,1,4,1,0,4,5,4,2,2,10
63, ,COGN AFFECT BEHAV NE,32,2,4,1,1,2,1,2,7,1,6,5
64,1.598,HUM MOVEMENT SCI,32,0,0,2,3,3,5,0,5,0,1,13
65,1.567,BEHAV PROCESS,31,0,1,2,1,0,2,1,5,6,0,13
66,4.141,DEV PSYCHOL,31,0,0,1,2,2,1,4,1,2,1,17
67, ,ANN NY ACAD SCI,30,0,1,1,1,2,7,1,1,0,1,15
68,3.403,BIOL PSYCHOL,30,0,2,2,2,4,1,4,3,3,0,9
69, ,CORTEX,30,0,3,4,2,0,4,5,1,2,3,6
70, ,NEURON,30,0,0,3,1,2,0,0,5,2,5,12
71, ,NEUROSCI LETT,30,0,0,2,3,1,0,2,3,1,5,13
72,1.321,APPL COGNITIVE PSYCH,29,0,1,4,3,1,2,2,0,0,1,15
73, ,ATTENTION PERFORM,28,0,0,0,0,0,0,0,0,0,0,28
74, ,CURR BIOL,28,0,0,1,1,3,3,1,0,7,2,10
75, ,PHILOS T R SOC B,27,0,0,0,0,0,17,0,0,2,0,8
76, ,BRAIN,26,0,0,2,0,0,0,0,1,1,1,21
77, ,FRONT HUM NEUROSCI,26,0,9,9,1,6,1,0,0,0,0,0
78,0.546,PERCEPT MOTOR SKILL,26,0,0,1,0,0,1,0,0,0,0,24
79,4.061,CHILD DEV,25,0,1,1,2,3,0,1,1,2,0,14
