Citing Journal Data: PLoS One,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,Rest
1, ,ALL Journals,1430406,24009,102139,122681,115560,107925,98919,89936,81869,74485,68170,544713
2, ,ALL OTHERS (64017),64017,1772,5128,5286,4726,4098,3551,3145,2833,2578,2258,28642
3,3.234,PLOS ONE,35722,3525,9641,9518,6023,3150,1930,1293,528,56,2,56
4,9.674,P NATL ACAD SCI USA,29782,243,1364,1807,1983,2063,2073,1936,1839,1731,1599,13144
5,41.456,NATURE,22432,201,928,1588,1328,1293,1151,1318,1157,1099,1174,11195
6,4.573,J BIOL CHEM,21981,139,749,1111,1156,1144,1024,1069,1006,1075,1228,12280
7,33.611,SCIENCE,18977,115,791,797,872,1082,1017,1018,1046,935,955,10349
8,9.112,NUCLEIC ACIDS RES,10710,209,789,1106,860,703,798,599,538,527,572,4009
9,32.242,CELL,10311,66,434,603,605,510,696,585,654,664,474,5020
10,4.922,J IMMUNOL,8354,61,354,399,560,596,657,604,595,500,510,3518
11,6.344,J NEUROSCI,8335,81,453,582,679,607,600,526,573,538,403,3293
12,55.873,NEW ENGL J MED,8080,77,407,503,611,523,545,566,394,435,455,3564
13,4.439,J VIROL,7447,83,382,489,475,442,415,406,481,420,442,3412
14,9.329,CANCER RES,7388,45,260,300,378,558,514,555,581,571,503,3123
15,45.217,LANCET,7372,85,428,713,518,519,386,467,440,358,447,3011
16,4.981,BIOINFORMATICS,6395,75,199,383,512,715,986,368,587,479,692,1399
17,10.452,BLOOD,6034,44,265,458,529,440,453,436,408,357,362,2282
18,13.262,J CLIN INVEST,5150,34,230,303,293,265,283,282,307,269,279,2605
19,29.352,NAT GENET,5135,32,312,338,420,407,417,392,383,348,184,1902
20,2.808,J BACTERIOL,5090,23,123,262,229,232,220,262,299,290,280,2870
21,15.073,CIRCULATION,5032,35,160,277,244,261,307,276,316,233,341,2582
22,6.357,NEUROIMAGE,4973,85,294,520,512,512,364,317,380,343,318,1328
23,3.668,APPL ENVIRON MICROB,4946,35,206,317,363,288,432,274,317,307,359,2048
24, ,**NON-TRADITIONAL**,4500,0,0,0,0,0,0,0,0,0,0,4500
25,2.297,BIOCHEM BIOPH RES CO,4339,39,215,265,254,289,276,265,292,294,240,1910
26,3.731,INFECT IMMUN,4251,31,138,162,197,203,209,184,183,262,277,2405
27,10.434,EMBO J,3959,13,73,161,185,134,131,117,175,156,151,2663
28,8.459,ONCOGENE,3909,58,272,219,208,249,153,312,311,284,252,1591
29,4.777,MOL CELL BIOL,3890,23,69,132,116,139,159,195,230,221,265,2341
30,6.841,PLANT PHYSIOL,3845,23,168,171,270,295,252,242,169,199,222,1834
31,9.834,J CELL BIOL,3829,10,97,140,156,199,158,171,200,179,164,2355
32,35.289,JAMA-J AM MED ASSOC,3720,41,199,225,184,213,159,188,219,199,178,1915
33,4.333,J MOL BIOL,3655,18,69,80,126,137,166,183,211,144,178,2343
34,3.993,J CLIN MICROBIOL,3529,43,179,222,224,236,222,213,189,211,242,1548
35,15.054,NEURON,3523,32,158,243,261,224,211,206,201,215,195,1577
36,4.656,ECOLOGY,3491,16,79,114,111,161,212,201,183,173,180,2061
37,12.515,J EXP MED,3477,11,83,134,151,136,187,194,185,194,217,1985
38,10.798,GENE DEV,3419,22,85,120,133,161,174,209,223,218,179,1895
39,8.722,CLIN CANCER RES,3383,38,205,313,298,321,311,355,278,266,258,740
40,17.445,BMJ-BRIT MED J,3377,17,182,196,188,179,224,152,115,92,148,1884
41,5.997,J INFECT DIS,3311,76,243,256,253,260,243,208,191,130,190,1261
42,5.963,GENETICS,3289,14,79,108,87,118,106,191,181,171,140,2094
