Citing Journal Data,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,Rest
1, ,ALL Journals,142345,4636,14805,16178,14283,12318,10829,9338,8321,6898,5941,38798
2, ,ALL OTHERS (7288),7288,362,604,599,505,400,365,325,293,285,238,3312
3,9.598,P NATL ACAD SCI USA,10254,709,1152,1274,1084,988,832,616,547,438,432,2182
4,28.751,NATURE,6806,161,655,760,560,563,545,458,437,342,316,2009
5,26.372,SCIENCE,6323,165,567,630,548,541,565,432,344,356,289,1886
6,5.581,J BIOL CHEM,5676,132,485,537,581,532,501,469,371,298,276,1494
7,29.887,CELL,3318,72,364,304,283,235,221,191,184,162,154,1148
8,7.490,J NEUROSCI,1755,35,201,222,169,163,144,144,118,101,83,375
9,3.368,BIOCHEMISTRY-US,1737,36,150,152,115,96,96,94,127,85,96,690
10,4.472,J MOL BIOL,1633,52,144,159,133,128,100,92,94,128,71,532
11,8.662,EMBO J,1602,31,128,112,136,142,147,131,116,125,101,433
12,7.885,J AM CHEM SOC,1311,29,148,173,142,124,87,63,57,40,56,392
13,14.795,GENE DEV,1269,30,143,114,138,103,90,97,91,106,88,269
14,6.420,MOL CELL BIOL,1231,32,102,142,125,110,100,77,105,74,49,315
15,5.332,J VIROL,1215,41,110,157,130,132,92,78,85,38,63,289
16,6.068,J IMMUNOL,1211,22,143,153,154,97,96,109,80,55,60,242
17,9.598,J CELL BIOL,1191,17,96,99,70,96,80,86,100,73,61,413
18,13.410,NEURON,1154,22,117,115,118,138,108,114,76,56,71,219
19,6.954,NUCLEIC ACIDS RES,1136,33,151,124,146,119,68,62,54,41,25,313
20,25.556,NAT GENET,1066,48,133,110,108,102,99,83,109,100,45,129
21,15.612,J EXP MED,1014,16,88,131,94,94,72,77,66,59,54,263
22,4.013,J BACTERIOL,962,18,81,83,88,83,50,53,44,52,43,367
23,7.293,DEVELOPMENT,959,12,33,89,96,92,84,68,78,99,51,257
24,13.156,MOL CELL,910,50,118,152,129,127,92,67,84,48,38,5
25,4.627,BIOPHYS J,887,37,129,117,98,56,55,59,57,54,48,177
26,7.672,CANCER RES,843,32,115,121,91,74,64,73,60,37,23,153
27,4.001,GENETICS,799,18,80,55,62,51,53,54,55,35,45,291
28,10.539,CURR BIOL,755,27,99,121,98,74,84,73,48,38,38,55
29,10.896,BLOOD,748,35,97,104,81,74,53,51,45,30,31,147
30,16.915,J CLIN INVEST,705,27,79,78,68,55,46,35,40,49,35,193
31,3.044,J CHEM PHYS,652,11,66,58,55,40,40,26,19,22,17,298
32,6.944,PHYS REV LETT,647,20,64,68,56,46,41,50,47,35,24,196
33,5.462,MOL MICROBIOL,602,18,75,67,69,68,54,31,47,28,30,115
34,3.263,FEBS LETT,586,11,40,79,50,49,51,29,36,34,30,177
35,6.440,ONCOGENE,582,26,46,71,67,60,59,53,36,48,24,92
36,11.085,NAT STRUCT MOL BIOL,579,23,60,48,79,69,43,46,59,42,28,82
37,15.664,NAT NEUROSCI,567,23,60,104,58,59,70,62,59,52,19,1
38,26.382,NAT MED,554,12,45,88,89,71,58,36,52,34,24,45
39,9.653,PLANT CELL,552,16,58,55,76,57,62,41,26,30,20,111
40,19.266,IMMUNITY,551,5,70,66,53,58,72,33,42,32,39,81
41,4.714,DEV BIOL,533,19,61,64,57,33,33,38,27,38,12,151
42,2.749,BIOCHEM BIOPH RES CO,516,6,57,68,62,42,33,22,35,26,26,139
43,26.218,NAT IMMUNOL,511,14,63,92,94,101,69,57,21,0,0,0
44,3.684,J NEUROPHYSIOL,481,9,49,49,31,36,31,36,28,16,27,169
45,52.589,NEW ENGL J MED,458,25,49,50,54,39,39,26,16,23,19,118
46,17.623,NAT CELL BIOL,456,23,81,66,40,55,58,65,40,28,0,0
47,6.367,PLANT PHYSIOL,454,15,43,51,51,56,37,33,39,13,18,98
48,6.383,J CELL SCI,444,10,48,65,62,49,42,38,21,25,15,69
49,4.580,J PHYSIOL-LONDON,442,12,23,38,29,34,24,21,25,15,24,197
50,2.122,METHOD ENZYMOL,429,1,11,17,32,28,16,19,16,23,13,253
51,4.086,J PHYS CHEM B,422,11,74,72,44,31,39,42,25,32,36,16
52,31.921,NAT REV MOL CELL BIO,418,14,61,95,67,57,51,60,13,0,0,0
53,3.996,INFECT IMMUN,393,4,29,58,33,26,31,29,27,24,17,115
54,4.009,BIOCHEM J,391,12,19,36,34,30,28,22,25,20,15,150
55,6.028,MOL BIOL CELL,390,14,37,70,65,38,45,27,25,16,14,39
56,22.848,NAT BIOTECHNOL,389,8,36,56,57,44,59,32,24,39,18,16
57,7.806,HUM MOL GENET,384,10,45,90,39,51,35,25,31,15,9,34
58,31.190,ANNU REV BIOCHEM,380,6,28,27,51,23,29,25,22,15,22,132
59,11.224,GENOME RES,377,13,54,71,77,53,31,15,16,9,30,8
60,6.438,MOL BIOL EVOL,373,15,53,59,33,33,31,20,20,27,13,69
61,6.751,PLANT J,349,12,42,47,48,40,27,17,17,22,36,41
62,2.620,ACTA CRYSTALLOGR D,346,3,11,20,20,10,18,14,16,31,74,129
63,14.994,TRENDS BIOCHEM SCI,343,5,33,46,36,51,26,18,25,14,17,72
64,3.915,J COMP NEUROL,339,6,15,29,28,23,8,12,22,23,14,159
65,4.004,APPL ENVIRON MICROB,320,6,30,51,30,35,28,17,23,18,13,69
66,3.765,VIROLOGY,319,5,35,21,21,18,14,23,21,20,11,130
67,10.031,ANGEW CHEM INT EDIT,312,20,39,46,37,29,24,29,16,15,19,38
68,13.501,PLOS BIOL,303,20,69,104,99,11,0,0,0,0,0,0
69,11.092,AM J HUM GENET,300,17,19,33,25,34,31,22,22,17,27,53
70,12.436,DEV CELL,299,8,49,49,51,46,71,24,0,0,0,1
71,5.039,BIOINFORMATICS,293,7,27,56,41,63,16,26,20,8,29,0
72,24.520,NAT REV NEUROSCI,291,6,36,35,53,48,48,53,12,0,0,0
73,8.261,DIABETES,289,14,35,38,35,19,27,15,21,22,7,56
74, ,EUR J BIOCHEM,288,0,0,0,20,22,27,23,26,15,9,146
75,5.045,ENDOCRINOLOGY,284,7,35,39,23,31,23,16,19,13,9,69
76,5.457,NEUROIMAGE,280,25,51,44,34,27,33,16,18,14,5,13
77,2.218,BRAIN RES,279,2,19,12,15,11,10,13,14,12,13,158
78,3.135,PROTEIN SCI,277,1,38,23,27,27,24,13,12,16,20,76
79,4.822,ECOLOGY,272,5,28,25,31,25,18,11,12,12,6,99
80,2.953,J GEOPHYS RES,270,8,13,28,17,25,14,18,11,14,12,110
81,4.112,P ROY SOC B-BIOL SCI,270,16,27,31,25,28,12,16,16,12,12,75
82,28.638,LANCET,268,6,13,19,25,22,24,19,7,12,17,104
83,29.190,NAT REV CANCER,266,7,48,46,51,50,54,10,0,0,0,0
84,4.451,J NEUROCHEM,264,7,31,24,27,23,20,16,22,14,12,68
85,3.354,PROTEINS,264,8,21,36,27,23,19,19,12,16,11,72
86,22.399,NAT REV GENET,258,14,40,59,42,27,37,32,7,0,0,0
87,3.352,NEUROSCIENCE,255,6,29,21,32,24,9,14,15,17,17,71
88,4.502,EVOLUTION,253,2,7,22,24,10,16,11,15,7,6,133
89,22.757,CHEM REV,247,4,48,27,20,11,11,8,9,13,10,86
90,4.543,AM NAT,245,6,17,16,16,10,9,9,12,8,7,135
91,28.300,NAT REV IMMUNOL,243,11,41,45,51,42,46,7,0,0,0,0
92,3.673,EUR J NEUROSCI,242,7,24,36,34,32,19,22,15,21,5,27
93,12.755,CIRCULATION,241,2,21,30,35,27,23,22,19,7,8,47
94,13.444,CURR OPIN CELL BIOL,234,6,27,39,25,34,27,17,16,13,4,26
95,6.791,FASEB J,234,10,38,29,27,28,16,18,8,9,8,43
96,47.981,ANNU REV IMMUNOL,231,7,23,36,21,34,17,18,16,11,7,41
97,3.172,PHYS REV B,230,5,13,23,23,16,22,11,8,7,7,95
98,9.721,CIRC RES,227,11,28,27,40,21,23,16,14,11,8,28
99,2.871,GENE,226,5,19,14,12,11,22,23,21,12,8,79
100,10.150,CURR OPIN STRUC BIOL,225,10,31,30,47,23,21,13,11,7,6,26
101,23.858,CANCER CELL,224,11,52,45,45,37,32,0,0,0,0,2
102,5.231,STRUCTURE,223,0,16,30,24,27,13,9,21,12,13,58
103,1.731,ANN NY ACAD SCI,212,3,12,12,22,32,17,9,14,21,14,56
104,12.479,TRENDS NEUROSCI,211,1,17,32,28,23,17,18,9,7,11,48
105,26.077,ANNU REV NEUROSCI,210,2,9,9,38,14,15,34,16,12,7,54
106,2.744,GEOPHYS RES LETT,204,7,29,34,25,23,17,18,11,5,4,31
107,9.729,TRENDS GENET,204,7,22,37,19,25,19,13,18,7,3,34
108,5.840,RNA,199,9,31,32,26,31,16,13,10,7,10,14
109, ,BIOCHIM BIOPHYS ACTA,195,1,4,0,0,0,1,2,0,0,2,185
110,3.002,ANAL BIOCHEM,194,0,2,9,10,8,3,7,11,8,8,128
111,4.662,EUR J IMMUNOL,192,4,13,22,18,11,11,18,15,13,7,60
112,5.529,PHILOS T R SOC B,192,6,11,27,19,13,8,18,13,5,16,56
113,6.250,CLIN CANCER RES,190,11,32,54,34,14,12,7,9,6,3,8
114,2.483,PHYS REV E,190,6,25,36,35,12,13,16,9,10,7,21
115,5.487,AM J PATHOL,183,2,11,12,22,25,19,20,22,13,5,32
116,23.545,ANNU REV CELL DEV BI,181,1,18,24,34,20,8,11,9,11,7,38
117,8.568,BRAIN,181,6,24,19,14,23,9,5,9,9,8,55
118,8.958,CURR OPIN NEUROBIOL,180,2,16,25,23,17,17,21,13,12,5,29
119,6.589,GENOME BIOL,176,8,31,30,36,33,16,16,6,0,0,0
120,5.402,BIOESSAYS,163,3,14,20,17,16,17,9,20,3,17,27
121,29.600,PHYSIOL REV,161,5,12,19,16,12,10,20,12,11,11,33
122,10.150,CURR OPIN GENET DEV,159,3,16,28,21,14,21,15,12,11,3,15
123,5.287,ANAL CHEM,156,3,18,23,19,22,8,12,6,2,8,35
