Cited Journal Data,,,,,,,,,,,,,,
,Impact Factor,Citing Journal,All Yrs,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,Rest
1,,ALL Journals,302228,4697,24811,32642,29256,28917,22665,22614,19305,16940,14415,85966
2,,ALL OTHERS (769),769,7,41,37,50,58,35,36,26,30,18,431
3,7.368,J BIOL CHEM,14903,267,1380,1846,1664,1442,1238,1144,938,789,635,3560
4,10.789,P NATL ACAD SCI USA,7915,566,1190,1213,929,761,533,476,423,296,270,1258
5,4.221,BIOCHEMISTRY-US,4353,73,321,437,417,302,272,296,288,226,205,1516
6,6.834,J IMMUNOL,3759,47,312,449,442,418,317,293,293,250,181,757
7,5.930,J VIROL,3723,24,292,301,374,405,259,355,253,231,197,1032
8,9.666,MOL CELL BIOL,3202,53,308,425,433,403,296,269,194,156,136,529
9,3.055,BIOCHEM BIOPH RES CO,3139,61,253,318,295,314,242,247,226,194,155,834
10,6.490,ONCOGENE,2715,55,219,387,373,284,301,222,185,140,93,456
11,8.977,BLOOD,2712,24,206,298,318,301,234,218,186,168,123,636
12,5.388,J MOL BIOL,2637,41,225,341,243,201,183,195,197,123,122,766
13,8.460,CANCER RES,2439,35,265,376,287,267,195,211,143,128,86,446
14,8.502,J NEUROSCI,2237,38,215,260,242,224,179,143,136,154,134,512
15,13.999,EMBO J,2130,67,278,288,277,240,156,134,116,82,89,403
16,3.506,J BACTERIOL,2066,26,166,212,121,160,130,109,110,94,81,857
17,3.440,FEBS LETT,2006,60,213,245,198,171,153,160,118,96,87,505
18,5.396,NUCLEIC ACIDS RES,1843,38,158,210,213,143,112,141,103,119,105,501
19,2.340,METHOD ENZYMOL,1604,2,44,156,137,181,110,121,105,86,98,564
20,4.280,BIOCHEM J,1587,15,126,185,137,149,125,114,94,97,78,467
21,3.507,VIROLOGY,1545,26,126,126,136,144,97,123,96,101,93,477
22,2.852,EUR J BIOCHEM,1524,25,102,142,118,116,108,110,102,92,60,549
23,6.339,MOL MICROBIOL,1501,26,135,158,115,149,108,73,68,70,63,536
24,4.687,GENETICS,1437,17,125,159,165,121,94,107,96,48,71,434
25,2.526,BRAIN RES,1390,13,59,103,142,131,118,101,97,106,90,430
26,4.900,J NEUROCHEM,1372,5,68,129,158,126,114,95,119,92,84,382
27,13.955,J CELL BIOL,1366,25,189,182,162,141,143,80,65,51,37,291
28,25.814,NATURE,1349,92,312,212,167,131,70,65,51,31,37,181
29,4.204,INFECT IMMUN,1233,6,78,104,88,153,132,57,90,88,70,367
30,2.461,GENE,1204,9,111,123,107,113,94,97,65,82,67,336
31,4.462,BIOPHYS J,1178,13,96,148,107,107,64,77,44,50,60,412
32,5.996,J CELL SCI,1139,18,137,151,124,93,112,73,65,46,64,256
33,19.676,GENE DEV,1088,45,186,190,146,129,95,56,49,31,30,131
34,23.872,SCIENCE,1078,69,191,153,126,134,79,54,56,32,31,153
35,15.236,J EXP MED,1060,26,133,156,117,131,85,79,58,47,47,181
36,4.790,ENDOCRINOLOGY,1055,14,87,97,102,110,94,73,85,81,55,257
37,3.563,NEUROSCIENCE,1047,7,47,95,97,107,85,77,77,68,78,309
38,6.025,J AM CHEM SOC,1036,27,118,156,92,93,60,57,68,40,30,295
39,32.440,CELL,978,64,186,162,111,102,66,49,41,32,17,148
40,4.831,PLANT PHYSIOL,967,17,124,130,110,111,64,73,38,58,43,199
41,1.381,ANN NY ACAD SCI,949,2,57,123,103,119,85,77,84,47,53,199
42,3.860,EXP CELL RES,917,8,76,93,78,80,100,57,49,67,48,261
43,1.331,ANTICANCER RES,907,4,22,66,72,76,64,80,61,56,53,353
44,12.015,J CLIN INVEST,891,32,105,133,102,86,83,71,55,41,28,155
45,8.482,MOL BIOL CELL,891,7,94,87,103,90,88,46,47,52,50,227
46,9.353,DEVELOPMENT,883,16,89,124,112,109,83,76,68,50,26,130
47,2.576,ARCH BIOCHEM BIOPHYS,852,9,49,75,70,65,60,55,45,56,51,317
48,5.540,DEV BIOL,832,12,76,106,89,95,62,75,56,40,34,187
49,3.862,EUR J NEUROSCI,821,7,67,76,94,75,79,65,57,58,54,189
50,3.689,BRIT J PHARMACOL,817,2,53,63,68,72,44,96,68,53,49,249
51,6.971,AM J PATHOL,805,5,77,99,93,99,65,52,63,39,38,175
52,9.048,HUM MOL GENET,804,33,141,119,104,68,55,52,29,40,36,127
53,4.116,FREE RADICAL BIO MED,800,6,65,70,86,72,53,87,55,46,42,218
54,4.643,CLIN CANCER RES,793,3,40,73,96,89,80,81,47,38,41,205
55,3.226,PLANT MOL BIOL,778,6,56,135,77,93,65,75,45,36,25,165
56,5.240,EUR J IMMUNOL,768,3,55,88,81,70,87,64,60,62,38,160
57,2.236,EUR J PHARMACOL,768,11,44,61,43,66,65,72,49,49,44,264
58,5.964,GENE THER,766,2,58,69,89,111,76,95,70,59,32,105
59,5.629,PLANT J,749,19,96,147,87,62,63,45,40,36,26,128
60,15.081,NEURON,743,25,90,90,96,95,53,61,33,33,25,142
61,3.772,J COMP NEUROL,740,0,40,51,61,69,62,72,49,61,55,220
62,4.031,CARCINOGENESIS,728,0,37,65,77,62,55,72,57,49,35,219
63,9.249,FASEB J,728,6,51,94,98,82,56,54,59,39,43,146
64,3.668,CELL MOL LIFE SCI,720,7,75,105,82,60,66,61,59,32,25,148
65,6.796,HUM GENE THER,712,6,54,61,67,124,57,96,78,42,26,101
66,0.513,ADV EXP MED BIOL,710,0,16,68,63,79,68,66,57,51,39,203
67,0.529,CURR OPIN MOL THER,710,37,113,65,69,87,75,50,62,39,25,88
68,3.207,J NEUROSCI RES,708,2,46,68,66,76,51,43,65,36,39,216
69,18.195,MOL CELL,703,26,143,98,97,72,60,31,35,19,20,102
70,11.093,PLANT CELL,686,17,72,138,86,82,52,43,24,32,23,117
71,3.918,INT J CANCER,685,5,32,62,68,80,67,80,48,47,34,162
72,3.425,GENOMICS,667,8,70,90,69,59,43,45,35,42,57,149
73,2.975,BIOCHEM PHARMACOL,662,6,49,74,67,57,45,63,41,44,32,184
74,5.111,ARTERIOSCL THROM VAS,655,4,35,60,75,48,49,51,39,42,33,219
75,4.455,J PHYSIOL-LONDON,651,9,64,81,63,77,49,50,33,37,26,162
76,2.622,MOL BRAIN RES,649,7,34,59,77,53,46,41,62,53,33,184
77,2.148,MUTAT RES-FUND MOL M,639,3,53,66,70,59,51,29,38,30,25,215
78,5.298,MOL BIOL EVOL,638,5,47,101,80,63,46,60,31,30,23,152
79,5.678,MOL PHARMACOL,631,3,45,81,78,56,31,50,53,49,37,148
80,3.126,J GEN VIROL,613,6,44,50,59,70,26,50,34,51,47,176
81,2.775,J CELL BIOCHEM,612,2,22,39,45,51,49,54,44,39,43,224
82,4.371,KIDNEY INT,606,4,37,44,44,82,68,61,40,56,26,144
83,2.696,NEUROREPORT,606,19,69,69,53,72,56,45,42,34,32,115
84,9.193,CIRC RES,599,14,69,93,71,65,49,37,32,31,42,96
85,3.452,J PHARMACOL EXP THER,592,5,29,50,66,65,50,42,40,42,31,172
86,6.251,MOL ENDOCRINOL,590,6,49,73,63,82,61,47,50,37,19,103
87,4.086,AM J PHYSIOL-CELL PH,583,3,28,59,48,57,53,59,50,37,39,150
