Cited Journal Data,,,,,,,,,,,,,,
,Impact Factor,Citing Journal,All Yrs,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,Rest
1,,ALL Journals,274443,4839,21619,29443,28157,26885,25316,19089,15736,13724,11594,78041
2,,ALL OTHERS (873),873,7,27,54,44,24,32,38,34,39,28,546
3,7.368,J BIOL CHEM,8632,114,807,1174,1112,969,1012,613,558,469,388,1416
4,10.789,P NATL ACAD SCI USA,4730,125,632,638,608,455,452,297,244,215,179,885
5,6.834,J IMMUNOL,3427,15,320,452,349,498,343,305,298,182,118,547
6,23.872,SCIENCE,3233,575,627,465,339,271,217,143,94,86,54,362
7,8.502,J NEUROSCI,2384,32,183,216,251,231,236,164,166,163,119,623
8,4.221,BIOCHEMISTRY-US,2365,24,157,203,210,217,215,200,196,195,149,599
9,25.814,NATURE,2355,193,454,395,262,255,199,107,87,78,48,277
10,9.666,MOL CELL BIOL,2103,22,184,327,332,247,254,206,117,77,85,252
11,2.680,J GEOPHYS RES,2022,13,155,282,201,205,189,139,148,102,60,528
12,5.930,J VIROL,1970,7,153,220,190,284,149,136,121,116,69,525
13,3.055,BIOCHEM BIOPH RES CO,1935,25,115,225,230,185,209,132,135,127,111,441
14,6.025,J AM CHEM SOC,1907,44,152,201,286,219,210,178,148,74,123,272
15,6.490,ONCOGENE,1857,25,115,291,248,201,257,167,105,97,95,256
16,3.065,PHYS REV B,1655,34,258,238,246,255,161,152,67,45,52,147
17,8.460,CANCER RES,1533,5,101,185,254,169,173,124,81,89,81,271
18,5.388,J MOL BIOL,1524,32,119,128,117,160,148,131,119,86,127,357
19,8.977,BLOOD,1469,4,105,173,176,175,164,114,112,93,52,301
20,13.999,EMBO J,1413,29,191,194,189,185,148,123,78,62,62,152
21,3.440,FEBS LETT,1293,27,127,194,176,147,131,78,70,73,46,224
22,6.462,PHYS REV LETT,1249,52,234,225,190,138,129,78,47,30,27,99
23,3.386,J PHYS CHEM B,1153,18,104,132,142,158,118,106,76,55,70,174
24,2.526,BRAIN RES,1142,8,40,53,75,77,103,79,73,80,51,503
25,32.440,CELL,1121,80,202,178,115,142,91,65,52,32,29,135
26,13.955,J CELL BIOL,1068,72,125,209,135,132,95,53,55,23,46,123
27,3.301,J CHEM PHYS,1025,28,89,98,114,131,115,103,66,71,54,156
28,15.236,J EXP MED,990,16,140,151,129,143,92,67,68,31,30,123
29,5.396,NUCLEIC ACIDS RES,937,15,95,102,70,105,90,93,66,50,53,198
30,19.676,GENE DEV,914,43,137,158,122,116,80,63,37,35,25,98
31,3.045,LANGMUIR,895,6,58,73,134,110,117,106,62,29,71,129
32,2.340,METHOD ENZYMOL,892,4,22,81,93,123,52,87,86,59,47,238
33,4.280,BIOCHEM J,880,12,72,117,111,77,98,55,73,50,43,172
34,9.353,DEVELOPMENT,876,15,92,125,83,146,90,68,50,31,35,141
35,5.996,J CELL SCI,871,28,92,133,101,122,87,55,56,44,43,110
36,15.081,NEURON,868,54,119,98,88,88,66,63,46,46,45,155
37,4.900,J NEUROCHEM,844,2,53,93,84,81,99,49,72,59,37,215
38,3.906,APPL PHYS LETT,834,28,105,168,104,119,89,98,27,27,15,54
