Cited Journal Data,,,,,,,,,,,,,,
,Impact Factor,Citing Journal,All Yrs,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,Rest
1,,ALL Journals,306184,5771,21013,30512,30066,24671,24063,20131,18258,15786,12378,103535
2,,ALL OTHERS (768),768,8,48,42,53,36,40,27,21,19,27,447
3,7.368,J BIOL CHEM,11061,172,913,1248,1516,1115,1022,948,718,570,405,2434
4,10.789,P NATL ACAD SCI USA,4930,153,530,572,670,465,469,321,260,245,173,1072
5,25.814,NATURE,4409,992,758,558,423,326,247,156,148,116,104,581
6,6.834,J IMMUNOL,3661,38,173,504,349,388,382,277,219,239,200,892
7,9.666,MOL CELL BIOL,2794,33,241,376,408,291,342,249,206,135,74,439
8,8.502,J NEUROSCI,2724,38,228,234,327,287,294,206,203,115,105,687
9,4.221,BIOCHEMISTRY-US,2576,34,174,202,221,146,169,183,169,180,102,996
10,23.872,SCIENCE,2288,163,387,323,257,192,141,113,93,80,60,479
11,3.055,BIOCHEM BIOPH RES CO,2189,36,157,208,241,159,191,170,157,108,98,664
12,2.680,J GEOPHYS RES,2181,12,119,186,133,146,168,87,150,119,117,944
13,2.822,ASTROPHYS J,2146,26,189,364,211,144,187,132,97,71,60,665
14,6.490,ONCOGENE,2079,29,143,208,313,192,262,161,167,134,84,386
15,5.388,J MOL BIOL,1988,30,130,158,207,133,129,161,128,187,82,643
16,9.353,DEVELOPMENT,1986,35,210,226,226,303,245,138,81,68,75,379
17,3.065,PHYS REV B,1944,39,246,484,231,211,188,77,98,53,99,218
18,13.999,EMBO J,1927,63,185,258,240,183,208,187,111,105,66,321
19,5.930,J VIROL,1898,8,65,203,196,193,155,102,107,102,117,650
20,8.977,BLOOD,1689,12,64,219,178,181,170,146,106,76,66,471
21,3.440,FEBS LETT,1568,37,143,149,208,120,111,127,92,89,59,433
22,6.462,PHYS REV LETT,1541,70,261,367,168,128,104,72,73,44,52,202
23,13.955,J CELL BIOL,1404,48,170,184,169,109,131,108,70,77,51,287
24,8.460,CANCER RES,1378,19,87,196,168,131,119,103,104,96,42,313
25,6.025,J AM CHEM SOC,1332,27,148,128,143,99,95,109,100,99,59,325
26,19.676,GENE DEV,1306,61,171,211,186,150,145,88,66,66,32,130
27,5.540,DEV BIOL,1265,20,103,116,126,176,159,97,56,55,47,310
28,32.440,CELL,1242,81,209,147,160,122,109,83,67,36,35,193
29,4.280,BIOCHEM J,1207,8,73,103,145,105,119,98,91,77,33,355
30,15.236,J EXP MED,1174,20,95,198,112,133,106,73,56,62,51,268
31,5.996,J CELL SCI,1169,27,122,127,134,94,120,82,60,74,31,298
32,2.526,BRAIN RES,1136,4,51,78,92,106,110,67,101,53,44,430
33,15.081,NEURON,1075,46,129,125,138,105,122,74,62,29,38,207
34,2.852,EUR J BIOCHEM,1035,9,48,91,96,67,68,88,66,63,25,414
35,4.687,GENETICS,1029,14,68,90,104,106,70,70,81,56,55,315
36,4.462,BIOPHYS J,1019,9,61,64,118,48,68,88,67,44,44,408
37,3.386,J PHYS CHEM B,1019,8,78,108,83,84,62,71,58,83,73,311
38,5.396,NUCLEIC ACIDS RES,1003,28,89,77,125,83,69,64,57,57,42,312
39,4.900,J NEUROCHEM,975,6,54,83,101,98,93,81,88,59,38,274
40,,AIP CONF P,961,19,136,162,117,73,59,51,50,56,43,195
41,3.563,NEUROSCIENCE,932,5,34,63,99,84,84,70,55,48,28,362
42,4.455,J PHYSIOL-LONDON,917,6,58,76,96,66,83,82,72,57,34,287
43,3.862,EUR J NEUROSCI,907,11,66,100,100,110,77,68,75,37,24,239
44,3.855,J NEUROPHYSIOL,899,2,62,93,103,98,74,42,73,43,25,284
45,5.240,EUR J IMMUNOL,895,4,35,128,83,90,113,51,54,56,42,239
46,8.393,CURR BIOL,891,83,162,131,103,87,82,30,35,32,26,120
47,2.340,METHOD ENZYMOL,888,2,5,66,114,71,68,104,75,38,25,320
48,3.689,BRIT J PHARMACOL,882,6,69,85,75,32,56,61,45,31,21,401
49,18.195,MOL CELL,838,34,142,117,111,83,82,52,44,41,20,112
50,2.461,GENE,799,17,62,74,112,72,71,52,45,41,25,228
51,2.882,EARTH PLANET SC LETT,787,9,43,72,59,45,63,42,62,43,27,322
52,2.142,PHYS REV E,779,18,62,105,94,73,70,57,54,33,28,185
53,2.236,EUR J PHARMACOL,774,13,36,70,58,58,45,44,61,34,22,333
54,2.790,ASTRON ASTROPHYS,772,2,39,92,72,64,67,58,31,43,32,272
55,3.668,CELL MOL LIFE SCI,750,4,79,99,103,48,74,53,61,37,27,165
56,3.507,VIROLOGY,746,3,22,63,70,72,41,34,38,19,47,337
57,2.719,GEOPHYS RES LETT,738,8,77,77,60,64,52,38,34,38,37,253
58,8.482,MOL BIOL CELL,736,17,59,87,86,50,61,54,56,53,30,183
59,3.772,J COMP NEUROL,734,4,27,37,63,46,70,51,43,42,37,314
60,3.301,J CHEM PHYS,727,11,80,80,58,43,27,57,54,42,47,228
61,3.506,J BACTERIOL,713,5,58,72,121,11,23,20,21,41,16,325
62,4.790,ENDOCRINOLOGY,708,7,39,62,98,85,57,57,40,45,26,192
63,4.154,MECH DEVELOP,687,10,55,94,84,104,77,53,31,28,31,120
64,3.906,APPL PHYS LETT,662,26,92,126,113,51,52,33,28,25,51,65
65,3.860,EXP CELL RES,660,7,54,74,71,56,74,71,37,34,20,162
66,1.381,ANN NY ACAD SCI,650,2,44,69,87,70,56,37,56,30,18,181
67,1.331,ANTICANCER RES,645,2,11,50,61,32,43,58,58,44,30,256
68,12.015,J CLIN INVEST,637,22,51,72,80,69,85,51,45,40,12,110
69,2.696,NEUROREPORT,637,10,57,71,81,75,72,41,38,27,14,151
70,4.204,INFECT IMMUN,629,3,32,57,79,26,31,25,33,36,26,281
71,,P SOC PHOTO-OPT INS,621,24,61,57,70,52,52,31,24,24,21,205
72,3.045,LANGMUIR,616,8,29,51,77,42,32,44,41,54,49,189
73,2.364,CHEM PHYS LETT,615,9,40,63,85,44,38,34,75,52,65,110
74,4.685,MON NOT R ASTRON SOC,600,0,20,93,29,61,44,36,40,23,34,220
75,8.547,ANGEW CHEM INT EDIT,594,19,97,58,69,45,44,52,36,33,25,116
