Citing Journal Data: BEHAVIORAL AND BRAIN SCIENCES,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,Rest
1, ,ALL Journals,4886,45,375,407,373,312,341,249,248,220,169,2147
2, ,ALL OTHERS (982),982,23,80,75,64,51,56,47,37,39,34,476
3,6.069,PSYCHOL REV,194,2,7,8,8,15,10,14,15,10,3,102
4,1.172,J EXP ANAL BEHAV,153,0,4,7,5,5,4,4,9,9,0,106
5,1.473,BRAIN LANG,151,0,17,12,12,11,20,1,14,2,6,56
6,14.250,BEHAV BRAIN SCI,126,3,12,14,16,11,9,14,10,3,2,32
7, ,NATURE,85,0,14,7,6,8,5,7,7,4,5,22
8, ,SCIENCE,80,0,4,7,7,13,9,3,2,3,1,31
9,2.247,J EXP PSYCHOL HUMAN,74,0,6,4,8,4,5,14,5,0,2,26
10,2.622,COGNITION,52,0,1,1,1,8,3,9,1,0,0,28
11, ,J NEUROSCI,46,0,3,6,10,9,4,2,0,3,0,9
12, ,ETHOL SOCIOBIOL,45,0,0,1,0,2,8,8,9,6,2,9
13,2.638,J MEM LANG,44,0,2,8,10,3,3,1,0,5,0,12
14,3.463,COGNITIVE PSYCHOL,41,0,2,3,6,0,1,0,0,0,6,23
15,5.115,J COGNITIVE NEUROSCI,40,0,2,10,6,6,4,0,7,1,2,2
16, ,ANIM BEHAV,39,0,2,5,2,3,6,3,0,0,1,17
17, ,P ROY SOC LOND B BIO,37,0,7,11,5,3,2,1,2,0,0,6
18, ,J NEUROPHYSIOL,36,0,6,6,3,5,1,1,1,1,1,11
19,2.753,J EXP PSYCHOL LEARN,33,0,2,4,3,3,7,1,0,5,2,6
20,6.857,AM PSYCHOL,32,0,5,3,2,1,1,0,2,3,0,15
21,3.172,J PERS SOC PSYCHOL,32,0,5,2,1,0,2,2,4,1,5,10
22, ,NEURAL NETWORKS,32,0,5,3,3,2,2,2,0,5,7,3
23, ,P NATL ACAD SCI USA,31,0,0,5,1,2,3,2,2,1,0,15
24,1.252,PERCEPT PSYCHOPHYS,31,0,2,1,2,0,1,0,1,0,2,22
25,1.629,COGNITIVE SCI,30,0,6,0,0,2,2,0,0,2,0,18
26, ,BRAIN,28,0,1,2,6,3,1,7,1,1,2,4
