Citing Journal Data,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,Rest
1, ,ALL Journals,33500,2479,5264,4367,3360,2737,2062,1676,1379,1114,957,8105
2, ,ALL OTHERS (3909),3909,269,501,306,249,241,206,155,144,127,111,1600
3,23.872,SCIENCE,3233,575,627,465,339,271,217,143,94,86,54,362
4,25.814,NATURE,2288,163,387,323,257,192,141,113,93,80,60,479
5,10.789,P NATL ACAD SCI USA,1078,69,191,153,126,134,79,54,56,32,31,153
6,32.440,CELL,968,63,149,160,139,83,81,63,51,32,33,114
7,6.462,PHYS REV LETT,654,46,119,106,75,56,50,26,34,36,21,85
8,2.680,J GEOPHYS RES,612,31,75,86,60,32,29,37,36,30,18,178
9,7.368,J BIOL CHEM,566,50,95,85,70,55,43,33,22,24,23,66
10, ,UNPUB,443,0,0,1,0,0,0,0,1,0,0,441
11,2.822,ASTROPHYS J,389,19,64,51,31,40,22,18,18,12,8,106
12,13.999,EMBO J,302,17,45,57,43,39,24,19,9,11,9,29
13,3.065,PHYS REV B,301,17,45,40,36,28,17,13,16,20,5,64
14,13.955,J CELL BIOL,296,18,36,46,31,21,25,23,13,16,9,58
15,8.502,J NEUROSCI,289,20,55,40,36,37,19,18,13,7,5,39
16,19.676,GENE DEV,282,22,59,47,43,33,26,16,11,3,5,17
17,15.081,NEURON,234,11,40,57,25,30,22,21,9,7,2,10
18,6.025,J AM CHEM SOC,233,11,29,24,15,12,14,16,9,11,10,82
19,2.719,GEOPHYS RES LETT,226,11,38,45,35,24,11,15,6,5,3,33
20,15.236,J EXP MED,218,16,32,37,26,30,13,13,8,6,5,32
21,9.353,DEVELOPMENT,212,10,43,34,22,21,16,13,24,7,6,16
22,5.388,J MOL BIOL,212,8,24,26,24,21,19,10,11,6,4,59
23,9.666,MOL CELL BIOL,204,15,41,22,25,18,15,12,11,13,10,22
24,2.651,ICARUS,203,4,31,23,13,28,7,14,7,3,7,66
25,2.534,GEOCHIM COSMOCHIM AC,201,7,21,15,17,18,13,7,6,6,15,76
26,4.221,BIOCHEMISTRY-US,197,8,25,22,19,11,18,9,18,8,13,46
27,3.301,J CHEM PHYS,166,11,27,19,14,11,6,7,6,7,10,48
28,2.882,EARTH PLANET SC LETT,163,9,25,22,13,14,8,10,5,8,3,46
29,5.396,NUCLEIC ACIDS RES,163,11,25,15,24,16,9,20,7,7,3,26
30,5.930,J VIROL,161,11,29,15,22,16,10,9,7,12,12,18
31,6.834,J IMMUNOL,156,18,22,26,20,10,13,12,3,1,5,26
32,3.906,APPL PHYS LETT,155,17,39,32,20,12,8,3,6,4,3,11
33,4.687,GENETICS,148,2,27,9,11,16,13,9,13,4,3,41
34,30.910,NAT GENET,141,18,45,28,23,13,7,2,3,2,0,0
35,21.083,IMMUNITY,125,15,25,37,17,13,15,3,0,0,0,0
36,3.855,J NEUROPHYSIOL,117,7,18,11,12,9,8,5,10,5,3,29
