Citing Journal Data: PSYCHOLOGICAL SCIENCE,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,Rest
1, ,ALL Journals,2766,42,156,245,175,188,164,157,138,134,114,1253
2, ,ALL OTHERS (775),775,17,37,56,44,41,43,37,29,33,37,401
3,3.172,J PERS SOC PSYCHOL,93,0,6,10,5,2,7,4,7,1,3,48
4,2.247,J EXP PSYCHOL HUMAN,76,0,4,6,3,4,5,7,6,3,8,30
5,6.069,PSYCHOL REV,76,0,3,4,6,0,2,2,5,2,1,51
6,2.565,PSYCHOL SCI,71,3,13,15,5,10,8,6,5,2,2,2
7,0.734,J PERS ASSESS,63,5,3,3,8,7,4,4,7,4,2,16
8, ,SCIENCE,62,0,0,7,4,4,6,1,0,1,0,39
9,6.913,PSYCHOL BULL,56,0,1,4,0,1,3,3,3,4,4,33
10, ,NATURE,51,0,0,10,3,5,3,5,1,2,3,19
11,1.252,PERCEPT PSYCHOPHYS,49,0,3,0,6,3,0,2,1,3,0,31
12,3.636,J EXP PSYCHOL GEN,38,1,0,7,0,3,3,5,2,1,2,14
13,2.622,COGNITION,37,0,0,7,2,3,2,3,1,3,3,13
14,6.857,AM PSYCHOL,36,1,4,1,3,1,2,1,4,5,2,12
15,2.753,J EXP PSYCHOL LEARN,36,0,3,2,2,2,6,1,4,3,0,13
16,2.768,CHILD DEV,35,0,3,2,1,4,2,3,3,2,0,15
17,1.507,MEM COGNITION,29,0,2,2,3,2,3,4,2,2,1,8
18,3.463,COGNITIVE PSYCHOL,25,0,0,3,0,2,1,0,2,1,0,16
19,4.390,J CONSULT CLIN PSYCH,24,0,0,1,0,0,0,0,0,0,0,23
20,2.778,NEUROPSYCHOLOGIA,24,0,1,2,2,3,0,3,1,0,1,11
21,3.352,J ABNORM PSYCHOL,23,1,1,0,2,2,1,0,0,1,0,15
22,2.638,J MEM LANG,22,0,1,4,3,6,1,0,0,2,2,3
23,2.044,DEV PSYCHOL,21,1,2,2,1,1,2,1,2,2,1,6
24,1.580,PSYCHON B REV,18,0,2,6,0,4,1,5,0,0,0,0
25,1.193,PERCEPTION,17,0,0,0,2,2,0,4,1,0,0,8
26,1.670,PSYCHOL ASSESSMENT,17,0,6,0,3,2,0,0,1,4,0,1
27,5.851,ANNU REV PSYCHOL,16,1,1,2,3,0,0,0,1,1,0,7
28, ,VISION RES,16,1,2,6,0,1,0,0,2,1,1,2
29, ,J EXP PSYCHOL,15,0,0,0,1,0,0,0,0,0,0,14
30, ,P NATL ACAD SCI USA,15,0,1,5,1,2,0,1,0,4,1,0
31,0.238,PSYCHOL REP,15,0,0,0,1,2,0,3,6,0,0,3
32,14.250,BEHAV BRAIN SCI,14,0,2,2,0,1,0,0,0,0,0,9
33,0.680,J CLIN PSYCHOL,14,3,0,2,0,0,0,0,0,1,0,8
34, ,J NEUROSCI,14,0,2,5,1,1,2,0,0,0,1,2
35,5.115,J COGNITIVE NEUROSCI,13,0,0,2,2,1,1,1,1,2,3,0
36, ,J VERB LEARN VERB BE,13,0,0,0,0,0,0,0,0,0,0,13
37,1.452,Q J EXP PSYCHOL-A,13,0,0,1,0,1,1,1,1,0,4,4
38, ,ATTENTION PERFORM,12,0,1,0,0,1,0,1,0,0,0,9
39,1.430,CURR DIR PSYCHOL SCI,12,0,0,2,1,2,4,2,0,1,0,0
40,0.929,APPL COGNITIVE PSYCH,11,0,0,6,0,1,1,2,1,0,0,0
41,11.778,ARCH GEN PSYCHIAT,11,0,1,0,0,3,2,0,1,3,0,1
42,1.205,PERS SOC PSYCHOL B,11,0,0,4,0,1,2,0,0,0,1,3
43, ,COMPUT CHESS REPOR,10,0,0,0,0,2,1,2,0,1,1,3
44, ,DEV PSYCHOBIOL,10,0,0,3,2,0,0,0,0,1,0,4
45,1.481,J EXP SOC PSYCHOL,10,0,5,0,0,0,0,0,0,0,0,5
46,3.106,PSYCHOPHYSIOLOGY,10,0,0,1,0,2,0,0,1,0,1,5
47,1.053,BRIT J PSYCHOL,9,0,0,0,0,0,0,1,0,0,1,7
48,1.844,J EDUC PSYCHOL,9,0,2,0,0,1,0,1,2,1,0,2
49,1.365,J EXP PSYCHOL ANIM B,9,0,0,1,1,0,0,1,0,0,2,4
50,0.308,PERCEPT MOTOR SKILL,9,0,0,0,0,0,0,1,0,0,0,8
51,6.577,AM J PSYCHIAT,8,0,0,0,0,1,3,0,2,0,1,1
52, ,BRAIN,8,0,0,1,0,1,0,1,0,0,1,4
53,0.630,BRAIN COGNITION,8,0,0,0,1,1,0,1,0,1,0,4
54,1.863,COGNITION EMOTION,8,2,1,0,2,0,0,0,0,2,0,1
55, ,J EXP PSYCHOL GENER,8,0,0,0,0,0,0,0,0,0,0,8
56, ,J NEUROPHYSIOL,8,0,0,1,0,1,3,0,0,0,1,2
57, ,P ROY SOC LOND B BIO,8,0,0,0,2,1,0,1,0,1,0,3
58,2.414,PSYCHOL INQ,8,0,0,1,2,2,0,0,3,0,0,0
59, ,Q J EXP PSYCHOL,8,0,0,0,0,0,0,0,0,0,0,8
60, ,TRENDS COGNITIVE SCI,8,0,2,1,5,0,0,0,0,0,0,0
61,5.250,ADV EXP SOC PSYCHOL,7,0,2,1,0,0,0,0,0,0,1,3
62,0.286,AM J PSYCHOL,7,0,0,0,0,0,0,0,1,0,0,6
63,0.918,ASSESSMENT,7,1,6,0,0,0,0,0,0,0,0,0
64, ,B PSYCHONOMIC SOC,7,0,0,0,0,0,0,0,1,0,0,6
65,0.750,BEHAV RES METH INS C,7,0,1,1,0,1,0,0,2,0,0,2
66,2.180,COGNITIVE NEUROPSYCH,7,0,2,2,0,1,2,0,0,0,0,0
67, ,ELECTROEN CLIN NEURO,7,0,0,0,0,0,1,0,1,0,1,4
68, ,EXP BRAIN RES,7,0,1,0,0,1,0,1,0,2,0,2
69,1.188,INFANT BEHAV DEV,7,0,0,2,1,1,0,1,0,0,1,1
70, ,J COMP PHYSIOL PSYCH,7,0,0,0,0,0,0,0,0,0,0,7
71,1.240,PROF PSYCHOL-RES PR,7,1,0,1,2,0,2,0,0,0,0,1
72, ,ANIM BEHAV,6,0,0,0,0,0,0,0,0,0,0,6
73, ,ANN NEUROL,6,0,0,0,0,1,2,0,0,0,0,3
74, ,ANNU REV NEUROSCI,6,0,0,0,1,0,2,0,1,0,0,2
75,1.962,CONSCIOUS COGN,6,0,0,0,1,3,1,0,1,0,0,0
76, ,DISSERT ABSTR,6,0,0,0,1,1,0,0,0,1,0,3
77, ,HANDB SOC PSYCHOL,6,0,0,5,0,0,0,0,0,0,0,1
78,2.940,J CHILD PSYCHOL PSYC,6,0,1,0,2,0,0,1,0,0,1,1
79,1.167,J SOC ISSUES,6,0,1,0,0,1,0,0,0,0,2,2
80,3.255,AM SOCIOL REV,5,0,1,1,0,0,0,0,0,0,0,3
81,1.105,ANIM LEARN BEHAV,5,1,1,0,0,1,0,1,0,0,0,1
82, ,BEHAV NEUROSCI,5,0,0,0,0,1,0,0,0,0,1,3
83,1.473,BRAIN LANG,5,0,0,0,0,0,1,0,0,1,0,3
84, ,CAN J PSYCHOL,5,0,0,0,0,0,0,0,0,1,0,4
85, ,CORTEX,5,0,0,0,0,0,0,0,0,0,0,5
86, ,CURR BIOL,5,0,0,0,1,0,2,2,0,0,0,0
87, ,HUM BRAIN MAPP,5,0,0,0,1,0,1,3,0,0,0,0
88, ,IN PRESS J EXPT PSYC,5,0,0,0,0,0,0,0,0,0,0,5
89, ,IN PRESS PERCEPTION,5,0,0,0,0,0,0,0,0,0,0,5
90,0.945,J CHILD LANG,5,0,0,0,1,0,0,1,0,0,0,3
91,1.172,J EXP ANAL BEHAV,5,0,0,0,0,1,0,1,0,0,0,3
92,1.488,J PERS,5,0,1,0,0,0,0,0,1,1,0,2
93,1.836,J TRAUMA STRESS,5,0,1,1,0,0,2,0,1,0,0,0
94,3.000,MONOGR SOC RES CHILD,5,0,0,0,1,0,0,0,0,0,1,3
95, ,NEUROREPORT,5,0,1,1,0,2,1,0,0,0,0,0
96,0.920,PERS INDIV DIFFER,5,0,0,1,0,0,0,0,0,0,0,4
97, ,PSYCHOL MONOGR,5,0,0,0,0,0,0,0,0,0,0,5
98, ,RORSCHACH COMPREHENS,5,0,0,0,0,0,1,0,1,0,1,2
99,1.415,SOC COGNITION,5,0,0,0,0,0,0,3,0,0,1,1
100,1.267,ACTA PSYCHOL,4,0,0,0,0,0,0,0,0,0,1,3
101, ,ADV CHILD DEV BEHAV,4,0,0,0,0,0,0,0,1,0,1,2
102, ,AMYGDALA,4,0,0,0,0,0,0,0,0,4,0,0
103, ,ANAL VISUAL BEHAV,4,0,0,0,0,0,0,0,0,0,0,4
104, ,ARCH NEUROL-CHICAGO,4,0,0,0,1,0,0,0,0,1,0,2
105,1.352,BRIT J SOC PSYCHOL,4,0,0,0,1,0,0,1,0,0,0,2
106, ,DEV COGNITIVE COMPET,4,0,0,0,0,0,4,0,0,0,0,0
107, ,J ACOUST SOC AM,4,0,0,0,0,0,0,0,1,0,0,3
108,1.626,J NERV MENT DIS,4,0,0,0,0,0,0,0,0,0,0,4
109,1.133,MOTIV EMOTION,4,0,0,0,0,1,1,0,0,0,0,2
110, ,NEURON,4,0,0,3,0,1,0,0,0,0,0,0
111,1.200,ORGAN BEHAV HUM DEC,4,0,2,0,1,0,0,0,0,0,0,1
112, ,PERSONALITY SOC P,4,0,1,1,0,0,0,0,0,1,0,1
113,2.308,PSYCHOL AGING,4,0,2,0,1,0,0,0,1,0,0,0
114,0.898,PSYCHOMETRIKA,4,0,0,0,0,0,0,0,0,0,0,4
115, ,REV PERSONALITY SOCI,4,0,0,0,0,0,0,0,0,1,0,3
116, ,ADAPTED MIND,3,0,0,0,0,0,0,0,0,3,0,0
117, ,AFFECT ACCURACY RECA,3,0,0,0,0,0,0,0,0,3,0,0
118, ,AM EDUC RES J,3,0,0,0,0,0,0,0,0,1,0,2
119, ,ANN OTO RHINOL LARYN,3,0,1,0,0,0,2,0,0,0,0,0
120, ,ASHA MONOGR,3,0,0,0,0,0,0,0,0,0,0,3
121, ,AUTOBIOGRAPHICAL MEM,3,0,0,0,0,0,0,0,0,0,0,3
122, ,BEHAV BRAIN RES,3,0,0,0,0,1,0,1,0,0,0,1
123,1.516,BEHAV GENET,3,0,0,1,0,0,0,0,0,0,1,1
124, ,BRAIN RES,3,0,0,0,0,0,0,0,0,1,0,2
125, ,CEREBRAL ASYMMETRIES,3,0,0,0,3,0,0,0,0,0,0,0
126,1.430,CLIN PSYCHOL REV,3,0,0,0,0,0,0,0,0,0,0,3
127, ,DETECTION THEOR USE,3,0,0,0,0,0,0,0,0,0,3,0
