Citing Journal Data,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,Rest
1, ,ALL Journals,9297,59,462,858,914,825,727,700,699,552,481,3020
2, ,ALL OTHERS (772),772,6,22,51,49,40,34,40,44,43,35,408
3, ,NEUROIMAGE,611,4,48,101,90,98,85,61,26,36,19,43
4,4.997,J COGNITIVE NEUROSCI,467,7,37,69,62,51,46,27,47,26,15,80
5,3.630,NEUROPSYCHOLOGIA,307,6,19,34,27,40,26,16,19,13,10,97
6, ,J NEUROSCI,276,0,29,36,33,28,18,15,17,6,14,80
7, ,NAT NEUROSCI,260,3,8,31,28,30,34,31,50,36,9,0
8, ,BRAIN,251,0,4,12,15,21,19,16,21,33,22,88
9,9.389,TRENDS COGN SCI,235,1,16,30,31,40,28,12,49,12,10,6
10, ,SCIENCE,233,0,6,10,31,17,10,22,12,16,14,95
11, ,CEREB CORTEX,223,7,20,31,31,21,23,22,19,19,2,28
12, ,NATURE,212,0,7,9,9,4,9,17,5,20,25,107
13, ,P NATL ACAD SCI USA,206,0,7,17,17,17,22,23,24,7,24,48
14, ,NEURON,204,1,17,24,41,29,34,19,6,12,13,8
15, ,NEUROREPORT,190,1,6,13,13,20,12,25,26,24,15,35
16, ,COGNITIVE BRAIN RES,150,0,1,26,27,20,17,10,16,8,9,16
17, ,J NEUROPHYSIOL,145,1,5,17,13,15,13,4,9,5,17,46
18, ,HUM BRAIN MAPP,130,1,10,21,9,0,12,14,11,15,3,34
19,3.349,PSYCHOPHYSIOLOGY,124,0,3,6,8,5,3,21,15,4,11,48
20,7.803,PSYCHOL REV,123,0,2,2,8,2,5,17,6,2,6,73
21, ,EXP BRAIN RES,119,0,3,5,13,11,15,3,16,12,7,34
22, ,ELECTROEN CLIN NEURO,113,0,0,0,0,0,0,0,0,3,5,105
23,2.641,BRAIN LANG,103,1,1,8,14,9,7,3,6,5,1,48
24, ,NAT REV NEUROSCI,99,0,10,16,17,10,19,21,6,0,0,0
25,2.580,J EXP PSYCHOL HUMAN,94,0,3,3,1,3,3,6,3,1,12,59
26,4.251,PSYCHOL SCI,81,1,7,6,10,14,5,9,7,6,3,13
27,3.831,COGNITION,77,2,3,5,13,5,3,4,4,2,10,26
28, ,CURR OPIN NEUROBIOL,76,0,0,13,11,9,5,11,6,2,7,12
29, ,NEUROLOGY,75,0,3,2,7,3,5,8,5,7,6,29
30, ,ANNU REV NEUROSCI,72,0,0,5,11,0,9,11,5,4,1,26
31,2.408,J EXP PSYCHOL LEARN,72,0,1,4,2,4,3,1,5,4,1,47
32,1.604,MEM COGNITION,69,0,2,4,3,4,5,4,3,1,3,40
33, ,EUR J NEUROSCI,68,0,2,11,13,12,6,9,3,8,2,2
34, ,VISION RES,68,0,3,6,3,2,1,16,4,3,6,24
35,1.371,PERCEPT PSYCHOPHYS,66,0,0,1,2,2,1,7,0,4,2,47
36,2.474,J MEM LANG,62,2,3,6,2,2,7,3,2,2,4,29
37, ,CORTEX,61,0,8,6,11,5,3,3,4,1,0,20
38,1.925,COGN NEUROPSYCHOL,60,0,2,5,3,13,3,3,9,3,1,18
39, ,NEUROSCI LETT,60,0,2,8,11,7,4,7,3,4,3,11
40, ,BIOL PSYCHIAT,54,0,3,7,4,9,8,4,7,5,2,5
41, ,CLIN NEUROPHYSIOL,53,0,1,5,7,6,6,13,8,7,0,0
42, ,PHILOS T R SOC B,51,1,0,3,3,9,2,2,0,12,8,11
43,4.505,J PERS SOC PSYCHOL,50,0,0,1,4,2,3,2,4,2,1,31
44,2.308,BRAIN COGNITION,47,1,4,5,6,6,0,2,3,2,2,16
45,5.594,J EXP PSYCHOL GEN,47,0,0,2,4,0,1,9,2,1,3,25
46, ,BRAIN RES,46,0,17,0,0,0,2,0,1,0,1,25
47,1.383,LANG COGNITIVE PROC,45,1,1,2,0,3,1,0,13,2,5,17
48,10.905,PSYCHOL BULL,44,0,0,5,1,1,0,0,2,3,4,28
49, ,ANN NEUROL,42,0,0,3,5,4,2,1,0,1,2,24
50,17.462,BEHAV BRAIN SCI,40,0,0,1,0,3,1,3,2,8,1,21
51,1.935,PSYCHON B REV,39,0,3,5,6,4,3,3,1,0,3,11
52, ,TRENDS NEUROSCI,39,0,0,2,3,0,4,6,9,4,1,10
53, ,COGN AFFECT BEHAV NE,36,0,0,14,14,5,2,1,0,0,0,0
54, ,J COMP NEUROL,33,0,0,5,0,2,0,0,0,2,0,24
55,4.026,COGNITIVE PSYCHOL,32,1,0,2,1,2,0,0,2,2,0,22
56,1.617,PERCEPTION,31,0,1,2,4,1,0,3,2,1,0,17
57,2.715,BIOL PSYCHOL,30,0,2,1,4,4,1,0,6,1,4,7
58, ,NEUROSCIENCE,29,0,14,3,1,1,2,2,1,0,0,5
59, ,COPLANAR STEREOTAXIC,28,0,0,0,0,0,0,0,0,0,1,27
60, ,CURR BIOL,28,1,1,8,3,4,3,0,5,0,0,3
61,2.987,NEUROPSYCHOLOGY,28,0,0,4,0,4,3,0,2,5,6,4
62,1.783,ACTA PSYCHOL,27,1,0,2,2,2,4,5,2,1,0,8
63,2.205,INT J PSYCHOPHYSIOL,27,0,3,2,0,3,2,4,3,1,3,6
64, ,BRAIN RES COGNITIVE,26,0,0,1,1,6,7,3,5,3,0,0
65, ,J VERB LEARN VERB BE,26,0,0,0,0,0,0,0,0,0,0,26
66,2.449,Q J EXP PSYCHOL-A,26,0,0,0,7,0,3,0,1,1,1,13
67, ,J EXP PSYCHOL,24,0,0,0,0,0,0,0,0,0,0,24
68,1.847,PSYCHOL RES-PSYCH FO,23,0,3,1,1,0,2,2,2,1,0,11
69, ,COGNITIVE NEUROSCIEN,22,0,0,2,10,1,0,1,5,1,0,2
70, ,J PHYSIOL-LONDON,22,0,1,2,4,1,1,2,1,1,1,8
71,9.127,AM J PSYCHIAT,20,0,1,2,1,7,1,0,1,0,0,7
72,13.400,ANNU REV PSYCHOL,20,0,3,2,1,0,1,1,2,3,0,7
73, ,BEHAV NEUROSCI,19,0,0,2,3,5,2,1,0,0,1,5
74, ,J NEUROL NEUROSUR PS,19,0,0,1,2,0,2,1,0,0,1,12
75,0.963,BEHAV RES METHODS,18,0,0,1,3,3,0,0,0,3,2,6
76, ,CURR OPIN NEUROL,18,0,9,3,4,0,0,1,0,0,0,1
77, ,P ROY SOC B-BIOL SCI,18,0,0,0,1,2,0,4,1,0,3,7
78,1.727,VIS COGN,18,0,4,0,3,1,1,0,3,0,2,4
79,15.976,ARCH GEN PSYCHIAT,17,1,1,3,0,1,1,0,0,0,1,9
80,3.382,CHILD DEV,17,0,0,0,2,0,0,1,2,0,1,11
81,2.732,CONSCIOUS COGN,17,0,0,0,2,3,4,0,0,1,3,4
82, ,HIPPOCAMPUS,17,0,1,1,1,1,2,1,1,2,3,4
83, ,PSYCHOPHARMACOLOGY,17,0,4,2,1,0,0,3,2,2,0,3
84, ,ANN NY ACAD SCI,16,0,0,0,0,5,4,2,1,1,0,3
85, ,ARCH NEUROL-CHICAGO,16,0,1,1,0,0,1,1,0,0,2,10
86, ,BRAIN RES REV,16,0,0,2,1,7,0,2,1,1,0,2
87, ,J VISION,16,0,3,4,3,4,1,1,0,0,0,0
88, ,MAGN RESON MED,16,0,0,0,1,1,0,2,1,1,1,9
89, ,NEUROCASE,16,0,2,1,0,4,3,2,2,0,1,1
90, ,MOL PSYCHIATR,15,0,0,6,5,0,0,3,1,0,0,0
91, ,NEUROSCI BIOBEHAV R,15,0,0,2,4,0,3,4,2,0,0,0
92, ,NEUROPSYCHOPHARMACOL,14,1,4,2,2,3,1,0,1,0,0,0
93, ,PROG BRAIN RES,14,0,2,2,0,1,1,2,3,2,0,1
94, ,ATTENTION PERFORM,13,0,0,0,0,0,0,0,0,0,0,13
95, ,BEHAV BRAIN RES,13,0,1,2,0,0,0,0,0,0,0,10
96,1.563,J EXP CHILD PSYCHOL,13,0,0,0,0,2,2,3,0,1,2,3
97,0.939,AM J PSYCHOL,12,0,0,0,0,0,0,0,0,0,0,12
98, ,LEARN MEMORY,12,0,0,3,3,1,1,1,0,2,0,1
99, ,BRAIN TOPOGR,11,0,0,1,0,3,1,2,1,0,0,3
100, ,J ACOUST SOC AM,11,0,0,0,1,0,0,0,0,0,0,10
101,0.387,PERCEPT MOTOR SKILL,11,0,0,0,0,1,2,0,1,0,1,6
102,1.104,Q J EXP PSYCHOL,11,1,2,2,0,0,0,0,0,0,0,6
103,4.240,SCHIZOPHR RES,11,0,1,3,3,3,0,0,0,0,1,0
104, ,CAN J PSYCHOL,10,0,0,0,0,0,0,0,0,0,0,10
105, ,HUM BRAIN FUNCTION,10,0,0,0,2,7,0,0,0,0,0,1
106, ,J CLIN NEUROPHYSIOL,10,0,0,0,0,0,1,0,0,0,5,4
107, ,J NEUROSCI METH,10,0,0,0,4,1,3,0,1,0,0,1
108,3.710,J PSYCHIATR RES,10,0,2,0,0,0,0,0,0,0,0,8
109,6.967,AM PSYCHOL,9,0,0,0,0,1,0,1,1,1,0,5
110, ,APHASIOLOGY,9,0,0,1,0,1,0,0,0,2,1,4
111, ,BEHAV NEUROL,9,0,0,0,0,1,0,0,7,0,1,0
112, ,BRAIN RES BULL,9,0,0,0,1,1,1,3,0,1,1,1
113,3.038,DEV PSYCHOL,9,0,0,0,1,0,0,1,0,0,1,6
114, ,J CEREBR BLOOD F MET,9,0,0,0,0,0,0,0,0,0,0,9
115,1.691,J CLIN EXP NEUROPSYC,9,0,1,0,0,1,0,3,0,1,1,2
116, ,J NEUROPSYCH CLIN N,9,0,0,0,2,1,0,0,0,1,0,5
117,0.500,J PSYCHOLINGUIST RES,9,0,0,0,0,0,2,2,1,1,1,2
118, ,PROG NEUROBIOL,9,0,1,0,1,1,3,0,0,0,2,1
119,1.538,BRIT J PSYCHOL,8,0,0,0,0,0,1,0,0,0,0,7
120,3.198,DEVELOPMENTAL SCI,8,0,2,1,2,1,0,0,0,2,0,0
121, ,ELECTROPHYSIOLOGY MI,8,0,0,0,0,0,0,0,0,0,0,8
122,2.781,EXP PSYCHOL,8,0,3,2,3,0,0,0,0,0,0,0
123,4.684,J ABNORM PSYCHOL,8,0,0,0,0,0,0,1,1,0,0,6
124, ,J INT NEUROPSYCH SOC,8,1,0,0,1,0,2,2,0,1,0,1
125,1.200,J NEUROLINGUIST,8,0,0,1,1,5,1,0,0,0,0,0
126, ,NEURAL COMPUT,8,0,1,0,1,0,0,0,1,0,0,5
127,3.443,NEUROBIOL LEARN MEM,8,0,0,1,1,0,2,0,1,0,3,0
128, ,NEUROCOGNITION LANGU,8,0,0,0,0,0,0,0,1,7,0,0
129, ,NEW COGNITIVE NEUROS,8,0,0,0,1,0,0,0,6,1,0,0
130, ,PAIN,8,0,3,1,1,0,1,0,0,0,0,2
131, ,PLOS BIOL,8,0,1,7,0,0,0,0,0,0,0,0
132,0.942,SPATIAL VISION,8,0,0,0,0,0,0,0,0,0,0,8
133, ,AUDIOL NEURO-OTOL,7,0,0,0,0,0,1,0,4,0,0,2
134,3.600,BEHAV RES THER,7,0,0,0,0,0,1,0,1,1,2,2
135,0.891,CAN J EXP PSYCHOL,7,0,0,0,0,1,0,1,1,0,0,4
136,1.511,COGNITION EMOTION,7,0,0,0,2,0,0,1,1,0,2,1
137,2.179,COGNITIVE SCI,7,1,1,0,1,1,1,1,0,0,0,1
138, ,COMPUTERS BIOMED,7,0,0,0,0,0,0,0,0,0,0,7
139,2.750,CURR DIR PSYCHOL SCI,7,0,1,0,1,0,1,1,0,0,2,1
140,2.922,DEV NEUROPSYCHOL,7,0,0,0,0,0,0,0,2,1,0,4
141,3.088,EMOTION,7,0,2,0,3,1,0,1,0,0,0,0
142, ,J COMPUT ASSIST TOMO,7,0,0,0,0,0,0,0,0,0,6,1
143, ,J PHYSIOL-PARIS,7,0,1,0,1,2,0,0,0,0,0,3
144,1.403,MEMORY,7,1,0,1,0,0,0,0,0,1,0,4
145, ,NEUROSCIENTIST,7,0,0,4,2,0,1,0,0,0,0,0
146, ,PSYCHIAT RES-NEUROIM,7,0,0,2,3,1,0,0,0,1,0,0
147, ,CELEX LEXICAL DATABA,6,0,0,0,0,0,0,0,0,0,0,6
148, ,COMPUT ANAL P,6,0,0,0,0,0,0,0,0,0,0,6
149, ,COPLANAR STEREOTACTI,6,0,0,0,0,0,0,0,0,0,0,6
150, ,HDB PSYCHOLINGUISTIC,6,0,3,0,0,0,0,0,0,0,0,3
151,0.880,J CHILD LANG,6,0,0,0,0,1,0,1,0,0,0,4
152,2.353,J EDUC PSYCHOL,6,0,0,0,0,0,0,0,0,1,0,5
153,1.318,J MOTOR BEHAV,6,0,0,0,1,0,1,0,0,0,0,4
154, ,J R STAT SOC B,6,0,0,0,0,0,0,0,0,0,0,6
155, ,NEURAL NETWORKS,6,0,0,1,0,0,1,1,1,0,0,2
156, ,NEUROBIOL AGING,6,0,1,1,2,2,0,0,0,0,0,0
157, ,PHYSIOL REV,6,0,0,1,1,0,0,0,0,0,0,4
158,2.298,PSYCHIAT RES,6,0,0,0,1,0,0,3,0,0,0,2
159,2.518,PSYCHOL AGING,6,0,0,0,0,0,3,0,0,1,1,1
160,0.767,PSYCHOMETRIKA,6,0,0,0,0,0,0,0,0,0,0,6
161, ,SLEEP,6,0,0,1,2,0,1,0,1,0,0,1
162, ,ANAL VISUAL BEHAV,5,0,0,0,0,0,0,0,0,0,0,5
163, ,BEHAV COGNITIVE NEUR,5,0,0,0,0,0,5,0,0,0,0,0
164,1.197,COGNITIVE DEV,5,0,0,1,0,0,0,0,1,2,1,0
165, ,EVOKED POTENTIAL,5,0,0,0,0,0,0,0,0,0,4,1
166, ,IEEE T BIO-MED ENG,5,0,0,0,0,0,0,0,0,0,1,4
167, ,IEEE T MED IMAGING,5,0,0,0,0,0,1,2,1,0,0,1
168, ,INT J NEUROPSYCHOPH,5,2,2,0,0,0,0,0,0,1,0,0
169, ,J AM STAT ASSOC,5,0,0,0,0,0,0,0,0,0,0,5
170, ,J ANAT,5,0,0,1,0,0,0,0,4,0,0,0
171,4.432,J CHILD PSYCHOL PSYC,5,0,0,1,0,1,0,2,0,0,0,1
172,2.075,J EXP PSYCHOL ANIM B,5,0,0,1,0,0,0,0,0,0,1,3
173, ,J NEURAL TRANSM,5,0,0,3,1,0,0,0,0,0,0,1
174, ,MOVEMENT DISORD,5,0,0,1,1,1,0,0,1,0,0,1
175,0.677,MUSIC PERCEPT,5,0,0,0,0,0,0,0,1,0,1,3
176, ,NEUROSCI RES,5,0,2,0,1,0,1,1,0,0,0,0
177,2.580,PERS SOC PSYCHOL B,5,0,0,0,1,1,0,1,0,1,0,1
178,2.561,PHYSIOL BEHAV,5,0,1,0,0,0,3,0,0,0,0,1
179,4.667,Q J EXP PSYCHOL-B,5,0,0,1,0,0,3,0,0,0,0,1
180, ,AM J MED GENET B,4,0,0,3,1,0,0,0,0,0,0,0
