Citing Journal Data,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,Rest
1, ,ALL Journals,59013,715,3367,4454,4553,4419,4272,3881,3987,3614,3285,22466
2, ,ALL OTHERS (2617),2617,38,181,185,151,152,163,122,121,143,86,1275
3,2.218,BRAIN RES,2966,69,261,180,182,160,146,138,159,147,115,1409
4,7.490,J NEUROSCI,2690,25,131,172,225,224,248,214,210,199,190,852
5,9.598,P NATL ACAD SCI USA,1434,15,55,76,78,99,77,103,110,100,116,605
6,3.915,J COMP NEUROL,1412,8,25,55,50,75,52,69,81,81,71,845
7,3.352,NEUROSCIENCE,1345,19,102,103,110,97,82,80,68,105,69,510
8,5.581,J BIOL CHEM,1022,5,26,80,80,96,91,84,72,57,66,365
9,4.451,J NEUROCHEM,1006,10,62,81,85,74,83,83,60,54,50,364
10,26.372,SCIENCE,973,3,19,29,39,47,62,45,56,53,62,558
11,28.751,NATURE,955,0,37,26,31,19,48,48,59,69,60,558
12,2.085,NEUROSCI LETT,938,15,61,65,75,66,62,42,59,50,61,382
13,3.684,J NEUROPHYSIOL,832,4,35,53,70,62,61,39,50,56,65,337
14,13.410,NEURON,812,2,39,60,66,63,74,70,36,67,55,280
15,3.673,EUR J NEUROSCI,748,6,64,93,94,93,62,61,52,69,41,113
16,5.457,NEUROIMAGE,613,10,65,71,87,97,94,61,43,25,14,46
17,2.163,NEUROREPORT,594,3,18,34,56,21,36,65,65,56,56,184
18,6.296,STROKE,568,4,24,41,41,43,34,42,28,42,41,228
19,4.580,J PHYSIOL-LONDON,497,4,17,27,20,33,31,24,31,26,22,262
20,5.147,J CEREBR BLOOD F MET,473,12,21,45,34,38,29,32,43,33,19,167
21,3.982,EXP NEUROL,469,14,30,52,34,27,35,25,28,38,30,156
22,4.997,J COGNITIVE NEUROSCI,453,3,38,57,56,40,33,23,56,26,20,101
23,4.003,J PHARMACOL EXP THER,453,4,26,17,24,30,33,22,24,35,17,221
24,15.664,NAT NEUROSCI,453,8,38,61,51,36,60,51,73,44,30,1
25,2.376,EUR J PHARMACOL,442,7,19,17,27,45,34,22,35,23,23,190
26,2.027,EXP BRAIN RES,435,4,15,36,19,27,24,16,22,29,13,230
27,12.479,TRENDS NEUROSCI,414,1,14,26,21,27,13,29,50,25,35,173
28,2.626,BEHAV BRAIN RES,383,11,34,40,33,21,43,19,21,15,16,130
29,3.268,J NEUROSCI RES,379,7,24,37,30,50,44,37,18,21,14,97
30,8.568,BRAIN,368,6,16,17,24,20,25,23,30,34,28,145
31,3.630,NEUROPSYCHOLOGIA,366,8,17,28,22,26,23,19,33,18,26,146
32,6.014,NEUROLOGY,342,3,14,15,22,33,29,25,28,23,25,125
33,8.813,ANN NEUROL,325,3,32,20,19,23,34,15,16,17,19,127
34,1.731,ANN NY ACAD SCI,319,0,10,13,27,42,21,22,20,36,20,108
35,5.045,ENDOCRINOLOGY,315,5,19,18,34,27,14,18,12,24,11,133
36,2.355,PHARMACOL BIOCHEM BE,309,3,16,26,18,16,32,14,16,13,14,141
37,2.561,PHYSIOL BEHAV,306,7,18,19,15,12,17,11,12,15,10,170
38,6.519,CEREB CORTEX,296,9,22,53,31,18,32,25,24,21,6,55
39,3.769,COGNITIVE BRAIN RES,296,0,0,62,52,47,21,31,24,18,11,30
40,29.887,CELL,295,0,7,4,12,12,14,18,13,21,14,180
41,1.943,BRAIN RES BULL,294,3,22,19,13,20,22,23,20,12,15,125
42,3.215,NEUROPHARMACOLOGY,294,6,17,32,39,14,31,20,29,19,6,81
43,3.561,PSYCHOPHARMACOLOGY,292,3,20,34,26,24,13,23,22,16,7,104
44,1.997,MOL BRAIN RES,286,0,1,32,28,12,21,22,24,16,19,111
45,10.467,PROG NEUROBIOL,274,1,5,21,12,20,28,39,12,21,31,84
46,3.349,PSYCHOPHYSIOLOGY,272,3,9,14,19,26,23,23,25,10,13,107
47,8.456,BIOL PSYCHIAT,270,9,23,30,30,33,17,20,18,27,21,42
48,2.749,BIOCHEM BIOPH RES CO,256,2,20,21,23,17,17,18,20,12,15,91
49,5.249,PAIN,249,1,10,15,18,18,25,11,20,15,11,105
50,3.661,AM J PHYSIOL-REG I,239,4,15,19,12,10,12,18,12,20,14,103
51,1.783,DEV BRAIN RES,239,0,0,12,15,23,10,18,15,12,20,114
52, ,ELECTROEN CLIN NEURO,229,0,0,0,1,0,0,0,0,0,5,223
53,1.884,J NEUROSCI METH,216,3,14,16,18,14,9,7,16,7,11,101
54,6.157,NEUROPSYCHOPHARMACOL,216,10,30,23,27,30,23,12,16,19,8,18
55,6.477,BRAIN RES REV,213,2,2,22,16,12,12,23,27,16,17,64
56,26.077,ANNU REV NEUROSCI,211,0,6,12,10,6,21,27,15,16,9,89
57,2.257,LIFE SCI,207,3,9,7,11,20,11,11,14,9,7,105
58,9.598,J CELL BIOL,206,0,4,11,9,14,13,7,11,8,15,114
59,8.958,CURR OPIN NEUROBIOL,203,2,10,22,32,15,8,15,19,19,15,46
60,24.520,NAT REV NEUROSCI,203,0,18,28,29,24,48,43,13,0,0,0
61,2.883,BEHAV NEUROSCI,199,4,16,10,8,25,10,13,5,16,12,80
62,3.767,BRIT J PHARMACOL,192,2,10,7,14,17,14,14,16,20,9,69
63,5.380,GLIA,181,7,13,28,13,14,26,18,9,8,7,38
64,9.389,TRENDS COGN SCI,178,4,15,21,22,26,15,8,42,9,14,2
65,8.147,NEUROSCI BIOBEHAV R,171,0,13,21,17,16,8,13,13,10,7,53
66,2.641,BRAIN LANG,168,12,15,8,15,14,9,6,5,7,5,72
67,2.524,SYNAPSE,168,4,9,8,13,12,15,13,19,14,7,54
68,2.468,CLIN NEUROPHYSIOL,166,4,12,22,19,17,17,22,27,22,0,4
69,2.474,J MEM LANG,166,0,2,6,3,4,16,9,17,19,14,76
70,5.607,NEUROBIOL AGING,164,7,19,14,10,15,15,17,15,5,5,42
71,6.791,FASEB J,163,0,15,22,17,21,18,8,8,6,8,40
72,2.121,NEUROSCI RES,159,4,13,19,20,13,12,11,10,6,5,46
73,2.580,J EXP PSYCHOL HUMAN,156,0,7,5,4,9,6,8,13,7,7,90
74,4.377,NEUROBIOL DIS,154,2,28,22,32,10,13,15,11,5,6,10
75,7.293,DEVELOPMENT,150,0,5,4,5,14,13,10,9,11,13,66
76, ,RAT BRAIN STEREOTAXI,150,0,0,8,2,0,0,0,1,1,72,66
77,2.062,HEARING RES,146,1,8,11,5,8,16,9,20,3,9,56
78,2.014,PROG BRAIN RES,145,3,11,6,6,2,14,6,14,0,6,77
79,3.047,J NEUROBIOL,143,0,12,10,13,8,14,7,9,14,16,40
80,3.179,ACTA NEUROPATHOL,142,6,11,4,7,14,8,6,7,6,8,65
81,1.811,NEUROCHEM RES,142,5,7,12,19,20,5,9,8,11,8,38
82,2.975,NEUROCHEM INT,141,2,13,7,26,12,6,11,8,18,6,32
83,6.151,HUM BRAIN MAPP,140,2,10,14,6,7,14,12,17,11,5,42
84,4.088,MOL PHARMACOL,138,1,2,13,10,9,13,10,8,6,7,59
85,5.745,HIPPOCAMPUS,137,3,15,13,14,8,13,9,14,9,5,34
86,2.408,J EXP PSYCHOL LEARN,137,0,5,10,8,6,0,2,4,8,10,84
87,3.994,MOL CELL NEUROSCI,136,1,8,19,11,21,11,12,10,12,6,25
88,29.600,PHYSIOL REV,134,0,0,1,10,6,8,17,13,15,9,55
89,9.127,AM J PSYCHIAT,133,0,3,12,11,15,10,15,10,15,9,33
90,3.569,EPILEPSIA,129,1,5,15,11,11,14,10,9,5,6,42
91,3.640,J NEUROTRAUM,129,2,10,13,8,8,18,11,15,9,2,33
92,3.263,FEBS LETT,128,1,3,3,10,9,10,5,9,7,8,63
93,3.973,AM J PHYSIOL-HEART C,126,1,9,14,13,6,10,10,8,4,10,41
94,5.783,ARCH NEUROL-CHICAGO,119,4,2,10,5,13,5,9,4,7,6,54
95,7.803,PSYCHOL REV,119,2,3,3,7,5,4,3,1,6,8,77
96,4.718,J NEUROPATH EXP NEUR,118,3,9,12,11,11,6,5,8,8,5,40
97,26.382,NAT MED,116,0,9,11,7,11,11,6,13,13,15,20
98,2.295,NEUROENDOCRINOLOGY,116,1,0,4,6,3,10,5,7,1,5,74
99,28.638,LANCET,114,2,0,7,4,11,7,3,4,10,9,57
100,8.662,EMBO J,112,0,4,3,12,6,17,9,7,6,11,37
101,2.368,PEPTIDES,109,2,12,8,7,2,2,8,5,1,4,58
102,2.613,CELL TISSUE RES,107,2,8,3,14,5,15,6,0,4,4,46
103,1.371,PERCEPT PSYCHOPHYS,107,1,1,4,3,6,4,3,10,3,1,71
104,9.610,TRENDS PHARMACOL SCI,107,3,3,8,11,9,9,2,8,3,9,42
105,25.556,NAT GENET,104,1,3,4,5,8,7,9,14,7,14,32
106,2.055,VISION RES,102,1,6,10,2,4,9,12,6,4,3,45
107,3.175,ALCOHOL CLIN EXP RES,101,0,7,6,10,9,6,13,5,5,9,31
108,4.009,BIOCHEM J,99,0,5,2,10,4,5,6,9,6,5,47
109,3.632,J APPL PHYSIOL,99,1,11,2,8,10,9,10,6,2,2,38
110,6.420,MOL CELL BIOL,99,0,6,7,10,10,7,7,7,8,5,32
111,2.588,J NEUROENDOCRINOL,98,2,5,4,10,8,11,6,14,5,6,27
112,1.990,J NEUROSURG,98,2,5,8,5,5,5,6,3,10,6,43
113, ,BRAIN RES MOL BRAIN,96,0,0,9,12,17,12,7,10,9,4,16
114,4.813,FREE RADICAL BIO MED,95,0,6,16,6,5,13,8,13,6,2,20
115,2.308,BRAIN COGNITION,94,2,4,10,12,7,9,7,10,2,5,26
116,18.823,PHARMACOL REV,94,0,4,12,1,6,5,9,10,11,6,30
117, ,AM J PHYSIOL,93,0,1,1,0,0,0,0,1,8,10,72
118,3.857,J NEUROL NEUROSUR PS,93,3,6,3,6,3,3,3,2,12,7,45
119, ,MEM COGNITION,92,3,2,4,2,7,8,1,8,3,5,49
120,2.205,INT J PSYCHOPHYSIOL,91,5,7,10,0,11,3,10,10,1,6,28
121,3.401,HORM BEHAV,89,1,16,12,7,7,11,5,4,3,5,18
122,16.915,J CLIN INVEST,89,0,1,10,7,11,3,6,7,3,4,37
123, ,COGNITION,88,3,4,4,7,6,4,5,5,2,9,39
124,2.120,J CHEM NEUROANAT,88,1,2,6,5,9,7,6,12,3,7,30
125,7.806,HUM MOL GENET,87,1,14,14,4,8,7,9,7,10,3,10
126,52.589,NEW ENGL J MED,87,1,7,8,4,6,2,9,4,1,9,36
127,3.608,INT J DEV NEUROSCI,86,0,3,19,4,6,7,3,7,4,8,25
128,4.596,ANESTHESIOLOGY,85,1,4,7,8,7,9,8,7,7,3,24
129,2.920,J NEUROIMMUNOL,85,2,6,7,9,4,4,5,6,11,5,26
130,5.487,AM J PATHOL,82,1,4,4,5,4,4,5,8,12,7,28
131,4.006,BIOCHEM PHARMACOL,82,3,2,2,6,8,7,4,5,5,4,36
132,2.377,EPILEPSY RES,82,1,5,4,4,8,3,6,5,4,7,35
133,3.528,INVEST OPHTH VIS SCI,82,0,5,7,8,9,7,5,7,6,6,22
134,2.839,PEDIATR RES,82,1,8,5,8,5,8,11,7,1,4,24
135,6.068,J IMMUNOL,81,0,5,4,8,8,4,5,6,6,7,28
136,3.123,CORTEX,79,2,9,8,6,10,2,3,4,1,1,33
137,15.976,ARCH GEN PSYCHIAT,78,1,3,7,4,0,5,3,2,7,1,45
138,2.315,J NEUROL SCI,78,0,5,10,3,5,4,5,6,7,7,26
139,6.383,J CELL SCI,77,1,2,10,12,10,1,4,2,6,3,26
140,2.672,J NEURAL TRANSM,77,2,8,8,6,3,9,5,9,9,4,14
141,4.037,LEARN MEMORY,76,1,6,8,15,9,11,6,3,3,4,10
