Citing Journal Data,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,Rest
1, ,ALL Journals,5172,82,256,338,332,270,293,305,228,227,244,2597
2, ,ALL OTHERS (928),928,19,49,38,41,33,49,41,41,32,43,542
3,7.803,PSYCHOL REV,402,35,16,33,23,6,12,19,13,9,8,228
4,2.408,J EXP PSYCHOL LEARN,178,0,8,10,16,17,8,12,11,22,7,67
5,2.580,J EXP PSYCHOL HUMAN,134,0,4,9,1,2,4,3,5,6,13,87
6,1.935,PSYCHON B REV,102,0,7,11,13,10,8,11,9,6,3,24
7,1.604,MEM COGNITION,94,0,6,8,2,4,5,2,6,6,2,53
8, ,NATURE,87,0,3,6,9,2,7,7,2,8,10,33
9, ,J NEUROSCI,86,0,8,8,14,11,1,8,5,5,3,23
10,4.251,PSYCHOL SCI,83,4,5,5,13,3,5,5,3,5,9,26
11,4.505,J PERS SOC PSYCHOL,81,2,1,4,7,2,1,3,4,3,5,49
12,4.026,COGNITIVE PSYCHOL,80,1,1,3,3,0,7,3,2,4,5,51
13,5.594,J EXP PSYCHOL GEN,78,0,3,2,5,3,10,10,1,1,3,40
14,10.905,PSYCHOL BULL,78,0,2,5,1,2,6,3,2,2,3,52
15,2.474,J MEM LANG,77,0,9,2,3,8,7,0,6,1,6,35
16, ,VISION RES,74,0,1,2,4,2,3,5,5,2,4,46
17, ,SCIENCE,73,2,0,6,9,3,2,2,2,3,3,41
18, ,J NEUROPHYSIOL,68,0,2,4,4,2,3,6,3,3,12,29
19,1.371,PERCEPT PSYCHOPHYS,68,0,0,3,6,3,1,4,2,4,2,43
20,3.831,COGNITION,53,0,0,0,5,2,8,6,3,3,2,24
21, ,J EXP PSYCHOL,48,0,0,0,0,0,0,0,0,0,0,48
22, ,J VERB LEARN VERB BE,45,0,0,0,0,0,0,0,0,0,0,45
23, ,NEURON,43,0,7,8,6,6,12,1,0,2,0,1
24,3.630,NEUROPSYCHOLOGIA,43,1,3,5,2,2,1,3,6,1,4,15
25, ,P NATL ACAD SCI USA,41,0,3,3,5,5,1,7,2,2,5,8
26,1.617,PERCEPTION,39,0,1,2,2,3,1,10,1,0,1,18
27,2.179,COGNITIVE SCI,35,0,0,3,4,6,4,2,1,3,3,9
28,1.847,ORGAN BEHAV HUM DEC,34,0,1,1,1,4,1,0,0,4,1,21
29,9.389,TRENDS COGN SCI,33,0,5,3,4,5,4,3,4,2,2,1
30, ,HIPPOCAMPUS,30,1,2,5,2,1,1,1,2,1,0,14
31,2.075,J EXP PSYCHOL ANIM B,30,0,3,4,1,3,0,1,1,0,3,14
32,1.282,J MATH PSYCHOL,30,0,3,2,0,2,6,2,1,0,1,13
33, ,EXP BRAIN RES,29,0,0,1,1,1,1,2,3,3,0,17
34,1.925,COGN NEUROPSYCHOL,28,0,4,3,1,3,0,1,1,0,1,14
35,2.449,Q J EXP PSYCHOL-A,28,0,0,0,3,4,2,0,1,0,0,18
36,4.432,J CHILD PSYCHOL PSYC,27,1,2,1,2,4,1,3,1,1,2,9
37,4.997,J COGNITIVE NEUROSCI,26,0,3,3,4,1,0,3,2,1,1,8
38, ,NAT NEUROSCI,24,0,3,2,3,2,5,1,4,3,1,0
39,13.400,ANNU REV PSYCHOL,23,0,1,2,5,2,3,1,2,0,2,5
40,3.382,CHILD DEV,23,0,2,1,0,1,1,3,0,2,0,13
41, ,NEURAL COMPUT,23,0,6,2,1,0,4,3,1,2,0,4
42, ,NEUROIMAGE,23,0,3,4,8,5,1,1,1,0,0,0
43, ,BIOL PSYCHIAT,22,1,6,9,1,1,1,2,0,1,0,0
44, ,NEURAL NETWORKS,20,0,1,2,1,3,6,0,1,1,1,4
45,1.783,ACTA PSYCHOL,19,0,1,0,2,1,0,1,1,6,0,7
46,0.939,AM J PSYCHOL,19,0,0,0,0,0,0,1,0,0,0,18
47, ,ANIM LEARN BEHAV,19,0,0,0,0,0,1,2,1,1,1,13
48,17.462,BEHAV BRAIN SCI,18,0,0,1,1,1,0,9,1,2,1,2
49, ,TRENDS NEUROSCI,18,1,2,1,2,0,0,0,1,1,1,9
50, ,CEREB CORTEX,17,1,0,4,0,2,2,2,0,1,1,4
51,6.967,AM PSYCHOL,16,0,0,0,1,0,0,0,1,1,0,13
52, ,BEHAV NEUROSCI,16,0,1,1,1,1,0,4,1,2,0,5
53, ,EUR J NEUROSCI,16,0,0,2,2,4,1,1,0,1,2,3
54,2.058,J EXP SOC PSYCHOL,16,1,1,1,1,1,4,1,1,0,0,5
55,2.580,PERS SOC PSYCHOL B,16,0,0,3,3,1,0,0,1,1,1,6
56,2.986,INTELLIGENCE,15,0,0,3,3,1,1,0,1,1,0,5
57,1.778,LEARN MOTIV,15,0,0,2,0,1,0,0,0,1,0,11
58,1.104,Q J EXP PSYCHOL,15,1,3,0,0,0,0,0,0,0,0,11
59,3.038,DEV PSYCHOL,14,1,1,0,1,0,0,2,0,1,0,8
60, ,J VISION,14,0,7,0,2,3,1,1,0,0,0,0
61, ,NAT REV NEUROSCI,14,0,3,2,3,1,4,1,0,0,0,0
62, ,ANNU REV NEUROSCI,13,0,1,1,2,0,1,4,0,0,0,4
63, ,BEHAV BRAIN RES,13,1,0,0,3,2,3,1,0,1,0,2
64, ,BIOL CYBERN,13,0,0,0,0,0,0,2,1,0,1,9
65,1.403,MEMORY,13,0,0,4,0,0,4,0,0,1,1,3
66,2.987,NEUROPSYCHOLOGY,13,0,1,3,1,1,1,0,0,1,2,3
67,2.714,PSYCHOL LEARN MOTIV,13,0,3,0,1,0,0,0,0,0,0,9
68,4.667,Q J EXP PSYCHOL-B,13,0,0,0,2,3,1,1,0,1,0,5
69,4.684,J ABNORM PSYCHOL,12,0,0,0,1,0,0,1,1,1,0,8
70,2.518,PSYCHOL AGING,12,0,5,0,2,2,1,0,0,1,0,1
71, ,PSYCHOPHARMACOLOGY,12,1,0,0,2,4,0,0,1,1,0,3
72,9.127,AM J PSYCHIAT,11,0,2,4,1,0,0,0,2,1,0,1
73, ,ATTENTION PERFORM,11,0,0,0,0,0,0,0,1,1,0,9
74, ,CURR OPIN NEUROBIOL,11,0,0,1,3,0,1,2,2,0,1,1
75,2.619,J ABNORM CHILD PSYCH,11,0,0,0,0,2,3,3,1,1,0,1
76,6.667,ADV EXP SOC PSYCHOL,10,0,0,0,0,1,1,0,0,0,0,8
77, ,B PSYCHONOMIC SOC,10,0,0,0,0,0,0,0,0,0,0,10
78, ,COGN AFFECT BEHAV NE,10,0,0,1,3,1,3,2,0,0,0,0
79,1.524,J CROSS CULT PSYCHOL,10,0,0,0,1,1,0,0,0,0,0,8
80,1.563,J EXP CHILD PSYCHOL,10,0,0,0,2,0,1,1,0,0,1,5
81,0.963,BEHAV RES METHODS,9,0,1,1,4,0,0,0,0,0,0,3
82, ,BRAIN,9,0,1,0,0,1,1,2,0,1,0,3
83, ,BRAIN RES,9,0,0,0,0,0,0,0,1,0,0,8
84,1.022,DISCOURSE PROCESS,9,0,0,0,0,0,0,2,0,0,4,3
85, ,INDIVIDUALISM COLLEC,9,0,0,0,0,0,0,0,0,0,0,9
86,1.583,J BEHAV DECIS MAKING,9,0,2,3,0,1,1,0,0,0,0,2
87, ,NEUROSCIENCE,9,0,1,0,0,1,0,0,0,2,0,5
88, ,PHILOS T R SOC B,9,0,0,0,0,1,0,3,0,0,1,4
89,1.121,SOC COGNITION,9,0,0,0,1,0,1,1,0,0,1,5
90, ,CORTEX,8,0,1,0,0,3,0,0,1,0,0,3
91,2.750,CURR DIR PSYCHOL SCI,8,0,1,1,0,2,1,0,0,0,0,3
92,2.972,ECONOMETRICA,8,0,1,0,1,0,0,0,0,0,0,6
93,1.570,EUR J SOC PSYCHOL,8,0,0,0,0,1,1,0,1,1,0,4
94, ,J COMP NEUROL,8,0,0,1,1,1,0,0,1,1,0,3
95, ,LEARN MEMORY,8,0,2,0,3,0,1,0,0,0,0,2
96,1.311,MIND LANG,8,0,0,0,0,0,0,0,0,0,0,8
97,4.763,PERS SOC PSYCHOL REV,8,0,1,2,1,0,1,0,2,0,0,1
98,2.912,ADMIN SCI QUART,7,0,0,0,0,0,0,0,1,0,0,6
99, ,ADV NEURAL INFORMATI,7,0,1,1,1,2,0,0,0,0,0,2
100,2.953,BEHAV GENET,7,0,0,3,0,0,0,0,0,0,0,4
101,2.308,BRAIN COGNITION,7,0,0,1,3,1,0,0,0,0,1,1
102,2.641,BRAIN LANG,7,0,0,0,0,0,0,0,2,0,0,5
103,4.655,J AM ACAD CHILD PSY,7,0,0,2,0,1,4,0,0,0,0,0
104,1.383,LANG COGNITIVE PROC,7,0,0,0,0,2,0,0,0,0,2,3
105, ,MACH LEARN,7,0,0,0,0,0,0,1,0,0,0,6
106, ,NEUROREPORT,7,0,0,0,1,1,0,0,1,0,0,4
107, ,NEUROSCI BIOBEHAV R,7,0,0,2,0,2,1,0,2,0,0,0
108, ,PROG NEUROBIOL,7,0,0,1,3,1,1,0,0,0,1,0
109,1.847,PSYCHOL RES-PSYCH FO,7,0,0,2,0,0,0,0,0,0,0,5
110,0.527,PUBLIC CHOICE,7,0,0,0,0,1,0,0,0,0,0,6
111, ,RATIONAL MODELS COGN,7,0,0,0,0,0,0,0,0,0,7,0
112,1.727,VIS COGN,7,0,0,0,1,2,0,1,2,0,1,0
113, ,ADV NEURAL INFORM PR,6,0,1,1,0,1,0,1,0,0,0,2
114,2.732,CONSCIOUS COGN,6,1,0,0,0,0,0,0,0,0,1,4
115, ,DISSERT ABSTR,6,0,0,0,1,0,0,1,1,0,1,2
116, ,HEURISTICS BIASES PS,6,0,0,0,0,0,6,0,0,0,0,0
117, ,INFORM SAMPLING ADAP,6,0,6,0,0,0,0,0,0,0,0,0
118, ,J INT NEUROPSYCH SOC,6,0,0,0,0,0,0,1,0,0,0,5
119, ,JUDGMENT UNCERTAINTY,6,0,0,0,0,0,0,0,0,0,0,6
120, ,NEUROPSYCHOPHARMACOL,6,1,1,0,1,0,1,1,0,0,0,1
121,0.493,SOC CHOICE WELFARE,6,1,0,0,1,1,1,2,0,0,0,0
122,2.067,SOC PSYCHOL QUART,6,0,0,0,0,1,0,0,0,0,0,5
123,2.317,AM POLIT SCI REV,5,0,0,0,0,0,0,0,1,0,1,3
124, ,ARTIF INTELL,5,0,0,0,0,0,0,0,0,0,0,5
125,1.684,BEHAV PROCESS,5,0,0,0,1,0,0,0,2,0,2,0
126,1.538,BRIT J PSYCHOL,5,0,0,0,0,0,0,1,0,0,0,4
127, ,CHILD NEUROPSYCHOL,5,0,1,1,1,1,0,1,0,0,0,0
128,1.197,COGNITIVE DEV,5,0,0,0,0,1,0,1,0,0,0,3
129,1.512,COMMUN MONOGR,5,0,0,0,0,0,0,0,0,0,1,4
130, ,CURR BIOL,5,0,0,0,0,1,0,1,3,0,0,0
131,3.198,DEVELOPMENTAL SCI,5,2,0,0,1,0,0,0,1,0,1,0
132, ,HANDB SOC PSYCHOL,5,0,0,0,0,0,0,0,0,0,3,2
133,2.966,HEALTH PSYCHOL,5,0,1,0,0,1,1,1,1,0,0,0
134, ,IN PRESS PSYCHOL REV,5,0,1,0,0,0,0,0,0,0,0,4
135, ,IN PRESS PSYCHONOMIC,5,0,0,0,0,0,0,0,0,0,0,5
136, ,INFORMAL LOGIC,5,0,1,0,1,0,0,0,0,0,0,3
137,0.272,INT J PSYCHOL,5,0,0,0,0,0,0,0,0,4,0,1
138, ,J ACOUST SOC AM,5,0,0,0,0,0,0,0,0,0,0,5
139, ,J R STAT SOC B,5,0,0,0,0,0,0,0,0,0,0,5
140, ,MODELS WORKING MEMOR,5,0,0,0,0,0,0,0,0,5,0,0
141,3.443,NEUROBIOL LEARN MEM,5,0,0,0,1,0,0,0,0,0,3,1
142, ,NEUROCOMPUTING,5,0,1,0,0,0,1,0,1,1,0,1
143,3.130,ORGAN SCI,5,0,0,0,2,1,0,2,0,0,0,0
144, ,PARALLEL DISTRIBUTED,5,0,0,0,0,0,0,0,0,0,0,5
145, ,PRINCIPLES PSYCHOL,5,0,0,0,0,0,0,0,0,0,0,5
146, ,Q J EXPERIME,5,0,0,0,0,0,0,0,0,0,0,5
147, ,RISING CURVE LONG TE,5,0,0,0,0,0,0,0,0,0,5,0
148, ,SCI AM,5,0,0,0,0,0,0,0,0,0,0,5
149, ,UNPUB PROMISCUOUS IN,5,0,0,5,0,0,0,0,0,0,0,0
150, ,ADAPTIVE CHARACTER T,4,0,0,0,0,0,0,0,0,0,0,4
151,3.338,AM J SOCIOL,4,0,0,0,0,0,0,0,0,0,0,4
152,15.976,ARCH GEN PSYCHIAT,4,0,0,0,0,0,0,0,0,0,0,4
153, ,BRAIN RES REV,4,0,0,0,0,1,0,1,1,1,0,0
154,0.512,BRIT J MATH STAT PSY,4,0,0,0,0,0,0,0,0,0,0,4
155,0.891,CAN J EXP PSYCHOL,4,0,0,0,2,0,0,0,0,1,1,0
156, ,CLASSICAL CONDITION,4,0,0,0,0,0,0,0,0,0,0,4
157, ,CLIN NEUROPHYSIOL,4,0,1,0,1,2,0,0,0,0,0,0
158, ,COGNITIVE BRAIN RES,4,0,0,2,0,1,0,0,0,0,0,1
159, ,CONDITIONED REFLEXES,4,0,0,0,0,0,0,0,0,0,0,4
160,1.384,EUR J COGN PSYCHOL,4,0,0,0,0,0,0,0,1,0,0,3
161, ,FRAGMENTS OBJECTS SE,4,0,0,0,0,0,0,4,0,0,0,0
162,1.476,HUM COMMUN RES,4,0,0,0,0,0,0,0,1,0,1,2
163,1.103,HUM RELAT,4,0,0,0,0,0,0,0,0,0,0,4
164, ,IEEE T NEURAL NETWOR,4,0,0,0,0,0,1,0,0,0,0,3
165, ,IN PRESS MEMORY COGN,4,0,0,0,0,0,0,0,0,0,0,4
166, ,INVEST OPHTH VIS SCI,4,0,0,0,0,0,0,0,2,0,0,2
167,0.657,J APPL SOC PSYCHOL,4,0,0,0,0,2,0,0,1,0,0,1
168, ,J COMP PHYSIOL PSYCH,4,0,0,0,0,0,0,0,0,0,0,4
169,1.738,J CONSUM RES,4,0,0,0,0,0,0,0,0,0,0,4
170, ,J GERONTOL B-PSYCHOL,4,0,0,2,0,0,2,0,0,0,0,0
171,1.477,J LEARN DISABIL-US,4,0,0,1,0,1,0,0,0,0,0,2
172, ,J NEUROCHEM,4,0,0,0,0,1,0,0,0,0,0,3
173, ,J PHYSIOL-LONDON,4,0,0,0,0,0,0,0,0,0,0,4
174,1.857,J RES PERS,4,0,1,0,0,0,0,0,0,0,0,3
175,0.826,J SCI STUD RELIG,4,0,0,0,0,0,0,0,0,0,1,3
176,1.267,LEARN BEHAV,4,0,1,0,1,1,1,0,0,0,0,0
177,1.931,MANAGE SCI,4,0,0,1,0,0,0,0,0,0,1,2
178, ,NAT REMEMBERING E,4,0,0,0,0,0,0,4,0,0,0,0
179, ,NEUROCASE,4,0,0,0,1,0,0,0,0,0,0,3
180, ,P 27 ANN C COGN SCI,4,0,0,4,0,0,0,0,0,0,0,0
181,0.387,PERCEPT MOTOR SKILL,4,0,0,1,0,0,0,0,0,1,0,2
182, ,PSYCHOL INQ,4,0,0,0,0,1,0,0,0,0,1,2
183, ,REINFORCEMENT LEARNI,4,0,0,0,0,1,0,0,0,0,3,0
184, ,SIGNAL DETECT THEORY,4,0,0,0,0,0,0,0,0,0,0,4
185,0.942,SPATIAL VISION,4,0,1,0,0,0,0,0,0,0,0,3
186, ,STIMULANT DRUGS ADHD,4,0,0,0,0,0,0,4,0,0,0,0
187, ,SURF DYSLEXIA NEU,4,0,0,0,0,0,0,0,0,0,0,4
188, ,VISION,4,0,0,0,0,0,0,0,0,0,0,4
189,5.017,ACAD MANAGE J,3,0,0,0,0,0,0,0,0,0,1,2
190,3.277,AM SOCIOL REV,3,0,0,0,0,0,0,0,0,0,0,3
191, ,ANN NY ACAD SCI,3,0,0,0,0,0,1,0,0,2,0,0
192, ,ARGUMENTATION,3,0,0,0,1,0,0,0,0,0,0,2
193, ,BEHAV NEURAL BIOL,3,0,0,0,0,0,0,0,0,0,0,3
194,1.987,BRIT J SOC PSYCHOL,3,0,0,1,0,0,0,0,0,0,1,1
195, ,CATEGORIZATION INSID,3,0,0,3,0,0,0,0,0,0,0,0
196, ,CLASSIFICATION COGNI,3,0,0,0,0,0,0,0,0,0,0,3
197,1.519,COGNITION INSTRUCT,3,0,0,0,0,0,0,0,0,0,0,3
198, ,COMPUT ANAL P,3,0,0,0,0,0,0,0,0,0,0,3
199, ,COMPUT EXPLOR,3,0,0,0,0,0,0,0,3,0,0,0
200,2.367,COMPUT LINGUIST,3,0,0,1,0,0,0,0,0,0,0,2
201, ,CULTURES CONSEQUENCE,3,0,0,0,0,0,0,1,0,0,0,2
202, ,DEEP DYSLEXIA,3,0,0,0,0,0,0,0,0,0,0,3
203, ,ETC FREQUENCY PROCES,3,0,0,0,0,0,3,0,0,0,0,0
204, ,EUR REV SOCIAL,3,0,0,0,0,0,0,0,0,1,0,2
205, ,HANDB COGNITION,3,0,0,3,0,0,0,0,0,0,0,0
206, ,HANDB LEARN COGNITI,3,0,0,0,0,0,0,0,0,0,0,3
207, ,HUM ASSOC MEMORY,3,0,0,0,0,0,0,0,0,0,0,3
208, ,HUM MEMORY INTRO R,3,0,0,0,0,1,0,0,0,0,2,0
209, ,IN PRESS PERCEPTION,3,0,0,0,0,0,0,0,0,0,0,3
210,1.691,J CLIN EXP NEUROPSYC,3,0,0,1,0,0,1,0,0,0,0,1
211, ,J COGNITION CULTURE,3,0,0,0,0,2,0,1,0,0,0,0
212,2.353,J EDUC PSYCHOL,3,0,0,0,0,0,0,0,0,0,0,3
213,0.564,J GEN PSYCHOL,3,0,0,0,0,1,0,0,0,0,0,2
214,1.000,J MATH SOCIOL,3,0,0,0,0,0,0,2,0,0,0,1
215,1.318,J MOTOR BEHAV,3,0,0,0,0,0,0,0,0,0,0,3
216, ,J NEUROL NEUROSUR PS,3,0,1,0,1,0,0,0,0,0,0,1
217, ,J NEUROSCI 1,3,0,0,0,0,0,0,0,0,0,0,3
218, ,J OPT SOC AM A,3,0,0,0,0,0,0,0,0,0,0,3
219,3.710,J PSYCHIATR RES,3,0,0,0,0,0,0,0,0,0,0,3
220,0.860,J SOC PSYCHOL,3,0,0,0,0,0,0,0,0,0,0,3
221, ,LANCET,3,0,0,2,0,0,0,0,0,0,0,1
222, ,LANGUAGE ACQUISITION,3,0,0,0,0,0,0,1,0,0,0,2
223, ,MAPPING MIND DOMAIN,3,0,0,0,0,0,0,0,0,0,0,3
224, ,MODELS INFORM PROCES,3,0,0,0,0,0,0,0,0,0,0,3
225, ,MOL PSYCHIATR,3,0,0,1,1,0,0,0,0,0,1,0
226, ,NEUROLOGY,3,0,0,1,0,0,0,0,0,0,1,1
227, ,NEUROPSYCHOLOGY MENT,3,0,0,0,0,0,0,0,0,0,0,3
228, ,NEUROSCI LETT,3,0,0,0,0,0,2,0,1,0,0,0
229, ,ORG BEHAV,3,0,0,0,0,0,0,0,0,0,0,3
230, ,OXFORD HANDB MEMORY,3,0,0,0,0,0,0,0,3,0,0,0
231, ,P 26 ANN C COGN SCI,3,0,0,0,3,0,0,0,0,0,0,0
232, ,PERCEPTION ILLUSORY,3,0,0,0,0,0,0,0,0,0,0,3
233,1.400,PERS INDIV DIFFER,3,0,0,1,0,0,0,0,1,0,0,1
234, ,PHYS REV LETT,3,0,0,0,0,0,1,0,0,0,0,2
235,0.767,PSYCHOMETRIKA,3,0,0,0,0,0,0,0,0,0,0,3
236,3.349,PSYCHOPHYSIOLOGY,3,0,0,0,0,0,0,1,1,0,0,1
237, ,RELATING THEOR DATA,3,0,0,0,0,0,0,0,0,0,0,3
238, ,SAMENESS SUBSTANCE R,3,0,0,0,0,0,0,3,0,0,0,0
239,0.609,SCAND J PSYCHOL,3,0,0,0,0,0,0,1,0,0,0,2
240, ,SIMPLE HEURISTICS MA,3,0,0,0,0,0,0,0,0,3,0,0
241, ,STOCHASTIC MODELING,3,0,0,0,0,0,0,0,0,0,0,3
242, ,THESIS U BRIT COLUMB,3,0,0,3,0,0,0,0,0,0,0,0
243, ,THESIS U TEXAS,3,0,0,1,0,0,1,0,0,0,0,1
244, ,WORDNET ELECT LEXICA,3,0,0,0,0,0,0,0,0,1,2,0
245, ,ADV NEUR IN,2,0,0,0,1,0,0,0,0,1,0,0
246,2.239,AM ECON REV,2,0,0,0,0,0,0,1,0,0,0,1
247, ,AM J HUM GENET,2,0,0,0,0,0,2,0,0,0,0,0
248,2.273,AM J PHYS ANTHROPOL,2,0,0,0,0,0,0,0,0,0,0,2
249, ,AM NAT,2,0,0,0,0,0,0,0,0,0,0,2
250, ,AM PHILOS QUART,2,0,0,0,0,0,0,0,0,0,0,2
251, ,ANN M COGN NEUR SOC,2,0,0,1,0,1,0,0,0,0,0,0
252, ,ANN M SOC MATH PSYCH,2,0,0,0,0,0,0,0,0,0,0,2
253, ,ANN NEUROL,2,0,0,0,0,0,1,0,1,0,0,0
254, ,ANN STAT,2,0,0,0,0,0,0,0,0,0,0,2
255, ,APHASIOLOGY,2,0,0,0,0,0,1,0,0,0,0,1
