Citing Journal Data: AMERICAN PSYCHOLOGIST,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,Rest
1, ,ALL Journals,5623,237,463,392,347,454,307,274,235,281,190,2443
2, ,ALL OTHERS (2037),2037,72,151,123,132,147,115,103,79,71,75,969
3,6.857,AM PSYCHOL,411,103,67,16,14,22,7,15,14,32,6,115
4,3.172,J PERS SOC PSYCHOL,198,3,9,13,12,13,14,11,11,11,4,97
5,6.913,PSYCHOL BULL,98,1,10,5,6,4,6,4,8,3,3,48
6,4.390,J CONSULT CLIN PSYCH,75,1,5,8,0,6,4,1,1,5,3,41
7,6.069,PSYCHOL REV,75,1,1,0,1,1,3,3,0,1,3,61
8,1.488,J PERS,51,0,6,11,4,12,1,2,2,3,4,6
9,3.352,J ABNORM PSYCHOL,46,1,1,4,2,2,2,5,1,3,3,22
10,3.074,HEALTH PSYCHOL,45,0,4,4,4,4,7,5,2,2,3,10
11, ,SCIENCE,43,1,2,1,4,1,2,1,1,0,1,29
12,0.286,AM J PSYCHOL,40,0,0,0,0,0,0,0,0,0,1,39
13,2.768,CHILD DEV,40,2,2,2,1,3,4,4,1,3,1,17
14,2.044,DEV PSYCHOL,40,0,0,2,1,1,7,2,3,2,3,19
15, ,PUBL LIST,38,0,0,0,0,0,0,0,0,0,0,38
16,1.730,J APPL PSYCHOL,37,0,3,1,1,2,1,2,4,0,3,20
17,11.778,ARCH GEN PSYCHIAT,33,0,1,3,2,4,5,2,2,1,0,13
18,6.577,AM J PSYCHIAT,32,1,1,2,5,4,4,3,3,0,0,9
19,1.861,LAW HUMAN BEHAV,29,0,0,4,3,3,0,1,1,2,1,14
20,1.072,CHILD ABUSE NEGLECT,27,1,0,0,1,4,3,1,0,1,2,14
21, ,JAMA-J AM MED ASSOC,25,1,4,0,1,0,4,1,1,4,1,8
22,1.240,PROF PSYCHOL-RES PR,22,1,3,3,1,2,0,0,1,2,1,8
23,5.851,ANNU REV PSYCHOL,21,1,5,1,2,3,2,0,2,1,1,3
24,1.167,J SOC ISSUES,21,0,0,4,0,0,8,0,0,2,1,6
25,2.565,PSYCHOL SCI,21,0,4,1,4,5,3,0,1,3,0,0
26,3.246,PSYCHOSOM MED,18,0,0,1,0,0,3,2,4,2,0,6
27,14.250,BEHAV BRAIN SCI,15,0,0,4,0,0,0,0,3,3,1,4
28, ,HDB ATTACHMENT THEOR,15,0,15,0,0,0,0,0,0,0,0,0
29,3.175,J AM ACAD CHILD PSY,14,0,0,2,1,4,1,1,1,1,0,3
30,1.099,J BEHAV MED,14,0,0,2,1,1,0,2,2,1,1,4
31,2.535,MED CARE,14,0,4,4,1,0,0,0,0,0,0,5
32,5.250,ADV EXP SOC PSYCHOL,13,0,0,1,1,1,0,1,0,0,3,6
33,1.844,J EDUC PSYCHOL,13,0,1,0,0,1,0,0,0,4,3,4
34,2.490,J HEALTH SOC BEHAV,13,0,0,0,0,0,0,0,0,0,1,12
35,1.626,J NERV MENT DIS,13,0,0,3,2,0,0,0,1,2,0,5
36,1.205,PERS SOC PSYCHOL B,13,0,0,1,3,3,2,1,0,0,1,2
37, ,WELL BEING FDN HEDON,13,0,13,0,0,0,0,0,0,0,0,0
38,0.920,PERS INDIV DIFFER,12,0,1,4,1,1,0,1,0,0,0,4
39,2.414,PSYCHOL INQ,12,0,0,3,0,0,2,1,1,1,3,1
40,3.269,AM J PUBLIC HEALTH,11,1,5,1,0,0,1,0,0,0,0,3
41,1.494,BEHAV THER,11,0,0,2,0,1,0,0,0,0,0,8
42, ,BIOL PSYCHIAT,11,3,2,1,1,1,0,0,1,1,0,1
43,0.722,J APPL SOC PSYCHOL,11,0,0,1,0,0,1,0,1,1,1,6
44,0.240,J HIST BEHAV SCI,11,0,0,0,0,0,0,0,0,0,0,11
45,0.734,J PERS ASSESS,11,0,1,2,0,1,0,1,0,0,1,5
46, ,SCI AM,11,0,1,1,1,3,0,0,1,0,0,4
47,1.500,AM J COMMUN PSYCHOL,10,0,0,1,3,0,1,1,0,0,0,4
48,0.756,COGNITIVE THER RES,10,0,0,0,1,1,0,0,0,2,0,6
49, ,HANDB SOC PSYCHOL,10,0,0,5,1,0,0,0,0,0,0,4
50,4.454,J CLIN PSYCHIAT,10,1,2,0,2,0,1,0,0,1,0,3
51, ,J HEALTH PSYCHOL,10,0,0,0,10,0,0,0,0,0,0,0
52,1.446,J PSYCHOSOM RES,10,0,0,0,0,1,1,1,1,0,1,5
53,3.000,MONOGR SOC RES CHILD,10,0,0,0,0,1,4,1,0,0,0,4
54, ,NEBR SYM MOTIV,10,0,0,0,0,3,0,0,1,1,1,4
55, ,NEW ENGL J MED,10,0,1,2,2,0,1,0,0,0,0,4
56, ,NEW YORK TIMES,10,1,6,2,0,1,0,0,0,0,0,0
57,2.407,PSYCHOL PUBLIC POL L,10,0,0,3,1,4,2,0,0,0,0,0
58,3.106,PSYCHOPHYSIOLOGY,10,1,0,4,2,0,0,0,1,1,0,1
59, ,ANN INTERN MED,9,0,0,1,3,0,0,0,2,0,0,3
60, ,CLIN PSYCHOL,9,0,0,2,0,3,3,0,0,0,0,1
61, ,ETHOL SOCIOBIOL,9,0,0,0,0,0,1,2,1,0,1,4
62,1.564,J COUNS PSYCHOL,9,0,0,2,1,2,0,1,0,1,0,2
63,1.172,J EXP ANAL BEHAV,9,0,1,0,1,0,0,0,2,0,0,5
64, ,LEGAL INTERVENTIONS,9,0,0,9,0,0,0,0,0,0,0,0
65, ,NATURE,9,0,0,1,4,2,0,0,0,1,0,1
66,0.435,SOC INDIC RES,9,0,0,0,0,0,0,2,2,0,0,5
67, ,SOC PSYCHOL HDB B,9,0,0,0,0,9,0,0,0,0,0,0
68,2.506,ANN BEHAV MED,8,0,3,0,0,2,1,2,0,0,0,0
69, ,APA MONITOR,8,0,4,3,0,0,0,0,1,0,0,0
70,1.699,BEHAV RES THER,8,0,0,0,0,1,0,1,3,1,0,2
71,2.622,COGNITION,8,1,1,1,0,2,0,1,0,0,0,2
72,1.863,COGNITION EMOTION,8,1,0,4,0,1,0,0,1,1,0,0
73, ,DIAGN STAT MAN MENT,8,0,0,0,0,0,0,5,0,0,0,3
74, ,ECOPSYCHOLOGY RESTOR,8,0,0,1,0,0,7,0,0,0,0,0
75, ,HANDB COPING,8,0,0,0,0,8,0,0,0,0,0,0
76,0.577,HUM DEV,8,0,0,1,0,0,0,0,0,0,0,7
77, ,IMPACT ELECT PUBLISH,8,2,0,0,6,0,0,0,0,0,0,0
78,0.404,INFORM SOC,8,0,0,0,0,6,1,1,0,0,0,0
79,1.481,J EXP SOC PSYCHOL,8,1,2,0,0,1,0,0,0,0,0,4
80, ,LANCET,8,1,3,0,1,0,0,0,1,0,0,2
81,1.133,MOTIV EMOTION,8,0,0,6,0,0,0,0,0,0,0,2
82, ,P NATL ACAD SCI USA,8,0,0,2,2,3,0,0,0,1,0,0
83,1.419,PHYSIOL BEHAV,8,0,0,0,0,0,1,0,0,0,0,7
84, ,PRINCIPLES PSYCHOL,8,0,0,0,0,0,0,0,0,0,0,8
85,1.670,PSYCHOL ASSESSMENT,8,0,3,1,0,0,0,2,1,1,0,0
86, ,REV GEN PSYCHOL,8,0,1,6,1,0,0,0,0,0,0,0
87, ,STATE WORLD 1999,8,0,8,0,0,0,0,0,0,0,0,0
88, ,WISDOM ITS NATURE OR,8,0,0,0,0,0,0,0,0,0,0,8
89, ,COMMUNICATION,7,0,0,0,0,0,0,0,0,0,0,7
90, ,COPING PSYCHOL WHAT,7,0,7,0,0,0,0,0,0,0,0,0
91,1.430,CURR DIR PSYCHOL SCI,7,0,0,0,1,2,1,1,1,1,0,0
92,0.973,ENVIRON BEHAV,7,0,0,1,0,1,1,1,1,0,1,1
93,0.737,GIFTED CHILD QUART,7,0,0,0,0,0,0,0,2,0,0,5
94, ,HDB COPING THEORY RE,7,0,0,0,0,7,0,0,0,0,0,0
95, ,HIST PSYCHOL,7,0,2,4,0,0,0,0,0,0,0,1
96,0.706,INT J BEHAV DEV,7,0,1,0,1,1,0,0,0,0,0,4
97,1.062,J INTERPERS VIOLENCE,7,1,0,0,1,1,0,0,0,0,1,3
98,1.000,J RES PERS,7,0,1,1,1,1,1,1,0,0,0,1
99,0.882,J SOC CLIN PSYCHOL,7,0,1,0,1,0,1,0,0,2,0,2
100,2.778,NEUROPSYCHOLOGIA,7,0,0,1,0,0,0,0,1,0,0,5
101,2.308,PSYCHOL AGING,7,0,2,0,1,0,1,0,0,1,0,2
102,3.255,AM SOCIOL REV,6,0,1,1,0,0,0,0,1,0,1,2
103, ,APPETITE,6,0,0,0,0,0,0,0,0,0,0,6
104,0.929,APPL COGNITIVE PSYCH,6,0,0,1,1,2,0,0,0,1,1,0
105,0.149,BEHAV HEALTHC TOM,6,0,3,2,0,0,0,0,1,0,0,0
106, ,CHILD MALTREATMENT,6,1,1,1,0,3,0,0,0,0,0,0
107,1.430,CLIN PSYCHOL REV,6,0,0,0,2,0,0,0,1,0,0,3
108,1.682,CLIN PSYCHOL-SCI PR,6,0,1,2,0,1,1,1,0,0,0,0
109,3.079,DEV PSYCHOPATHOL,6,0,0,0,2,0,2,0,1,1,0,0
110,1.747,EXP CLIN PSYCHOPHARM,6,0,1,2,0,1,0,2,0,0,0,0
111, ,GENET STUD GENI,6,0,0,0,0,0,0,0,0,0,0,6
112, ,HANDB PSYCHOTHER BEH,6,0,0,0,0,0,0,3,0,0,0,3
113, ,HIST PSYCHOL AUTOBIO,6,1,0,0,0,0,0,0,0,0,0,5
114, ,HIST PSYCHOTHERAPY C,6,0,0,0,0,0,0,0,0,6,0,0
115,1.218,J CROSS CULT PSYCHOL,6,0,0,0,2,0,0,0,0,0,0,4
116, ,J EXP PSYCHOL,6,0,0,0,0,0,0,0,0,0,0,6
117, ,J GERONTOL,6,0,0,0,0,0,0,0,0,0,0,6
118, ,PAIN,6,0,1,0,1,1,0,0,0,0,1,2
119, ,PSYCHOL POSTMODERNIS,6,0,0,0,0,0,0,0,0,6,0,0
120, ,PSYCHOPHARMACOLOGY,6,0,0,0,1,0,1,0,0,1,1,2
121,0.311,PSYCHOTHERAPY,6,0,0,0,1,2,1,0,0,1,0,1
122, ,STAND EDITION COM,6,0,0,0,0,0,0,0,0,0,0,6
123, ,STRESS APPRAISAL COP,6,0,0,0,0,0,0,0,0,0,0,6
124,0.619,AM BEHAV SCI,5,0,0,1,1,1,0,1,0,0,0,1
125, ,AM J EPIDEMIOL,5,0,1,0,0,1,0,0,0,0,0,3
126,1.939,AM J ORTHOPSYCHIAT,5,3,0,0,0,0,0,0,0,0,0,2
127, ,AM PSYCHOL ASS HIST,5,0,0,0,0,0,0,0,0,5,0,0
128,4.524,ANNU REV PUBL HEALTH,5,0,0,3,0,0,1,0,1,0,0,0
129,0.630,BRAIN COGNITION,5,0,0,0,0,0,0,1,0,2,1,1
130,4.827,BRIT J PSYCHIAT,5,0,0,0,1,0,0,1,0,0,1,2
131, ,COPING CHRON STRES,5,0,0,0,5,0,0,0,0,0,0,0
132, ,CORTEX,5,0,0,0,1,0,0,1,0,0,0,3
133, ,FREUD CONFLICT CULTU,5,0,0,5,0,0,0,0,0,0,0,0
134,0.703,GENET SOC GEN PSYCH,5,0,0,0,0,0,0,0,0,0,0,5
135, ,HDB RELATIONAL DIAGN,5,0,0,0,0,5,0,0,0,0,0,0
136, ,HDB STRESS THEORETIC,5,0,0,0,0,0,0,0,3,1,0,1
137, ,INTELLECTUAL TALENT,5,0,0,0,0,5,0,0,0,0,0,0
138, ,INTERACTIVE MINDS LI,5,0,0,0,0,5,0,0,0,0,0,0
139,0.925,J ADOLESCENT RES,5,0,2,0,1,0,1,0,0,1,0,0
140,1.466,J APPL BEHAV ANAL,5,0,0,0,0,0,0,0,1,0,0,4
141,0.789,J SCHOOL HEALTH,5,4,0,0,0,0,1,0,0,0,0,0
142,0.723,J YOUTH ADOLESCENCE,5,0,0,0,0,0,0,1,0,0,0,4
143,0.950,MINN SYM CHILD PSYCH,5,0,0,0,0,0,0,1,0,1,1,2
144, ,MOD PERSPECTIVES,5,0,0,0,0,0,1,4,0,0,0,0
145, ,NEURON,5,0,2,2,0,1,0,0,0,0,0,0
146,0.471,PHILOS PSYCHOL,5,0,0,0,0,5,0,0,0,0,0,0
147,2.190,PSYCHOL METHODS,5,0,1,0,3,1,0,0,0,0,0,0
148, ,PSYCHOL MONOGR,5,0,0,0,0,0,0,0,0,0,0,5
149,0.894,PSYCHOL WOMEN QUART,5,0,0,0,0,0,0,0,1,0,0,4
150,0.159,PSYCHOLOGY,5,0,0,0,0,0,1,0,0,0,0,4
151, ,READINGS PHILOS SCI,5,0,0,0,0,0,0,0,0,0,0,5
152,2.088,REV EDUC RES,5,0,0,0,1,0,0,1,0,0,0,3
153, ,SELEZIONE PSICOLOGIC,5,0,0,0,0,5,0,0,0,0,0,0
154, ,TRAINING CLIN PSYCHO,5,0,0,0,0,0,0,0,0,0,0,5
155, ,WHAT YOU CAN CHANGE,5,0,0,0,0,0,0,3,2,0,0,0
156, ,ACTS MEANING,4,0,0,0,0,0,0,0,0,0,0,4
157,2.494,ADDICTION,4,0,0,1,0,0,2,0,1,0,0,0
158,2.829,AM J SOCIOL,4,0,0,0,0,0,0,0,1,0,0,3
159, ,AM SCI,4,0,2,0,0,2,0,0,0,0,0,0
160,1.325,APPL PREV PSYCHOL,4,0,1,1,0,0,0,0,1,0,0,1
161, ,ARCH INTERN MED,4,0,1,0,0,1,0,0,0,1,0,1
162, ,BIENN M SOC RES CHIL,4,0,3,0,0,0,0,0,0,0,0,1
163, ,BOSTON GLOBE,4,3,1,0,0,0,0,0,0,0,0,0
164, ,BRIT MED J,4,0,0,0,0,2,0,0,0,0,0,2
165,3.463,COGNITIVE PSYCHOL,4,0,2,0,0,0,0,0,0,0,0,2
166,0.169,CONTEMP FAM THER,4,0,1,0,0,1,1,1,0,0,0,0
167, ,CREATIVE COGNITION A,4,0,0,0,0,0,4,0,0,0,0,0
168,1.357,DEV REV,4,0,0,0,0,0,0,0,0,1,2,1
169, ,DHHS PUBL,4,0,0,0,0,1,0,0,0,0,0,3
170, ,ECOL PSYCHOL H,4,0,0,0,0,4,0,0,0,0,0,0
171, ,EGO MECH DEFENSE,4,0,0,0,0,0,0,0,0,2,0,2
172, ,ENV PROBLEMS HUMAN B,4,0,0,0,0,4,0,0,0,0,0,0
173, ,FLOW PSYCHOL OPTIMAL,4,0,0,0,0,0,0,0,0,0,0,4
174, ,GS HALL PSYCHOL PROP,4,0,0,0,0,0,0,0,0,0,0,4
175, ,GUIDE TREATMENTS WOR,4,0,0,4,0,0,0,0,0,0,0,0
176, ,HANDB ENV PSYCHOL,4,0,0,0,0,0,0,0,0,0,0,4
177, ,IN PRESS ANXIETY ITS,4,0,0,0,0,0,0,0,0,0,0,4
178,0.842,INF MENTAL HLTH J,4,0,0,1,0,0,0,0,0,3,0,0
179, ,INTRINSIC MOTIVATION,4,0,0,0,0,0,0,0,0,0,0,4
180, ,J ENVIRON SYST,4,0,0,0,0,0,0,0,0,0,0,4
181,2.135,J MARRIAGE FAM,4,0,0,0,0,0,0,1,0,0,0,3
182, ,J NEUROSCI,4,0,1,1,0,1,1,0,0,0,0,0
183, ,J PHILOS PSYCHOL SCI,4,0,0,0,0,0,0,0,0,0,0,4
184, ,J TELEMED TELECARE,4,0,0,1,2,1,0,0,0,0,0,0
185, ,NAT EMOTION FUNDA,4,0,0,0,0,0,0,4,0,0,0,0
186, ,NEUROREPORT,4,0,0,2,0,1,1,0,0,0,0,0
187,0.219,NEW IDEAS PSYCHOL,4,0,0,0,0,0,1,0,1,1,0,1
188,1.200,ORGAN BEHAV HUM DEC,4,0,0,0,1,1,0,0,0,0,0,2
189, ,PERSONALITY SOC P,4,0,2,0,1,1,0,0,0,0,0,0
190, ,PHARMACOL BIOCHEM BE,4,0,0,0,0,0,0,0,0,0,0,4
191,0.663,PHILOS SCI,4,0,0,0,0,0,0,0,0,0,0,4
192, ,POPULAR SCI,4,0,0,0,0,0,0,0,0,0,0,4
193,1.795,PSYCHIATR SERV,4,0,0,2,2,0,0,0,0,0,0,0
194,0.827,PSYCHIATRY,4,0,1,0,0,0,0,0,0,0,0,3
195, ,PSYCHOL ACTION LINKI,4,0,0,0,0,4,0,0,0,0,0,0
196, ,PSYCHOL CLIN,4,0,0,0,0,0,0,0,0,0,0,4
197,3.412,PSYCHOL MED,4,0,0,2,0,0,0,0,0,1,0,1
198,0.238,PSYCHOL REP,4,0,0,0,0,0,0,0,0,0,1,3
199, ,PSYCHOL REV SER MO S,4,0,0,0,0,0,0,0,0,0,0,4
200, ,PUBL MAN AM PSYCH AS,4,0,0,0,0,0,0,4,0,0,0,0
201,1.085,SOC PROBL,4,0,0,1,0,0,0,0,0,0,1,2
202,1.277,SOC PSYCHOL QUART,4,0,0,0,0,0,0,0,0,0,0,4
203,1.691,SOC SCI MED,4,0,0,0,1,0,1,0,0,0,0,2
204, ,STRUCT SCI REVOLU,4,0,0,0,0,0,0,0,0,0,0,4
205,0.352,TEACH PSYCHOL,4,0,0,0,0,0,0,0,0,0,0,4
206, ,TIME,4,0,2,0,2,0,0,0,0,0,0,0
207, ,VIOLENCE WOMEN,4,3,0,0,1,0,0,0,0,0,0,0
208, ,WOMENS HLTH RES GEND,4,0,0,0,1,1,2,0,0,0,0,0
209,0.395,YOUTH SOC,4,1,0,0,1,0,0,0,0,0,0,2
210, ,107 ANN CONV AM PSYC,3,0,3,0,0,0,0,0,0,0,0,0
211, ,50 YEARS RES THEORY,3,0,0,3,0,0,0,0,0,0,0,0
212, ,ACAD MED,3,0,1,0,0,0,0,1,0,0,1,0
213, ,ADAPTATION LIFE,3,0,0,0,0,0,0,0,0,0,0,3
214, ,ADAPTED MIND,3,0,0,0,0,0,0,0,0,3,0,0
215, ,ADAPTED MIND EVOLUTI,3,0,0,0,0,0,0,0,0,3,0,0
216,0.978,ADDICT BEHAV,3,0,0,0,0,0,1,0,0,0,1,1
217, ,ADOLESCENCE CONTEXT,3,0,0,0,0,0,0,3,0,0,0,0
218, ,ADOLESCENCE ITS PSYC,3,0,0,0,0,0,0,0,0,0,0,3
219, ,ADULT EYEWITNESS TES,3,0,0,0,0,0,0,3,0,0,0,0
220, ,AIDS,3,0,1,0,0,1,1,0,0,0,0,0
221, ,AM J CLIN NUTR,3,0,0,0,0,0,0,0,0,1,0,2
222, ,ANIM INTELL,3,0,0,0,0,0,0,0,0,0,0,3
223, ,ANOREXIA NERVOSA REC,3,0,0,0,0,0,0,0,0,0,0,3
224, ,ANXIETY ANXIETY DISO,3,0,0,0,0,0,0,0,0,0,0,3
225, ,ATTACHMENT LOSS,3,0,0,0,0,0,0,0,0,0,0,3
226,0.500,BEHAV ANALYST,3,0,0,0,0,0,0,2,0,0,0,1
227, ,BEHAV NEUROSCI,3,0,0,1,0,0,0,0,1,0,1,0
228, ,BEHAVIORISM,3,0,0,0,0,0,0,0,0,0,0,3
229,1.091,BRIT J CLIN PSYCHOL,3,0,0,0,0,0,1,0,1,0,0,1
230,0.981,BRIT J HEALTH PSYCH,3,0,0,1,2,0,0,0,0,0,0,0
231,1.053,BRIT J PSYCHOL,3,0,0,0,0,0,0,0,0,0,0,3
232, ,CIRCULATION,3,0,0,1,0,0,0,1,0,0,1,0
233,1.400,COMPR PSYCHIAT,3,0,0,0,0,0,0,0,1,0,0,2
234, ,CONSTRUCTING SUBJECT,3,0,0,0,0,0,0,0,0,0,0,3
235, ,COPING DEFENDING,3,0,0,0,0,0,0,0,0,0,0,3
236,0.747,COUNS PSYCHOL,3,0,0,0,0,0,0,0,1,0,0,2
237, ,COUNSELING CULTURALL,3,0,2,0,0,0,0,0,0,0,0,1
238, ,CURR CONCEPTS POS,3,0,0,0,0,0,0,0,0,0,0,3
239,1.807,DEMOGRAPHY,3,0,0,0,0,0,1,0,0,0,1,1
240, ,DRUG ALCOHOL DEPEN,3,0,1,0,0,0,0,0,2,0,0,0
241,1.874,ECONOMETRICA,3,0,0,0,0,0,0,0,0,0,0,3
242, ,EDUC WEEK,3,0,0,0,0,3,0,0,0,0,0,0
243, ,EGO MECH DEFENSE GUI,3,0,0,0,0,0,0,0,0,3,0,0
244, ,ELEMENTS PHYSL PSYCH,3,0,0,0,0,0,0,0,0,0,0,3
245, ,ENVIRONMENT,3,0,0,0,0,0,0,0,2,0,0,1
246,1.214,EXCEPT CHILDREN,3,0,0,0,0,0,0,0,0,0,0,3
247, ,EXPERIENCE PSYCHOPAT,3,0,0,0,0,0,0,0,0,3,0,0
248, ,EYEWITNESS TESTIMONY,3,0,0,0,1,0,0,0,0,0,0,2
249, ,FATHER CHILD RELATIO,3,0,0,0,0,0,0,0,0,3,0,0
250, ,FREEDOM DIGNITY,3,0,0,0,0,0,0,0,0,0,0,3
251, ,FUTURE ILLUSION,3,0,0,0,0,0,0,0,0,0,0,3
252, ,GIFTED GROUP LATER M,3,0,0,0,0,0,3,0,0,0,0,0
253, ,HANDB CHILD PSYCHOL,3,0,0,3,0,0,0,0,0,0,0,0
254,2.070,HEALTH SERV RES,3,0,1,0,1,0,0,0,0,0,0,1
255, ,HELPLESSNESS DEPRESS,3,0,0,0,0,0,0,0,0,1,0,2
256, ,HIST EXP PSYCHOL,3,0,0,0,0,0,0,0,0,0,0,3
257,0.333,HIST HUM SCI,3,0,0,0,1,0,1,0,0,1,0,0
258, ,HIST PSYCHOL NEWSLET,3,0,0,0,0,0,0,1,2,0,0,0
259, ,HSR HLTH SERVICES RE,3,0,3,0,0,0,0,0,0,0,0,0
260,0.702,HUM ECOL,3,0,0,0,0,0,0,0,0,0,0,3
261,0.500,INTELLIGENCE,3,0,0,1,0,1,0,0,0,0,0,1
262,1.917,J ABNORM CHILD PSYCH,3,0,0,0,1,2,0,0,0,0,0,0
263,1.090,J AM PSYCHOANAL ASS,3,0,0,0,0,1,0,0,0,0,2,0
264,2.940,J CHILD PSYCHOL PSYC,3,0,1,1,0,0,0,0,1,0,0,0
265,0.680,J CLIN PSYCHOL,3,0,3,0,0,0,0,0,0,0,0,0
266,0.567,J ECON BEHAV ORGAN,3,0,0,1,0,0,1,0,0,0,0,1
267,0.595,J EDUC PSYCHOL CONS,3,2,0,0,0,1,0,0,0,0,0,0
268, ,J EXP PSYCHOL GENER,3,0,0,0,0,0,0,0,0,0,0,3
269,1.058,J FAM PSYCHOL,3,0,1,0,0,0,0,0,2,0,0,0
270,0.941,J HEALTH POLIT POLIC,3,0,3,0,0,0,0,0,0,0,0,0
271,0.319,J HUMANIST PSYCHOL,3,1,0,0,1,0,0,0,0,0,0,1
272,1.333,J PERS DISORD,3,0,0,1,0,0,0,1,0,0,0,1
273, ,J POLICE SCI ADMIN,3,0,0,0,0,0,0,0,0,0,0,3
274,1.500,J RES ADOLESCENCE,3,0,0,1,1,1,0,0,0,0,0,0
275,0.286,J SOC PSYCHOL,3,0,0,0,0,0,0,0,0,0,0,3
276, ,LIFE-SPAN DEV BEHAV,3,0,0,0,0,0,0,1,0,0,0,2
277, ,LOGIC SCI DISCOVERY,3,0,0,0,0,0,0,0,0,0,0,3
278,1.740,MED CARE RES REV,3,0,3,0,0,0,0,0,0,0,0,0
279, ,MED SCI SPORT EXER,3,0,0,0,0,2,0,1,0,0,0,0
280, ,MUCH ENOUGH CONSUMER,3,0,0,0,0,0,0,0,0,3,0,0
281, ,NEW DIRECTIONS CHILD,3,0,0,0,0,3,0,0,0,0,0,0
282, ,NEW YORKER,3,0,0,0,0,0,0,0,0,0,0,3
283, ,OPTIMAL EXPERIENCE P,3,0,0,0,0,0,0,0,0,0,0,3
284, ,PHILOS REV,3,0,0,0,0,0,0,0,0,0,0,3
285, ,PLACE VALUE WORLD FA,3,0,0,0,0,0,0,0,0,0,0,3
286, ,POSITIVE ILLUSIONS C,3,0,0,0,0,0,0,0,0,0,0,3
287, ,PREV MED,3,0,0,0,2,0,0,0,0,0,0,1
288, ,PROMOTION WELLNESS C,3,3,0,0,0,0,0,0,0,0,0,0
289,1.709,PSYCHIAT CLIN N AM,3,0,0,0,0,0,1,2,0,0,0,0
290, ,PSYCHOL HUM POSSIB,3,0,3,0,0,0,0,0,0,0,0,0
291,1.488,REHABIL PSYCHOL,3,0,1,0,0,0,1,0,0,0,0,1
292, ,REPRESSION DISSOCIAT,3,0,0,0,0,0,0,0,0,0,0,3
293,6.085,SCHIZOPHRENIA BULL,3,0,0,0,1,1,0,0,0,0,0,1
294,1.049,SCHOOL PSYCHOL QUART,3,2,0,0,0,1,0,0,0,0,0,0
295,1.424,SCHOOL PSYCHOL REV,3,0,0,0,0,0,0,0,0,2,0,1
296, ,SELFISH GENE,3,0,0,0,0,0,0,0,0,0,0,3
297,0.415,SEX ROLES,3,0,0,0,0,0,0,0,0,1,0,2
298, ,SIERRA,3,0,3,0,0,0,0,0,0,0,0,0
