Cited Journal Data,,,,,,,,,,,,,,
,Impact Factor,Citing Journal,All Yrs,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,Rest
1,,ALL Journals,11408,426,1106,1508,1078,1064,859,856,1271,548,340,2352
2,,ALL OTHERS (300),300,7,33,36,24,34,16,32,36,15,9,58
3,5.457,NEUROIMAGE,927,26,100,154,89,55,58,80,96,48,23,198
4,6.519,CEREB CORTEX,762,9,56,132,67,76,64,62,55,49,25,167
5,7.490,J NEUROSCI,637,40,69,92,41,72,41,45,69,26,17,125
6,3.684,J NEUROPHYSIOL,386,18,41,40,33,42,22,25,33,8,15,109
7,3.673,EUR J NEUROSCI,314,22,33,33,33,32,24,20,29,12,7,69
8,3.630,NEUROPSYCHOLOGIA,310,8,32,56,28,25,35,26,32,23,7,38
9,2.218,BRAIN RES,296,9,22,53,31,18,32,25,24,21,6,55
10,4.997,J COGNITIVE NEUROSCI,223,7,20,31,31,21,23,22,19,19,2,28
11,13.410,NEURON,214,11,26,27,12,26,12,13,22,9,5,51
12,2.014,PROG BRAIN RES,194,0,10,24,28,25,19,12,14,9,9,44
13,6.151,HUM BRAIN MAPP,177,1,11,24,15,11,14,19,24,17,7,34
14,3.352,NEUROSCIENCE,175,5,17,24,15,22,7,10,23,9,5,38
15,1.731,ANN NY ACAD SCI,168,15,14,15,7,16,4,3,64,1,3,26
16,9.598,P NATL ACAD SCI USA,155,16,18,20,11,15,8,7,19,9,0,32
17,2.027,EXP BRAIN RES,153,2,14,19,12,9,11,18,19,4,4,41
18,3.915,J COMP NEUROL,148,1,11,8,17,21,11,13,10,3,4,49
19,8.568,BRAIN,113,5,19,18,14,8,11,4,8,4,3,19
20,2.163,NEUROREPORT,100,3,17,16,8,8,6,10,10,6,2,14
21,8.456,BIOL PSYCHIAT,99,1,8,5,14,5,10,14,13,2,4,23
22,6.477,BRAIN RES REV,99,4,8,7,10,14,6,2,9,5,2,32
23,2.468,CLIN NEUROPHYSIOL,96,6,13,16,11,4,1,10,5,5,5,20
24,8.958,CURR OPIN NEUROBIOL,81,13,18,18,11,1,3,1,2,2,0,12
25,24.520,NAT REV NEUROSCI,79,3,12,9,8,11,11,5,5,7,0,8
26,2.055,VISION RES,78,5,9,6,4,10,7,8,7,2,2,18
27,9.389,TRENDS COGN SCI,74,6,20,10,4,4,8,3,8,2,0,9
28,5.607,NEUROBIOL AGING,73,0,1,12,17,2,4,7,12,3,2,13
29,4.240,SCHIZOPHR RES,69,3,2,2,7,3,12,9,13,5,2,11
30,5.796,NEUROSCIENTIST,68,2,5,11,7,3,4,7,7,4,0,18
31,15.664,NAT NEUROSCI,63,5,8,3,6,10,8,3,2,6,0,12
32,2.600,ADV ANAT EMBRYOL CEL,62,0,5,1,4,12,7,3,3,6,2,19
33,6.157,NEUROPSYCHOPHARMACOL,62,1,3,11,7,3,7,7,8,0,3,12
34,2.085,NEUROSCI LETT,60,2,2,10,8,7,3,4,7,4,3,10
35,2.062,HEARING RES,58,2,7,9,12,3,1,2,6,2,2,12
36,3.561,PSYCHOPHARMACOLOGY,58,2,6,8,5,5,4,6,12,0,2,8
37,3.123,CORTEX,57,0,0,2,4,4,6,7,5,4,1,24
38,10.539,CURR BIOL,57,6,7,16,5,3,3,2,6,1,1,7
39,2.205,INT J PSYCHOPHYSIOL,57,5,5,6,9,3,4,0,4,4,1,16
40,4.580,J PHYSIOL-LONDON,55,2,14,4,6,3,3,2,7,2,1,11
41,5.529,PHILOS T R SOC B,55,3,10,5,1,3,6,9,5,1,1,11
42,3.791,J VISION,54,2,4,8,1,9,8,5,2,4,1,10
43,,BRAIN STRUCT FUNCT,52,1,7,5,4,6,2,2,3,3,3,16
44,5.745,HIPPOCAMPUS,49,2,4,5,8,8,5,1,3,0,2,11
45,10.467,PROG NEUROBIOL,49,2,12,3,3,8,1,1,6,2,0,11
46,2.641,BRAIN LANG,48,1,9,5,9,4,2,3,0,0,2,13
47,1.951,NEURAL NETWORKS,48,1,2,4,1,11,4,4,6,0,4,11
48,2.688,SOC NEUROSCI,45,2,6,6,7,3,2,7,8,0,0,4
49,3.349,PSYCHOPHYSIOLOGY,44,2,4,10,2,2,3,3,6,1,4,7
50,2.626,BEHAV BRAIN RES,42,4,3,2,3,5,3,3,5,2,2,10
51,2.308,BRAIN COGNITION,42,0,1,5,2,1,3,3,10,3,2,12
52,1.943,BRAIN RES BULL,42,1,5,6,4,6,1,4,2,4,0,9
53,4.451,J NEUROCHEM,41,0,2,8,9,6,5,4,3,0,3,1
54,6.014,NEUROLOGY,41,0,4,5,5,4,2,4,4,2,1,10
