Cited Journal Data,,,,,,,,,,,,,,
,Impact Factor,Citing Journal,All Yrs,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,Rest
1,,ALL Journals,382472,5659,20876,27016,28913,27311,30720,27410,22985,22710,22720,146152
2,,ALL OTHERS (896),896,9,17,32,40,47,47,38,38,52,33,543
3,9.598,P NATL ACAD SCI USA,6323,165,567,630,548,541,565,432,344,356,289,1886
4,5.581,J BIOL CHEM,4838,54,204,313,356,382,394,388,263,344,351,1789
5,3.172,PHYS REV B,3910,63,297,408,473,343,309,362,373,265,274,743
6,26.372,SCIENCE,3382,703,590,346,312,243,218,176,137,98,92,467
7,2.953,J GEOPHYS RES,3132,20,186,346,359,232,253,194,190,160,130,1062
8,7.885,J AM CHEM SOC,3009,80,203,206,266,257,270,229,193,115,206,984
9,,J PHYS CHEM C,2855,38,119,164,194,253,329,391,224,108,294,741
10,3.596,APPL PHYS LETT,2750,65,198,212,283,224,223,366,262,192,211,514
11,7.490,J NEUROSCI,2605,39,122,174,191,163,204,178,170,135,114,1115
12,6.068,J IMMUNOL,2475,15,122,126,150,240,236,140,111,215,182,938
13,6.944,PHYS REV LETT,2447,54,299,244,346,240,202,193,171,154,130,414
14,28.751,NATURE,2318,157,338,294,227,174,212,186,124,93,114,399
15,,P SOC PHOTO-OPT INS,2080,17,117,112,114,166,176,149,168,125,163,773
16,5.332,J VIROL,1965,12,152,160,125,206,94,101,97,158,132,728
17,4.009,LANGMUIR,1721,8,56,56,82,125,172,149,114,108,110,741
18,3.368,BIOCHEMISTRY-US,1676,16,77,82,88,127,100,97,85,90,87,827
19,10.031,ANGEW CHEM INT EDIT,1650,43,173,126,138,157,169,101,92,86,83,482
20,3.310,NANOTECHNOLOGY,1574,3,55,55,98,100,157,282,161,83,169,411
21,3.044,J CHEM PHYS,1570,19,105,130,164,174,101,108,117,87,86,479
22,4.472,J MOL BIOL,1487,8,87,101,80,104,100,93,95,84,86,649
23,2.749,BIOCHEM BIOPH RES CO,1472,17,60,84,96,85,101,96,96,123,98,616
24,6.954,NUCLEIC ACIDS RES,1470,19,83,137,129,134,140,134,87,73,66,468
25,2.171,J APPL PHYS,1429,8,48,88,104,96,103,180,195,96,180,331
26,2.744,GEOPHYS RES LETT,1415,57,164,210,125,131,123,96,89,63,51,306
27,2.893,PHYS REV A,1397,32,171,108,164,140,132,203,92,76,92,187
28,7.672,CANCER RES,1371,23,61,87,135,90,127,72,57,105,104,510
29,4.086,J PHYS CHEM B,1363,12,27,63,99,132,120,75,79,65,87,604
30,10.896,BLOOD,1303,6,41,54,124,100,136,106,75,125,78,458
31,9.627,NANO LETT,1303,35,139,124,102,124,125,169,89,56,80,260
32,29.887,CELL,1284,77,140,146,152,107,124,138,68,45,47,240
33,8.191,ADV MATER,1251,6,72,84,131,100,120,115,113,69,103,338
34,6.420,MOL CELL BIOL,1240,13,43,62,92,82,139,139,76,86,77,431
35,4.627,BIOPHYS J,1209,9,57,100,86,90,81,67,60,49,72,538
36,3.873,EARTH PLANET SC LETT,1138,19,63,112,94,50,86,96,71,78,80,389
37,1.731,ANN NY ACAD SCI,1104,15,69,72,111,89,83,58,50,54,57,446
38,2.483,PHYS REV E,1087,7,53,54,84,65,131,70,76,121,50,376
39,4.001,GENETICS,1049,15,62,88,103,89,114,86,78,56,48,310
40,6.440,ONCOGENE,1045,7,40,50,99,59,83,69,49,55,76,458
41,2.869,ICARUS,1011,8,153,268,67,33,42,35,50,43,36,276
42,2.918,J PHYS CHEM A,1005,19,49,85,120,96,66,62,45,48,66,349
43,2.218,BRAIN RES,973,3,19,29,39,47,62,45,56,53,62,558
